"","region","supplysector","subsector","stub.technology","year","capacity.factor"
"3633","WA","peak generation","solar","PV_peak",2050,0.1956
"3634","WI","peak generation","solar","PV_peak",2050,0.176
"3635","WV","peak generation","solar","PV_peak",2050,0.1663
"3636","WY","peak generation","solar","PV_peak",2050,0.2249
"3637","AK","peak generation","solar","PV_peak",2055,0.1663
"3638","AL","peak generation","solar","PV_peak",2055,0.1956
"3639","AR","peak generation","solar","PV_peak",2055,0.2054
"3640","AZ","peak generation","solar","PV_peak",2055,0.2543
"3641","CA","peak generation","solar","PV_peak",2055,0.2445
"3642","CO","peak generation","solar","PV_peak",2055,0.2543
"3643","CT","peak generation","solar","PV_peak",2055,0.176
"3644","DE","peak generation","solar","PV_peak",2055,0.1858
"3645","FL","peak generation","solar","PV_peak",2055,0.2054
"3646","GA","peak generation","solar","PV_peak",2055,0.1956
"3647","HI","peak generation","solar","PV_peak",2055,0.2543
"3648","IA","peak generation","solar","PV_peak",2055,0.1956
"3649","ID","peak generation","solar","PV_peak",2055,0.2151
"3650","IL","peak generation","solar","PV_peak",2055,0.1858
"3651","IN","peak generation","solar","PV_peak",2055,0.176
"3652","KS","peak generation","solar","PV_peak",2055,0.2347
"3653","KY","peak generation","solar","PV_peak",2055,0.1858
"3654","LA","peak generation","solar","PV_peak",2055,0.1956
"3655","MA","peak generation","solar","PV_peak",2055,0.176
"3656","MD","peak generation","solar","PV_peak",2055,0.176
"3657","ME","peak generation","solar","PV_peak",2055,0.1858
"3658","MI","peak generation","solar","PV_peak",2055,0.1663
"3659","MN","peak generation","solar","PV_peak",2055,0.1858
"3660","MO","peak generation","solar","PV_peak",2055,0.1858
"3661","MS","peak generation","solar","PV_peak",2055,0.1956
"3662","MT","peak generation","solar","PV_peak",2055,0.2054
"3663","NC","peak generation","solar","PV_peak",2055,0.2054
"3664","ND","peak generation","solar","PV_peak",2055,0.1956
"3665","NE","peak generation","solar","PV_peak",2055,0.2151
"3666","NH","peak generation","solar","PV_peak",2055,0.176
"3667","NJ","peak generation","solar","PV_peak",2055,0.1956
"3668","NM","peak generation","solar","PV_peak",2055,0.2543
"3669","NV","peak generation","solar","PV_peak",2055,0.2543
"3670","NY","peak generation","solar","PV_peak",2055,0.176
"3671","OH","peak generation","solar","PV_peak",2055,0.1663
"3672","OK","peak generation","solar","PV_peak",2055,0.2151
"3673","OR","peak generation","solar","PV_peak",2055,0.2249
"3674","PA","peak generation","solar","PV_peak",2055,0.176
"3675","RI","peak generation","solar","PV_peak",2055,0.176
"3676","SC","peak generation","solar","PV_peak",2055,0.1956
"3677","SD","peak generation","solar","PV_peak",2055,0.2054
"3678","TN","peak generation","solar","PV_peak",2055,0.1956
"3679","TX","peak generation","solar","PV_peak",2055,0.2151
"3680","UT","peak generation","solar","PV_peak",2055,0.2445
"3681","VA","peak generation","solar","PV_peak",2055,0.1956
"3682","VT","peak generation","solar","PV_peak",2055,0.176
"3683","WA","peak generation","solar","PV_peak",2055,0.1956
"3684","WI","peak generation","solar","PV_peak",2055,0.176
"3685","WV","peak generation","solar","PV_peak",2055,0.1663
"3686","WY","peak generation","solar","PV_peak",2055,0.2249
"3687","AK","peak generation","solar","PV_peak",2060,0.1663
"3688","AL","peak generation","solar","PV_peak",2060,0.1956
"3689","AR","peak generation","solar","PV_peak",2060,0.2054
"3690","AZ","peak generation","solar","PV_peak",2060,0.2543
"3691","CA","peak generation","solar","PV_peak",2060,0.2445
"3692","CO","peak generation","solar","PV_peak",2060,0.2543
"3693","CT","peak generation","solar","PV_peak",2060,0.176
"3694","DE","peak generation","solar","PV_peak",2060,0.1858
"3695","FL","peak generation","solar","PV_peak",2060,0.2054
"3696","GA","peak generation","solar","PV_peak",2060,0.1956
"3697","HI","peak generation","solar","PV_peak",2060,0.2543
"3698","IA","peak generation","solar","PV_peak",2060,0.1956
"3699","ID","peak generation","solar","PV_peak",2060,0.2151
"3700","IL","peak generation","solar","PV_peak",2060,0.1858
"3701","IN","peak generation","solar","PV_peak",2060,0.176
"3702","KS","peak generation","solar","PV_peak",2060,0.2347
"3703","KY","peak generation","solar","PV_peak",2060,0.1858
"3704","LA","peak generation","solar","PV_peak",2060,0.1956
"3705","MA","peak generation","solar","PV_peak",2060,0.176
"3706","MD","peak generation","solar","PV_peak",2060,0.176
"3707","ME","peak generation","solar","PV_peak",2060,0.1858
"3708","MI","peak generation","solar","PV_peak",2060,0.1663
"3709","MN","peak generation","solar","PV_peak",2060,0.1858
"3710","MO","peak generation","solar","PV_peak",2060,0.1858
"3711","MS","peak generation","solar","PV_peak",2060,0.1956
"3712","MT","peak generation","solar","PV_peak",2060,0.2054
"3713","NC","peak generation","solar","PV_peak",2060,0.2054
"3714","ND","peak generation","solar","PV_peak",2060,0.1956
"3715","NE","peak generation","solar","PV_peak",2060,0.2151
"3716","NH","peak generation","solar","PV_peak",2060,0.176
"3717","NJ","peak generation","solar","PV_peak",2060,0.1956
"3718","NM","peak generation","solar","PV_peak",2060,0.2543
"3719","NV","peak generation","solar","PV_peak",2060,0.2543
"3720","NY","peak generation","solar","PV_peak",2060,0.176
"3721","OH","peak generation","solar","PV_peak",2060,0.1663
"3722","OK","peak generation","solar","PV_peak",2060,0.2151
"3723","OR","peak generation","solar","PV_peak",2060,0.2249
"3724","PA","peak generation","solar","PV_peak",2060,0.176
"3725","RI","peak generation","solar","PV_peak",2060,0.176
"3726","SC","peak generation","solar","PV_peak",2060,0.1956
"3727","SD","peak generation","solar","PV_peak",2060,0.2054
"3728","TN","peak generation","solar","PV_peak",2060,0.1956
"3729","TX","peak generation","solar","PV_peak",2060,0.2151
"3730","UT","peak generation","solar","PV_peak",2060,0.2445
"3731","VA","peak generation","solar","PV_peak",2060,0.1956
"3732","VT","peak generation","solar","PV_peak",2060,0.176
"3733","WA","peak generation","solar","PV_peak",2060,0.1956
"3734","WI","peak generation","solar","PV_peak",2060,0.176
"3735","WV","peak generation","solar","PV_peak",2060,0.1663
"3736","WY","peak generation","solar","PV_peak",2060,0.2249
"3737","AK","peak generation","solar","PV_peak",2065,0.1663
"3738","AL","peak generation","solar","PV_peak",2065,0.1956
"3739","AR","peak generation","solar","PV_peak",2065,0.2054
"3740","AZ","peak generation","solar","PV_peak",2065,0.2543
"3741","CA","peak generation","solar","PV_peak",2065,0.2445
"3742","CO","peak generation","solar","PV_peak",2065,0.2543
"3743","CT","peak generation","solar","PV_peak",2065,0.176
"3744","DE","peak generation","solar","PV_peak",2065,0.1858
"3745","FL","peak generation","solar","PV_peak",2065,0.2054
"3746","GA","peak generation","solar","PV_peak",2065,0.1956
"3747","HI","peak generation","solar","PV_peak",2065,0.2543
"3748","IA","peak generation","solar","PV_peak",2065,0.1956
"3749","ID","peak generation","solar","PV_peak",2065,0.2151
"3750","IL","peak generation","solar","PV_peak",2065,0.1858
"3751","IN","peak generation","solar","PV_peak",2065,0.176
"3752","KS","peak generation","solar","PV_peak",2065,0.2347
"3753","KY","peak generation","solar","PV_peak",2065,0.1858
"3754","LA","peak generation","solar","PV_peak",2065,0.1956
"3755","MA","peak generation","solar","PV_peak",2065,0.176
"3756","MD","peak generation","solar","PV_peak",2065,0.176
"3757","ME","peak generation","solar","PV_peak",2065,0.1858
"3758","MI","peak generation","solar","PV_peak",2065,0.1663
"3759","MN","peak generation","solar","PV_peak",2065,0.1858
"3760","MO","peak generation","solar","PV_peak",2065,0.1858
"3761","MS","peak generation","solar","PV_peak",2065,0.1956
"3762","MT","peak generation","solar","PV_peak",2065,0.2054
"3763","NC","peak generation","solar","PV_peak",2065,0.2054
"3764","ND","peak generation","solar","PV_peak",2065,0.1956
"3765","NE","peak generation","solar","PV_peak",2065,0.2151
"3766","NH","peak generation","solar","PV_peak",2065,0.176
"3767","NJ","peak generation","solar","PV_peak",2065,0.1956
"3768","NM","peak generation","solar","PV_peak",2065,0.2543
"3769","NV","peak generation","solar","PV_peak",2065,0.2543
"3770","NY","peak generation","solar","PV_peak",2065,0.176
"3771","OH","peak generation","solar","PV_peak",2065,0.1663
"3772","OK","peak generation","solar","PV_peak",2065,0.2151
"3773","OR","peak generation","solar","PV_peak",2065,0.2249
"3774","PA","peak generation","solar","PV_peak",2065,0.176
"3775","RI","peak generation","solar","PV_peak",2065,0.176
"3776","SC","peak generation","solar","PV_peak",2065,0.1956
"3777","SD","peak generation","solar","PV_peak",2065,0.2054
"3778","TN","peak generation","solar","PV_peak",2065,0.1956
"3779","TX","peak generation","solar","PV_peak",2065,0.2151
"3780","UT","peak generation","solar","PV_peak",2065,0.2445
"3781","VA","peak generation","solar","PV_peak",2065,0.1956
"3782","VT","peak generation","solar","PV_peak",2065,0.176
"3783","WA","peak generation","solar","PV_peak",2065,0.1956
"3784","WI","peak generation","solar","PV_peak",2065,0.176
"3785","WV","peak generation","solar","PV_peak",2065,0.1663
"3786","WY","peak generation","solar","PV_peak",2065,0.2249
"3787","AK","peak generation","solar","PV_peak",2070,0.1663
"3788","AL","peak generation","solar","PV_peak",2070,0.1956
"3789","AR","peak generation","solar","PV_peak",2070,0.2054
"3790","AZ","peak generation","solar","PV_peak",2070,0.2543
"3791","CA","peak generation","solar","PV_peak",2070,0.2445
"3792","CO","peak generation","solar","PV_peak",2070,0.2543
"3793","CT","peak generation","solar","PV_peak",2070,0.176
"3794","DE","peak generation","solar","PV_peak",2070,0.1858
"3795","FL","peak generation","solar","PV_peak",2070,0.2054
"3796","GA","peak generation","solar","PV_peak",2070,0.1956
"3797","HI","peak generation","solar","PV_peak",2070,0.2543
"3798","IA","peak generation","solar","PV_peak",2070,0.1956
"3799","ID","peak generation","solar","PV_peak",2070,0.2151
"3800","IL","peak generation","solar","PV_peak",2070,0.1858
"3801","IN","peak generation","solar","PV_peak",2070,0.176
"3802","KS","peak generation","solar","PV_peak",2070,0.2347
"3803","KY","peak generation","solar","PV_peak",2070,0.1858
"3804","LA","peak generation","solar","PV_peak",2070,0.1956
"3805","MA","peak generation","solar","PV_peak",2070,0.176
"3806","MD","peak generation","solar","PV_peak",2070,0.176
"3807","ME","peak generation","solar","PV_peak",2070,0.1858
"3808","MI","peak generation","solar","PV_peak",2070,0.1663
"3809","MN","peak generation","solar","PV_peak",2070,0.1858
"3810","MO","peak generation","solar","PV_peak",2070,0.1858
"3811","MS","peak generation","solar","PV_peak",2070,0.1956
"3812","MT","peak generation","solar","PV_peak",2070,0.2054
"3813","NC","peak generation","solar","PV_peak",2070,0.2054
"3814","ND","peak generation","solar","PV_peak",2070,0.1956
"3815","NE","peak generation","solar","PV_peak",2070,0.2151
"3816","NH","peak generation","solar","PV_peak",2070,0.176
"3817","NJ","peak generation","solar","PV_peak",2070,0.1956
"3818","NM","peak generation","solar","PV_peak",2070,0.2543
"3819","NV","peak generation","solar","PV_peak",2070,0.2543
"3820","NY","peak generation","solar","PV_peak",2070,0.176
"3821","OH","peak generation","solar","PV_peak",2070,0.1663
"3822","OK","peak generation","solar","PV_peak",2070,0.2151
"3823","OR","peak generation","solar","PV_peak",2070,0.2249
"3824","PA","peak generation","solar","PV_peak",2070,0.176
"3825","RI","peak generation","solar","PV_peak",2070,0.176
"3826","SC","peak generation","solar","PV_peak",2070,0.1956
"3827","SD","peak generation","solar","PV_peak",2070,0.2054
"3828","TN","peak generation","solar","PV_peak",2070,0.1956
"3829","TX","peak generation","solar","PV_peak",2070,0.2151
"3830","UT","peak generation","solar","PV_peak",2070,0.2445
"3831","VA","peak generation","solar","PV_peak",2070,0.1956
"3832","VT","peak generation","solar","PV_peak",2070,0.176
"3833","WA","peak generation","solar","PV_peak",2070,0.1956
"3834","WI","peak generation","solar","PV_peak",2070,0.176
"3835","WV","peak generation","solar","PV_peak",2070,0.1663
"3836","WY","peak generation","solar","PV_peak",2070,0.2249
"3837","AK","peak generation","solar","PV_peak",2075,0.1663
"3838","AL","peak generation","solar","PV_peak",2075,0.1956
"3839","AR","peak generation","solar","PV_peak",2075,0.2054
"3840","AZ","peak generation","solar","PV_peak",2075,0.2543
"3841","CA","peak generation","solar","PV_peak",2075,0.2445
"3842","CO","peak generation","solar","PV_peak",2075,0.2543
"3843","CT","peak generation","solar","PV_peak",2075,0.176
"3844","DE","peak generation","solar","PV_peak",2075,0.1858
"3845","FL","peak generation","solar","PV_peak",2075,0.2054
"3846","GA","peak generation","solar","PV_peak",2075,0.1956
"3847","HI","peak generation","solar","PV_peak",2075,0.2543
"3848","IA","peak generation","solar","PV_peak",2075,0.1956
"3849","ID","peak generation","solar","PV_peak",2075,0.2151
"3850","IL","peak generation","solar","PV_peak",2075,0.1858
"3851","IN","peak generation","solar","PV_peak",2075,0.176
"3852","KS","peak generation","solar","PV_peak",2075,0.2347
"3853","KY","peak generation","solar","PV_peak",2075,0.1858
"3854","LA","peak generation","solar","PV_peak",2075,0.1956
"3855","MA","peak generation","solar","PV_peak",2075,0.176
"3856","MD","peak generation","solar","PV_peak",2075,0.176
"3857","ME","peak generation","solar","PV_peak",2075,0.1858
"3858","MI","peak generation","solar","PV_peak",2075,0.1663
"3859","MN","peak generation","solar","PV_peak",2075,0.1858
"3860","MO","peak generation","solar","PV_peak",2075,0.1858
"3861","MS","peak generation","solar","PV_peak",2075,0.1956
"3862","MT","peak generation","solar","PV_peak",2075,0.2054
"3863","NC","peak generation","solar","PV_peak",2075,0.2054
"3864","ND","peak generation","solar","PV_peak",2075,0.1956
"3865","NE","peak generation","solar","PV_peak",2075,0.2151
"3866","NH","peak generation","solar","PV_peak",2075,0.176
"3867","NJ","peak generation","solar","PV_peak",2075,0.1956
"3868","NM","peak generation","solar","PV_peak",2075,0.2543
"3869","NV","peak generation","solar","PV_peak",2075,0.2543
"3870","NY","peak generation","solar","PV_peak",2075,0.176
"3871","OH","peak generation","solar","PV_peak",2075,0.1663
"3872","OK","peak generation","solar","PV_peak",2075,0.2151
"3873","OR","peak generation","solar","PV_peak",2075,0.2249
"3874","PA","peak generation","solar","PV_peak",2075,0.176
"3875","RI","peak generation","solar","PV_peak",2075,0.176
"3876","SC","peak generation","solar","PV_peak",2075,0.1956
"3877","SD","peak generation","solar","PV_peak",2075,0.2054
"3878","TN","peak generation","solar","PV_peak",2075,0.1956
"3879","TX","peak generation","solar","PV_peak",2075,0.2151
"3880","UT","peak generation","solar","PV_peak",2075,0.2445
"3881","VA","peak generation","solar","PV_peak",2075,0.1956
"3882","VT","peak generation","solar","PV_peak",2075,0.176
"3883","WA","peak generation","solar","PV_peak",2075,0.1956
"3884","WI","peak generation","solar","PV_peak",2075,0.176
"3885","WV","peak generation","solar","PV_peak",2075,0.1663
"3886","WY","peak generation","solar","PV_peak",2075,0.2249
"3887","AK","peak generation","solar","PV_peak",2080,0.1663
"3888","AL","peak generation","solar","PV_peak",2080,0.1956
"3889","AR","peak generation","solar","PV_peak",2080,0.2054
"3890","AZ","peak generation","solar","PV_peak",2080,0.2543
"3891","CA","peak generation","solar","PV_peak",2080,0.2445
"3892","CO","peak generation","solar","PV_peak",2080,0.2543
"3893","CT","peak generation","solar","PV_peak",2080,0.176
"3894","DE","peak generation","solar","PV_peak",2080,0.1858
"3895","FL","peak generation","solar","PV_peak",2080,0.2054
"3896","GA","peak generation","solar","PV_peak",2080,0.1956
"3897","HI","peak generation","solar","PV_peak",2080,0.2543
"3898","IA","peak generation","solar","PV_peak",2080,0.1956
"3899","ID","peak generation","solar","PV_peak",2080,0.2151
"3900","IL","peak generation","solar","PV_peak",2080,0.1858
"3901","IN","peak generation","solar","PV_peak",2080,0.176
"3902","KS","peak generation","solar","PV_peak",2080,0.2347
"3903","KY","peak generation","solar","PV_peak",2080,0.1858
"3904","LA","peak generation","solar","PV_peak",2080,0.1956
"3905","MA","peak generation","solar","PV_peak",2080,0.176
"3906","MD","peak generation","solar","PV_peak",2080,0.176
"3907","ME","peak generation","solar","PV_peak",2080,0.1858
"3908","MI","peak generation","solar","PV_peak",2080,0.1663
"3909","MN","peak generation","solar","PV_peak",2080,0.1858
"3910","MO","peak generation","solar","PV_peak",2080,0.1858
"3911","MS","peak generation","solar","PV_peak",2080,0.1956
"3912","MT","peak generation","solar","PV_peak",2080,0.2054
"3913","NC","peak generation","solar","PV_peak",2080,0.2054
"3914","ND","peak generation","solar","PV_peak",2080,0.1956
"3915","NE","peak generation","solar","PV_peak",2080,0.2151
"3916","NH","peak generation","solar","PV_peak",2080,0.176
"3917","NJ","peak generation","solar","PV_peak",2080,0.1956
"3918","NM","peak generation","solar","PV_peak",2080,0.2543
"3919","NV","peak generation","solar","PV_peak",2080,0.2543
"3920","NY","peak generation","solar","PV_peak",2080,0.176
"3921","OH","peak generation","solar","PV_peak",2080,0.1663
"3922","OK","peak generation","solar","PV_peak",2080,0.2151
"3923","OR","peak generation","solar","PV_peak",2080,0.2249
"3924","PA","peak generation","solar","PV_peak",2080,0.176
"3925","RI","peak generation","solar","PV_peak",2080,0.176
"3926","SC","peak generation","solar","PV_peak",2080,0.1956
"3927","SD","peak generation","solar","PV_peak",2080,0.2054
"3928","TN","peak generation","solar","PV_peak",2080,0.1956
"3929","TX","peak generation","solar","PV_peak",2080,0.2151
"3930","UT","peak generation","solar","PV_peak",2080,0.2445
"3931","VA","peak generation","solar","PV_peak",2080,0.1956
"3932","VT","peak generation","solar","PV_peak",2080,0.176
"3933","WA","peak generation","solar","PV_peak",2080,0.1956
"3934","WI","peak generation","solar","PV_peak",2080,0.176
"3935","WV","peak generation","solar","PV_peak",2080,0.1663
"3936","WY","peak generation","solar","PV_peak",2080,0.2249
"3937","AK","peak generation","solar","PV_peak",2085,0.1663
"3938","AL","peak generation","solar","PV_peak",2085,0.1956
"3939","AR","peak generation","solar","PV_peak",2085,0.2054
"3940","AZ","peak generation","solar","PV_peak",2085,0.2543
"3941","CA","peak generation","solar","PV_peak",2085,0.2445
"3942","CO","peak generation","solar","PV_peak",2085,0.2543
"3943","CT","peak generation","solar","PV_peak",2085,0.176
"3944","DE","peak generation","solar","PV_peak",2085,0.1858
"3945","FL","peak generation","solar","PV_peak",2085,0.2054
"3946","GA","peak generation","solar","PV_peak",2085,0.1956
"3947","HI","peak generation","solar","PV_peak",2085,0.2543
"3948","IA","peak generation","solar","PV_peak",2085,0.1956
"3949","ID","peak generation","solar","PV_peak",2085,0.2151
"3950","IL","peak generation","solar","PV_peak",2085,0.1858
"3951","IN","peak generation","solar","PV_peak",2085,0.176
"3952","KS","peak generation","solar","PV_peak",2085,0.2347
"3953","KY","peak generation","solar","PV_peak",2085,0.1858
"3954","LA","peak generation","solar","PV_peak",2085,0.1956
"3955","MA","peak generation","solar","PV_peak",2085,0.176
"3956","MD","peak generation","solar","PV_peak",2085,0.176
"3957","ME","peak generation","solar","PV_peak",2085,0.1858
"3958","MI","peak generation","solar","PV_peak",2085,0.1663
"3959","MN","peak generation","solar","PV_peak",2085,0.1858
"3960","MO","peak generation","solar","PV_peak",2085,0.1858
"3961","MS","peak generation","solar","PV_peak",2085,0.1956
"3962","MT","peak generation","solar","PV_peak",2085,0.2054
"3963","NC","peak generation","solar","PV_peak",2085,0.2054
"3964","ND","peak generation","solar","PV_peak",2085,0.1956
"3965","NE","peak generation","solar","PV_peak",2085,0.2151
"3966","NH","peak generation","solar","PV_peak",2085,0.176
"3967","NJ","peak generation","solar","PV_peak",2085,0.1956
"3968","NM","peak generation","solar","PV_peak",2085,0.2543
"3969","NV","peak generation","solar","PV_peak",2085,0.2543
"3970","NY","peak generation","solar","PV_peak",2085,0.176
"3971","OH","peak generation","solar","PV_peak",2085,0.1663
"3972","OK","peak generation","solar","PV_peak",2085,0.2151
"3973","OR","peak generation","solar","PV_peak",2085,0.2249
"3974","PA","peak generation","solar","PV_peak",2085,0.176
"3975","RI","peak generation","solar","PV_peak",2085,0.176
"3976","SC","peak generation","solar","PV_peak",2085,0.1956
"3977","SD","peak generation","solar","PV_peak",2085,0.2054
"3978","TN","peak generation","solar","PV_peak",2085,0.1956
"3979","TX","peak generation","solar","PV_peak",2085,0.2151
"3980","UT","peak generation","solar","PV_peak",2085,0.2445
"3981","VA","peak generation","solar","PV_peak",2085,0.1956
"3982","VT","peak generation","solar","PV_peak",2085,0.176
"3983","WA","peak generation","solar","PV_peak",2085,0.1956
"3984","WI","peak generation","solar","PV_peak",2085,0.176
"3985","WV","peak generation","solar","PV_peak",2085,0.1663
"3986","WY","peak generation","solar","PV_peak",2085,0.2249
"3987","AK","peak generation","solar","PV_peak",2090,0.1663
"3988","AL","peak generation","solar","PV_peak",2090,0.1956
"3989","AR","peak generation","solar","PV_peak",2090,0.2054
"3990","AZ","peak generation","solar","PV_peak",2090,0.2543
"3991","CA","peak generation","solar","PV_peak",2090,0.2445
"3992","CO","peak generation","solar","PV_peak",2090,0.2543
"3993","CT","peak generation","solar","PV_peak",2090,0.176
"3994","DE","peak generation","solar","PV_peak",2090,0.1858
"3995","FL","peak generation","solar","PV_peak",2090,0.2054
"3996","GA","peak generation","solar","PV_peak",2090,0.1956
"3997","HI","peak generation","solar","PV_peak",2090,0.2543
"3998","IA","peak generation","solar","PV_peak",2090,0.1956
"3999","ID","peak generation","solar","PV_peak",2090,0.2151
"4000","IL","peak generation","solar","PV_peak",2090,0.1858
"4001","IN","peak generation","solar","PV_peak",2090,0.176
"4002","KS","peak generation","solar","PV_peak",2090,0.2347
"4003","KY","peak generation","solar","PV_peak",2090,0.1858
"4004","LA","peak generation","solar","PV_peak",2090,0.1956
"4005","MA","peak generation","solar","PV_peak",2090,0.176
"4006","MD","peak generation","solar","PV_peak",2090,0.176
"4007","ME","peak generation","solar","PV_peak",2090,0.1858
"4008","MI","peak generation","solar","PV_peak",2090,0.1663
"4009","MN","peak generation","solar","PV_peak",2090,0.1858
"4010","MO","peak generation","solar","PV_peak",2090,0.1858
"4011","MS","peak generation","solar","PV_peak",2090,0.1956
"4012","MT","peak generation","solar","PV_peak",2090,0.2054
"4013","NC","peak generation","solar","PV_peak",2090,0.2054
"4014","ND","peak generation","solar","PV_peak",2090,0.1956
"4015","NE","peak generation","solar","PV_peak",2090,0.2151
"4016","NH","peak generation","solar","PV_peak",2090,0.176
"4017","NJ","peak generation","solar","PV_peak",2090,0.1956
"4018","NM","peak generation","solar","PV_peak",2090,0.2543
"4019","NV","peak generation","solar","PV_peak",2090,0.2543
"4020","NY","peak generation","solar","PV_peak",2090,0.176
"4021","OH","peak generation","solar","PV_peak",2090,0.1663
"4022","OK","peak generation","solar","PV_peak",2090,0.2151
"4023","OR","peak generation","solar","PV_peak",2090,0.2249
"4024","PA","peak generation","solar","PV_peak",2090,0.176
"4025","RI","peak generation","solar","PV_peak",2090,0.176
"4026","SC","peak generation","solar","PV_peak",2090,0.1956
"4027","SD","peak generation","solar","PV_peak",2090,0.2054
"4028","TN","peak generation","solar","PV_peak",2090,0.1956
"4029","TX","peak generation","solar","PV_peak",2090,0.2151
"4030","UT","peak generation","solar","PV_peak",2090,0.2445
"4031","VA","peak generation","solar","PV_peak",2090,0.1956
"4032","VT","peak generation","solar","PV_peak",2090,0.176
"4033","WA","peak generation","solar","PV_peak",2090,0.1956
"4034","WI","peak generation","solar","PV_peak",2090,0.176
"4035","WV","peak generation","solar","PV_peak",2090,0.1663
"4036","WY","peak generation","solar","PV_peak",2090,0.2249
"4037","AK","peak generation","solar","PV_peak",2095,0.1663
"4038","AL","peak generation","solar","PV_peak",2095,0.1956
"4039","AR","peak generation","solar","PV_peak",2095,0.2054
"4040","AZ","peak generation","solar","PV_peak",2095,0.2543
"4041","CA","peak generation","solar","PV_peak",2095,0.2445
"4042","CO","peak generation","solar","PV_peak",2095,0.2543
"4043","CT","peak generation","solar","PV_peak",2095,0.176
"4044","DE","peak generation","solar","PV_peak",2095,0.1858
"4045","FL","peak generation","solar","PV_peak",2095,0.2054
"4046","GA","peak generation","solar","PV_peak",2095,0.1956
"4047","HI","peak generation","solar","PV_peak",2095,0.2543
"4048","IA","peak generation","solar","PV_peak",2095,0.1956
"4049","ID","peak generation","solar","PV_peak",2095,0.2151
"4050","IL","peak generation","solar","PV_peak",2095,0.1858
"4051","IN","peak generation","solar","PV_peak",2095,0.176
"4052","KS","peak generation","solar","PV_peak",2095,0.2347
"4053","KY","peak generation","solar","PV_peak",2095,0.1858
"4054","LA","peak generation","solar","PV_peak",2095,0.1956
"4055","MA","peak generation","solar","PV_peak",2095,0.176
"4056","MD","peak generation","solar","PV_peak",2095,0.176
"4057","ME","peak generation","solar","PV_peak",2095,0.1858
"4058","MI","peak generation","solar","PV_peak",2095,0.1663
"4059","MN","peak generation","solar","PV_peak",2095,0.1858
"4060","MO","peak generation","solar","PV_peak",2095,0.1858
"4061","MS","peak generation","solar","PV_peak",2095,0.1956
"4062","MT","peak generation","solar","PV_peak",2095,0.2054
"4063","NC","peak generation","solar","PV_peak",2095,0.2054
"4064","ND","peak generation","solar","PV_peak",2095,0.1956
"4065","NE","peak generation","solar","PV_peak",2095,0.2151
"4066","NH","peak generation","solar","PV_peak",2095,0.176
"4067","NJ","peak generation","solar","PV_peak",2095,0.1956
"4068","NM","peak generation","solar","PV_peak",2095,0.2543
"4069","NV","peak generation","solar","PV_peak",2095,0.2543
"4070","NY","peak generation","solar","PV_peak",2095,0.176
"4071","OH","peak generation","solar","PV_peak",2095,0.1663
"4072","OK","peak generation","solar","PV_peak",2095,0.2151
"4073","OR","peak generation","solar","PV_peak",2095,0.2249
"4074","PA","peak generation","solar","PV_peak",2095,0.176
"4075","RI","peak generation","solar","PV_peak",2095,0.176
"4076","SC","peak generation","solar","PV_peak",2095,0.1956
"4077","SD","peak generation","solar","PV_peak",2095,0.2054
"4078","TN","peak generation","solar","PV_peak",2095,0.1956
"4079","TX","peak generation","solar","PV_peak",2095,0.2151
"4080","UT","peak generation","solar","PV_peak",2095,0.2445
"4081","VA","peak generation","solar","PV_peak",2095,0.1956
"4082","VT","peak generation","solar","PV_peak",2095,0.176
"4083","WA","peak generation","solar","PV_peak",2095,0.1956
"4084","WI","peak generation","solar","PV_peak",2095,0.176
"4085","WV","peak generation","solar","PV_peak",2095,0.1663
"4086","WY","peak generation","solar","PV_peak",2095,0.2249
"4087","AK","peak generation","solar","PV_peak",2100,0.1663
"4088","AL","peak generation","solar","PV_peak",2100,0.1956
"4089","AR","peak generation","solar","PV_peak",2100,0.2054
"4090","AZ","peak generation","solar","PV_peak",2100,0.2543
"4091","CA","peak generation","solar","PV_peak",2100,0.2445
"4092","CO","peak generation","solar","PV_peak",2100,0.2543
"4093","CT","peak generation","solar","PV_peak",2100,0.176
"4094","DE","peak generation","solar","PV_peak",2100,0.1858
"4095","FL","peak generation","solar","PV_peak",2100,0.2054
"4096","GA","peak generation","solar","PV_peak",2100,0.1956
"4097","HI","peak generation","solar","PV_peak",2100,0.2543
"4098","IA","peak generation","solar","PV_peak",2100,0.1956
"4099","ID","peak generation","solar","PV_peak",2100,0.2151
"4100","IL","peak generation","solar","PV_peak",2100,0.1858
"4101","IN","peak generation","solar","PV_peak",2100,0.176
"4102","KS","peak generation","solar","PV_peak",2100,0.2347
"4103","KY","peak generation","solar","PV_peak",2100,0.1858
"4104","LA","peak generation","solar","PV_peak",2100,0.1956
"4105","MA","peak generation","solar","PV_peak",2100,0.176
"4106","MD","peak generation","solar","PV_peak",2100,0.176
"4107","ME","peak generation","solar","PV_peak",2100,0.1858
"4108","MI","peak generation","solar","PV_peak",2100,0.1663
"4109","MN","peak generation","solar","PV_peak",2100,0.1858
"4110","MO","peak generation","solar","PV_peak",2100,0.1858
"4111","MS","peak generation","solar","PV_peak",2100,0.1956
"4112","MT","peak generation","solar","PV_peak",2100,0.2054
"4113","NC","peak generation","solar","PV_peak",2100,0.2054
"4114","ND","peak generation","solar","PV_peak",2100,0.1956
"4115","NE","peak generation","solar","PV_peak",2100,0.2151
"4116","NH","peak generation","solar","PV_peak",2100,0.176
