"","region","supplysector","subsector0","subsector","year","capacity.factor","supplysector.y","technology","plant_type","cooling_system","water_type"
"1559","NM","peak generation","solar","CSP_peak",2005,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1560","NM","peak generation","solar","CSP_peak",2005,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1561","NM","base load generation","solar","CSP_base_storage",2005,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1562","NM","intermediate generation","solar","CSP_int",2010,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1563","NM","intermediate generation","solar","CSP_int",2010,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1564","NM","subpeak generation","solar","CSP_subpeak",2010,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1565","NM","subpeak generation","solar","CSP_subpeak",2010,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1566","NM","peak generation","solar","CSP_peak",2010,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1567","NM","peak generation","solar","CSP_peak",2010,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1568","NM","base load generation","solar","CSP_base_storage",2010,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1569","NM","intermediate generation","solar","CSP_int",2015,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1570","NM","intermediate generation","solar","CSP_int",2015,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1571","NM","subpeak generation","solar","CSP_subpeak",2015,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1572","NM","subpeak generation","solar","CSP_subpeak",2015,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1573","NM","peak generation","solar","CSP_peak",2015,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1574","NM","peak generation","solar","CSP_peak",2015,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1575","NM","base load generation","solar","CSP_base_storage",2015,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1576","NM","intermediate generation","solar","CSP_int",2020,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1577","NM","intermediate generation","solar","CSP_int",2020,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1578","NM","subpeak generation","solar","CSP_subpeak",2020,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1579","NM","subpeak generation","solar","CSP_subpeak",2020,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1580","NM","peak generation","solar","CSP_peak",2020,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1581","NM","peak generation","solar","CSP_peak",2020,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1582","NM","base load generation","solar","CSP_base_storage",2020,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1583","NM","intermediate generation","solar","CSP_int",2025,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1584","NM","intermediate generation","solar","CSP_int",2025,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1585","NM","subpeak generation","solar","CSP_subpeak",2025,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1586","NM","subpeak generation","solar","CSP_subpeak",2025,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1587","NM","peak generation","solar","CSP_peak",2025,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1588","NM","peak generation","solar","CSP_peak",2025,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1589","NM","base load generation","solar","CSP_base_storage",2025,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1590","NM","intermediate generation","solar","CSP_int",2030,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1591","NM","intermediate generation","solar","CSP_int",2030,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1592","NM","subpeak generation","solar","CSP_subpeak",2030,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1593","NM","subpeak generation","solar","CSP_subpeak",2030,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1594","NM","peak generation","solar","CSP_peak",2030,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1595","NM","peak generation","solar","CSP_peak",2030,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1596","NM","base load generation","solar","CSP_base_storage",2030,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1597","NM","intermediate generation","solar","CSP_int",2035,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1598","NM","intermediate generation","solar","CSP_int",2035,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1599","NM","subpeak generation","solar","CSP_subpeak",2035,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1600","NM","subpeak generation","solar","CSP_subpeak",2035,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1601","NM","peak generation","solar","CSP_peak",2035,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1602","NM","peak generation","solar","CSP_peak",2035,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1603","NM","base load generation","solar","CSP_base_storage",2035,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1604","NM","intermediate generation","solar","CSP_int",2040,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1605","NM","intermediate generation","solar","CSP_int",2040,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1606","NM","subpeak generation","solar","CSP_subpeak",2040,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1607","NM","subpeak generation","solar","CSP_subpeak",2040,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1608","NM","peak generation","solar","CSP_peak",2040,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1609","NM","peak generation","solar","CSP_peak",2040,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1610","NM","base load generation","solar","CSP_base_storage",2040,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1611","NM","intermediate generation","solar","CSP_int",2045,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1612","NM","intermediate generation","solar","CSP_int",2045,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1613","NM","subpeak generation","solar","CSP_subpeak",2045,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1614","NM","subpeak generation","solar","CSP_subpeak",2045,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1615","NM","peak generation","solar","CSP_peak",2045,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1616","NM","peak generation","solar","CSP_peak",2045,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1617","NM","base load generation","solar","CSP_base_storage",2045,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1618","NM","intermediate generation","solar","CSP_int",2050,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1619","NM","intermediate generation","solar","CSP_int",2050,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1620","NM","subpeak generation","solar","CSP_subpeak",2050,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1621","NM","subpeak generation","solar","CSP_subpeak",2050,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1622","NM","peak generation","solar","CSP_peak",2050,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1623","NM","peak generation","solar","CSP_peak",2050,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1624","NM","base load generation","solar","CSP_base_storage",2050,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1625","NM","intermediate generation","solar","CSP_int",2055,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1626","NM","intermediate generation","solar","CSP_int",2055,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1627","NM","subpeak generation","solar","CSP_subpeak",2055,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1628","NM","subpeak generation","solar","CSP_subpeak",2055,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1629","NM","peak generation","solar","CSP_peak",2055,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1630","NM","peak generation","solar","CSP_peak",2055,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1631","NM","base load generation","solar","CSP_base_storage",2055,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1632","NM","intermediate generation","solar","CSP_int",2060,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1633","NM","intermediate generation","solar","CSP_int",2060,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1634","NM","subpeak generation","solar","CSP_subpeak",2060,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1635","NM","subpeak generation","solar","CSP_subpeak",2060,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1636","NM","peak generation","solar","CSP_peak",2060,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1637","NM","peak generation","solar","CSP_peak",2060,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1638","NM","base load generation","solar","CSP_base_storage",2060,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1639","NM","intermediate generation","solar","CSP_int",2065,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1640","NM","intermediate generation","solar","CSP_int",2065,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1641","NM","subpeak generation","solar","CSP_subpeak",2065,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1642","NM","subpeak generation","solar","CSP_subpeak",2065,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1643","NM","peak generation","solar","CSP_peak",2065,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1644","NM","peak generation","solar","CSP_peak",2065,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1645","NM","base load generation","solar","CSP_base_storage",2065,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1646","NM","intermediate generation","solar","CSP_int",2070,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1647","NM","intermediate generation","solar","CSP_int",2070,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1648","NM","subpeak generation","solar","CSP_subpeak",2070,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1649","NM","subpeak generation","solar","CSP_subpeak",2070,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1650","NM","peak generation","solar","CSP_peak",2070,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1651","NM","peak generation","solar","CSP_peak",2070,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1652","NM","base load generation","solar","CSP_base_storage",2070,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1653","NM","intermediate generation","solar","CSP_int",2075,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1654","NM","intermediate generation","solar","CSP_int",2075,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1655","NM","subpeak generation","solar","CSP_subpeak",2075,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1656","NM","subpeak generation","solar","CSP_subpeak",2075,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1657","NM","peak generation","solar","CSP_peak",2075,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1658","NM","peak generation","solar","CSP_peak",2075,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1659","NM","base load generation","solar","CSP_base_storage",2075,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1660","NM","intermediate generation","solar","CSP_int",2080,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1661","NM","intermediate generation","solar","CSP_int",2080,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1662","NM","subpeak generation","solar","CSP_subpeak",2080,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1663","NM","subpeak generation","solar","CSP_subpeak",2080,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1664","NM","peak generation","solar","CSP_peak",2080,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1665","NM","peak generation","solar","CSP_peak",2080,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1666","NM","base load generation","solar","CSP_base_storage",2080,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1667","NM","intermediate generation","solar","CSP_int",2085,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1668","NM","intermediate generation","solar","CSP_int",2085,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1669","NM","subpeak generation","solar","CSP_subpeak",2085,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1670","NM","subpeak generation","solar","CSP_subpeak",2085,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1671","NM","peak generation","solar","CSP_peak",2085,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1672","NM","peak generation","solar","CSP_peak",2085,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1673","NM","base load generation","solar","CSP_base_storage",2085,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1674","NM","intermediate generation","solar","CSP_int",2090,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1675","NM","intermediate generation","solar","CSP_int",2090,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1676","NM","subpeak generation","solar","CSP_subpeak",2090,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1677","NM","subpeak generation","solar","CSP_subpeak",2090,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1678","NM","peak generation","solar","CSP_peak",2090,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1679","NM","peak generation","solar","CSP_peak",2090,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1680","NM","base load generation","solar","CSP_base_storage",2090,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1681","NM","intermediate generation","solar","CSP_int",2095,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1682","NM","intermediate generation","solar","CSP_int",2095,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1683","NM","subpeak generation","solar","CSP_subpeak",2095,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1684","NM","subpeak generation","solar","CSP_subpeak",2095,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1685","NM","peak generation","solar","CSP_peak",2095,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1686","NM","peak generation","solar","CSP_peak",2095,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1687","NM","base load generation","solar","CSP_base_storage",2095,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1688","NM","intermediate generation","solar","CSP_int",2100,0.36,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1689","NM","intermediate generation","solar","CSP_int",2100,0.36,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1690","NM","subpeak generation","solar","CSP_subpeak",2100,0.36,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1691","NM","subpeak generation","solar","CSP_subpeak",2100,0.36,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1692","NM","peak generation","solar","CSP_peak",2100,0.36,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1693","NM","peak generation","solar","CSP_peak",2100,0.36,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1694","NM","base load generation","solar","CSP_base_storage",2100,0.56,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1695","NV","intermediate generation","solar","CSP_int",1975,0.38,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1696","NV","intermediate generation","solar","CSP_int",1975,0.38,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1697","NV","subpeak generation","solar","CSP_subpeak",1975,0.38,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1698","NV","subpeak generation","solar","CSP_subpeak",1975,0.38,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1699","NV","peak generation","solar","CSP_peak",1975,0.38,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1700","NV","peak generation","solar","CSP_peak",1975,0.38,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1701","NV","base load generation","solar","CSP_base_storage",1975,0.58,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1702","NV","intermediate generation","solar","CSP_int",1990,0.38,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1703","NV","intermediate generation","solar","CSP_int",1990,0.38,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1704","NV","subpeak generation","solar","CSP_subpeak",1990,0.38,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1705","NV","subpeak generation","solar","CSP_subpeak",1990,0.38,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1706","NV","peak generation","solar","CSP_peak",1990,0.38,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1707","NV","peak generation","solar","CSP_peak",1990,0.38,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1708","NV","base load generation","solar","CSP_base_storage",1990,0.58,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1709","NV","intermediate generation","solar","CSP_int",2005,0.38,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1710","NV","intermediate generation","solar","CSP_int",2005,0.38,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1711","NV","subpeak generation","solar","CSP_subpeak",2005,0.38,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1712","NV","subpeak generation","solar","CSP_subpeak",2005,0.38,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1713","NV","peak generation","solar","CSP_peak",2005,0.38,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1714","NV","peak generation","solar","CSP_peak",2005,0.38,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1715","NV","base load generation","solar","CSP_base_storage",2005,0.58,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1716","NV","intermediate generation","solar","CSP_int",2010,0.38,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1717","NV","intermediate generation","solar","CSP_int",2010,0.38,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1718","NV","subpeak generation","solar","CSP_subpeak",2010,0.38,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1719","NV","subpeak generation","solar","CSP_subpeak",2010,0.38,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1720","NV","peak generation","solar","CSP_peak",2010,0.38,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1721","NV","peak generation","solar","CSP_peak",2010,0.38,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1722","NV","base load generation","solar","CSP_base_storage",2010,0.58,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1723","NV","intermediate generation","solar","CSP_int",2015,0.38,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1724","NV","intermediate generation","solar","CSP_int",2015,0.38,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1725","NV","subpeak generation","solar","CSP_subpeak",2015,0.38,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1726","NV","subpeak generation","solar","CSP_subpeak",2015,0.38,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1727","NV","peak generation","solar","CSP_peak",2015,0.38,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1728","NV","peak generation","solar","CSP_peak",2015,0.38,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1729","NV","base load generation","solar","CSP_base_storage",2015,0.58,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1730","NV","intermediate generation","solar","CSP_int",2020,0.38,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1731","NV","intermediate generation","solar","CSP_int",2020,0.38,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1732","NV","subpeak generation","solar","CSP_subpeak",2020,0.38,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1733","NV","subpeak generation","solar","CSP_subpeak",2020,0.38,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1734","NV","peak generation","solar","CSP_peak",2020,0.38,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1735","NV","peak generation","solar","CSP_peak",2020,0.38,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1736","NV","base load generation","solar","CSP_base_storage",2020,0.58,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1737","NV","intermediate generation","solar","CSP_int",2025,0.38,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1738","NV","intermediate generation","solar","CSP_int",2025,0.38,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1739","NV","subpeak generation","solar","CSP_subpeak",2025,0.38,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1740","NV","subpeak generation","solar","CSP_subpeak",2025,0.38,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1741","NV","peak generation","solar","CSP_peak",2025,0.38,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1742","NV","peak generation","solar","CSP_peak",2025,0.38,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1743","NV","base load generation","solar","CSP_base_storage",2025,0.58,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1744","NV","intermediate generation","solar","CSP_int",2030,0.38,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1745","NV","intermediate generation","solar","CSP_int",2030,0.38,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1746","NV","subpeak generation","solar","CSP_subpeak",2030,0.38,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1747","NV","subpeak generation","solar","CSP_subpeak",2030,0.38,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1748","NV","peak generation","solar","CSP_peak",2030,0.38,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1749","NV","peak generation","solar","CSP_peak",2030,0.38,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1750","NV","base load generation","solar","CSP_base_storage",2030,0.58,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1751","NV","intermediate generation","solar","CSP_int",2035,0.38,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1752","NV","intermediate generation","solar","CSP_int",2035,0.38,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1753","NV","subpeak generation","solar","CSP_subpeak",2035,0.38,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1754","NV","subpeak generation","solar","CSP_subpeak",2035,0.38,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1755","NV","peak generation","solar","CSP_peak",2035,0.38,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1756","NV","peak generation","solar","CSP_peak",2035,0.38,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1757","NV","base load generation","solar","CSP_base_storage",2035,0.58,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1758","NV","intermediate generation","solar","CSP_int",2040,0.38,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1759","NV","intermediate generation","solar","CSP_int",2040,0.38,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1760","NV","subpeak generation","solar","CSP_subpeak",2040,0.38,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1761","NV","subpeak generation","solar","CSP_subpeak",2040,0.38,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1762","NV","peak generation","solar","CSP_peak",2040,0.38,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1763","NV","peak generation","solar","CSP_peak",2040,0.38,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1764","NV","base load generation","solar","CSP_base_storage",2040,0.58,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1765","NV","intermediate generation","solar","CSP_int",2045,0.38,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"1766","NV","intermediate generation","solar","CSP_int",2045,0.38,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"1767","NV","subpeak generation","solar","CSP_subpeak",2045,0.38,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"1768","NV","subpeak generation","solar","CSP_subpeak",2045,0.38,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1769","NV","peak generation","solar","CSP_peak",2045,0.38,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"1770","NV","peak generation","solar","CSP_peak",2045,0.38,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"1771","NV","base load generation","solar","CSP_base_storage",2045,0.58,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"1772","NV","intermediate generation","solar","CSP_int",2050,0.38,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
