"","region","supplysector","subsector0","subsector","year","capacity.factor","supplysector.y","technology","plant_type","cooling_system","water_type"
"658","DE","subpeak generation","solar","PV_subpeak",2045,0.2,"electricity","PV_subpeak","no cooling","none","fresh"
"659","DE","peak generation","solar","PV_peak",2045,0.2,"electricity","PV_peak","no cooling","none","fresh"
"660","DE","base load generation","solar","PV_base_storage",2045,0.2,"electricity","PV_base_storage","no cooling","none","fresh"
"661","DE","intermediate generation","solar","PV_int",2050,0.2,"electricity","PV_int","no cooling","none","fresh"
"662","DE","subpeak generation","solar","PV_subpeak",2050,0.2,"electricity","PV_subpeak","no cooling","none","fresh"
"663","DE","peak generation","solar","PV_peak",2050,0.2,"electricity","PV_peak","no cooling","none","fresh"
"664","DE","base load generation","solar","PV_base_storage",2050,0.2,"electricity","PV_base_storage","no cooling","none","fresh"
"665","DE","intermediate generation","solar","PV_int",2055,0.2,"electricity","PV_int","no cooling","none","fresh"
"666","DE","subpeak generation","solar","PV_subpeak",2055,0.2,"electricity","PV_subpeak","no cooling","none","fresh"
"667","DE","peak generation","solar","PV_peak",2055,0.2,"electricity","PV_peak","no cooling","none","fresh"
"668","DE","base load generation","solar","PV_base_storage",2055,0.2,"electricity","PV_base_storage","no cooling","none","fresh"
"669","DE","intermediate generation","solar","PV_int",2060,0.2,"electricity","PV_int","no cooling","none","fresh"
"670","DE","subpeak generation","solar","PV_subpeak",2060,0.2,"electricity","PV_subpeak","no cooling","none","fresh"
"671","DE","peak generation","solar","PV_peak",2060,0.2,"electricity","PV_peak","no cooling","none","fresh"
"672","DE","base load generation","solar","PV_base_storage",2060,0.2,"electricity","PV_base_storage","no cooling","none","fresh"
"673","DE","intermediate generation","solar","PV_int",2065,0.2,"electricity","PV_int","no cooling","none","fresh"
"674","DE","subpeak generation","solar","PV_subpeak",2065,0.2,"electricity","PV_subpeak","no cooling","none","fresh"
"675","DE","peak generation","solar","PV_peak",2065,0.2,"electricity","PV_peak","no cooling","none","fresh"
"676","DE","base load generation","solar","PV_base_storage",2065,0.2,"electricity","PV_base_storage","no cooling","none","fresh"
"677","DE","intermediate generation","solar","PV_int",2070,0.2,"electricity","PV_int","no cooling","none","fresh"
"678","DE","subpeak generation","solar","PV_subpeak",2070,0.2,"electricity","PV_subpeak","no cooling","none","fresh"
"679","DE","peak generation","solar","PV_peak",2070,0.2,"electricity","PV_peak","no cooling","none","fresh"
"680","DE","base load generation","solar","PV_base_storage",2070,0.2,"electricity","PV_base_storage","no cooling","none","fresh"
"681","DE","intermediate generation","solar","PV_int",2075,0.2,"electricity","PV_int","no cooling","none","fresh"
"682","DE","subpeak generation","solar","PV_subpeak",2075,0.2,"electricity","PV_subpeak","no cooling","none","fresh"
"683","DE","peak generation","solar","PV_peak",2075,0.2,"electricity","PV_peak","no cooling","none","fresh"
"684","DE","base load generation","solar","PV_base_storage",2075,0.2,"electricity","PV_base_storage","no cooling","none","fresh"
"685","DE","intermediate generation","solar","PV_int",2080,0.2,"electricity","PV_int","no cooling","none","fresh"
"686","DE","subpeak generation","solar","PV_subpeak",2080,0.2,"electricity","PV_subpeak","no cooling","none","fresh"
"687","DE","peak generation","solar","PV_peak",2080,0.2,"electricity","PV_peak","no cooling","none","fresh"
"688","DE","base load generation","solar","PV_base_storage",2080,0.2,"electricity","PV_base_storage","no cooling","none","fresh"
"689","DE","intermediate generation","solar","PV_int",2085,0.2,"electricity","PV_int","no cooling","none","fresh"
"690","DE","subpeak generation","solar","PV_subpeak",2085,0.2,"electricity","PV_subpeak","no cooling","none","fresh"
"691","DE","peak generation","solar","PV_peak",2085,0.2,"electricity","PV_peak","no cooling","none","fresh"
"692","DE","base load generation","solar","PV_base_storage",2085,0.2,"electricity","PV_base_storage","no cooling","none","fresh"
"693","DE","intermediate generation","solar","PV_int",2090,0.2,"electricity","PV_int","no cooling","none","fresh"
"694","DE","subpeak generation","solar","PV_subpeak",2090,0.2,"electricity","PV_subpeak","no cooling","none","fresh"
"695","DE","peak generation","solar","PV_peak",2090,0.2,"electricity","PV_peak","no cooling","none","fresh"
"696","DE","base load generation","solar","PV_base_storage",2090,0.2,"electricity","PV_base_storage","no cooling","none","fresh"
"697","DE","intermediate generation","solar","PV_int",2095,0.2,"electricity","PV_int","no cooling","none","fresh"
"698","DE","subpeak generation","solar","PV_subpeak",2095,0.2,"electricity","PV_subpeak","no cooling","none","fresh"
"699","DE","peak generation","solar","PV_peak",2095,0.2,"electricity","PV_peak","no cooling","none","fresh"
"700","DE","base load generation","solar","PV_base_storage",2095,0.2,"electricity","PV_base_storage","no cooling","none","fresh"
"701","DE","intermediate generation","solar","PV_int",2100,0.2,"electricity","PV_int","no cooling","none","fresh"
"702","DE","subpeak generation","solar","PV_subpeak",2100,0.2,"electricity","PV_subpeak","no cooling","none","fresh"
"703","DE","peak generation","solar","PV_peak",2100,0.2,"electricity","PV_peak","no cooling","none","fresh"
"704","DE","base load generation","solar","PV_base_storage",2100,0.2,"electricity","PV_base_storage","no cooling","none","fresh"
"705","FL","intermediate generation","solar","PV_int",1975,0.22,"electricity","PV_int","no cooling","none","fresh"
"706","FL","subpeak generation","solar","PV_subpeak",1975,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"707","FL","peak generation","solar","PV_peak",1975,0.22,"electricity","PV_peak","no cooling","none","fresh"
"708","FL","base load generation","solar","PV_base_storage",1975,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"709","FL","intermediate generation","solar","PV_int",1990,0.22,"electricity","PV_int","no cooling","none","fresh"
"710","FL","subpeak generation","solar","PV_subpeak",1990,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"711","FL","peak generation","solar","PV_peak",1990,0.22,"electricity","PV_peak","no cooling","none","fresh"
"712","FL","base load generation","solar","PV_base_storage",1990,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"713","FL","intermediate generation","solar","PV_int",2005,0.22,"electricity","PV_int","no cooling","none","fresh"
"714","FL","subpeak generation","solar","PV_subpeak",2005,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"715","FL","peak generation","solar","PV_peak",2005,0.22,"electricity","PV_peak","no cooling","none","fresh"
"716","FL","base load generation","solar","PV_base_storage",2005,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"717","FL","intermediate generation","solar","PV_int",2010,0.22,"electricity","PV_int","no cooling","none","fresh"
"718","FL","subpeak generation","solar","PV_subpeak",2010,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"719","FL","peak generation","solar","PV_peak",2010,0.22,"electricity","PV_peak","no cooling","none","fresh"
"720","FL","base load generation","solar","PV_base_storage",2010,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"721","FL","intermediate generation","solar","PV_int",2015,0.22,"electricity","PV_int","no cooling","none","fresh"
"722","FL","subpeak generation","solar","PV_subpeak",2015,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"723","FL","peak generation","solar","PV_peak",2015,0.22,"electricity","PV_peak","no cooling","none","fresh"
"724","FL","base load generation","solar","PV_base_storage",2015,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"725","FL","intermediate generation","solar","PV_int",2020,0.22,"electricity","PV_int","no cooling","none","fresh"
"726","FL","subpeak generation","solar","PV_subpeak",2020,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"727","FL","peak generation","solar","PV_peak",2020,0.22,"electricity","PV_peak","no cooling","none","fresh"
"728","FL","base load generation","solar","PV_base_storage",2020,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"729","FL","intermediate generation","solar","PV_int",2025,0.22,"electricity","PV_int","no cooling","none","fresh"
"730","FL","subpeak generation","solar","PV_subpeak",2025,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"731","FL","peak generation","solar","PV_peak",2025,0.22,"electricity","PV_peak","no cooling","none","fresh"
"732","FL","base load generation","solar","PV_base_storage",2025,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"733","FL","intermediate generation","solar","PV_int",2030,0.22,"electricity","PV_int","no cooling","none","fresh"
"734","FL","subpeak generation","solar","PV_subpeak",2030,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"735","FL","peak generation","solar","PV_peak",2030,0.22,"electricity","PV_peak","no cooling","none","fresh"
"736","FL","base load generation","solar","PV_base_storage",2030,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"737","FL","intermediate generation","solar","PV_int",2035,0.22,"electricity","PV_int","no cooling","none","fresh"
"738","FL","subpeak generation","solar","PV_subpeak",2035,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"739","FL","peak generation","solar","PV_peak",2035,0.22,"electricity","PV_peak","no cooling","none","fresh"
"740","FL","base load generation","solar","PV_base_storage",2035,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"741","FL","intermediate generation","solar","PV_int",2040,0.22,"electricity","PV_int","no cooling","none","fresh"
"742","FL","subpeak generation","solar","PV_subpeak",2040,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"743","FL","peak generation","solar","PV_peak",2040,0.22,"electricity","PV_peak","no cooling","none","fresh"
"744","FL","base load generation","solar","PV_base_storage",2040,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"745","FL","intermediate generation","solar","PV_int",2045,0.22,"electricity","PV_int","no cooling","none","fresh"
"746","FL","subpeak generation","solar","PV_subpeak",2045,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"747","FL","peak generation","solar","PV_peak",2045,0.22,"electricity","PV_peak","no cooling","none","fresh"
"748","FL","base load generation","solar","PV_base_storage",2045,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"749","FL","intermediate generation","solar","PV_int",2050,0.22,"electricity","PV_int","no cooling","none","fresh"
"750","FL","subpeak generation","solar","PV_subpeak",2050,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"751","FL","peak generation","solar","PV_peak",2050,0.22,"electricity","PV_peak","no cooling","none","fresh"
"752","FL","base load generation","solar","PV_base_storage",2050,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"753","FL","intermediate generation","solar","PV_int",2055,0.22,"electricity","PV_int","no cooling","none","fresh"
"754","FL","subpeak generation","solar","PV_subpeak",2055,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"755","FL","peak generation","solar","PV_peak",2055,0.22,"electricity","PV_peak","no cooling","none","fresh"
"756","FL","base load generation","solar","PV_base_storage",2055,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"757","FL","intermediate generation","solar","PV_int",2060,0.22,"electricity","PV_int","no cooling","none","fresh"
"758","FL","subpeak generation","solar","PV_subpeak",2060,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"759","FL","peak generation","solar","PV_peak",2060,0.22,"electricity","PV_peak","no cooling","none","fresh"
"760","FL","base load generation","solar","PV_base_storage",2060,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"761","FL","intermediate generation","solar","PV_int",2065,0.22,"electricity","PV_int","no cooling","none","fresh"
"762","FL","subpeak generation","solar","PV_subpeak",2065,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"763","FL","peak generation","solar","PV_peak",2065,0.22,"electricity","PV_peak","no cooling","none","fresh"
"764","FL","base load generation","solar","PV_base_storage",2065,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"765","FL","intermediate generation","solar","PV_int",2070,0.22,"electricity","PV_int","no cooling","none","fresh"
"766","FL","subpeak generation","solar","PV_subpeak",2070,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"767","FL","peak generation","solar","PV_peak",2070,0.22,"electricity","PV_peak","no cooling","none","fresh"
"768","FL","base load generation","solar","PV_base_storage",2070,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"769","FL","intermediate generation","solar","PV_int",2075,0.22,"electricity","PV_int","no cooling","none","fresh"
"770","FL","subpeak generation","solar","PV_subpeak",2075,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"771","FL","peak generation","solar","PV_peak",2075,0.22,"electricity","PV_peak","no cooling","none","fresh"
"772","FL","base load generation","solar","PV_base_storage",2075,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"773","FL","intermediate generation","solar","PV_int",2080,0.22,"electricity","PV_int","no cooling","none","fresh"
"774","FL","subpeak generation","solar","PV_subpeak",2080,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"775","FL","peak generation","solar","PV_peak",2080,0.22,"electricity","PV_peak","no cooling","none","fresh"
"776","FL","base load generation","solar","PV_base_storage",2080,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"777","FL","intermediate generation","solar","PV_int",2085,0.22,"electricity","PV_int","no cooling","none","fresh"
"778","FL","subpeak generation","solar","PV_subpeak",2085,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"779","FL","peak generation","solar","PV_peak",2085,0.22,"electricity","PV_peak","no cooling","none","fresh"
"780","FL","base load generation","solar","PV_base_storage",2085,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"781","FL","intermediate generation","solar","PV_int",2090,0.22,"electricity","PV_int","no cooling","none","fresh"
"782","FL","subpeak generation","solar","PV_subpeak",2090,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"783","FL","peak generation","solar","PV_peak",2090,0.22,"electricity","PV_peak","no cooling","none","fresh"
"784","FL","base load generation","solar","PV_base_storage",2090,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"785","FL","intermediate generation","solar","PV_int",2095,0.22,"electricity","PV_int","no cooling","none","fresh"
"786","FL","subpeak generation","solar","PV_subpeak",2095,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"787","FL","peak generation","solar","PV_peak",2095,0.22,"electricity","PV_peak","no cooling","none","fresh"
"788","FL","base load generation","solar","PV_base_storage",2095,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"789","FL","intermediate generation","solar","PV_int",2100,0.22,"electricity","PV_int","no cooling","none","fresh"
"790","FL","subpeak generation","solar","PV_subpeak",2100,0.22,"electricity","PV_subpeak","no cooling","none","fresh"
"791","FL","peak generation","solar","PV_peak",2100,0.22,"electricity","PV_peak","no cooling","none","fresh"
"792","FL","base load generation","solar","PV_base_storage",2100,0.22,"electricity","PV_base_storage","no cooling","none","fresh"
"793","GA","intermediate generation","solar","PV_int",1975,0.21,"electricity","PV_int","no cooling","none","fresh"
"794","GA","subpeak generation","solar","PV_subpeak",1975,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"795","GA","peak generation","solar","PV_peak",1975,0.21,"electricity","PV_peak","no cooling","none","fresh"
"796","GA","base load generation","solar","PV_base_storage",1975,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"797","GA","intermediate generation","solar","PV_int",1990,0.21,"electricity","PV_int","no cooling","none","fresh"
"798","GA","subpeak generation","solar","PV_subpeak",1990,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"799","GA","peak generation","solar","PV_peak",1990,0.21,"electricity","PV_peak","no cooling","none","fresh"
"800","GA","base load generation","solar","PV_base_storage",1990,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"801","GA","intermediate generation","solar","PV_int",2005,0.21,"electricity","PV_int","no cooling","none","fresh"
"802","GA","subpeak generation","solar","PV_subpeak",2005,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"803","GA","peak generation","solar","PV_peak",2005,0.21,"electricity","PV_peak","no cooling","none","fresh"
"804","GA","base load generation","solar","PV_base_storage",2005,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"805","GA","intermediate generation","solar","PV_int",2010,0.21,"electricity","PV_int","no cooling","none","fresh"
"806","GA","subpeak generation","solar","PV_subpeak",2010,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"807","GA","peak generation","solar","PV_peak",2010,0.21,"electricity","PV_peak","no cooling","none","fresh"
"808","GA","base load generation","solar","PV_base_storage",2010,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"809","GA","intermediate generation","solar","PV_int",2015,0.21,"electricity","PV_int","no cooling","none","fresh"
"810","GA","subpeak generation","solar","PV_subpeak",2015,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"811","GA","peak generation","solar","PV_peak",2015,0.21,"electricity","PV_peak","no cooling","none","fresh"
"812","GA","base load generation","solar","PV_base_storage",2015,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"813","GA","intermediate generation","solar","PV_int",2020,0.21,"electricity","PV_int","no cooling","none","fresh"
"814","GA","subpeak generation","solar","PV_subpeak",2020,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"815","GA","peak generation","solar","PV_peak",2020,0.21,"electricity","PV_peak","no cooling","none","fresh"
"816","GA","base load generation","solar","PV_base_storage",2020,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"817","GA","intermediate generation","solar","PV_int",2025,0.21,"electricity","PV_int","no cooling","none","fresh"
"818","GA","subpeak generation","solar","PV_subpeak",2025,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"819","GA","peak generation","solar","PV_peak",2025,0.21,"electricity","PV_peak","no cooling","none","fresh"
"820","GA","base load generation","solar","PV_base_storage",2025,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"821","GA","intermediate generation","solar","PV_int",2030,0.21,"electricity","PV_int","no cooling","none","fresh"
"822","GA","subpeak generation","solar","PV_subpeak",2030,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"823","GA","peak generation","solar","PV_peak",2030,0.21,"electricity","PV_peak","no cooling","none","fresh"
"824","GA","base load generation","solar","PV_base_storage",2030,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"825","GA","intermediate generation","solar","PV_int",2035,0.21,"electricity","PV_int","no cooling","none","fresh"
"826","GA","subpeak generation","solar","PV_subpeak",2035,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"827","GA","peak generation","solar","PV_peak",2035,0.21,"electricity","PV_peak","no cooling","none","fresh"
"828","GA","base load generation","solar","PV_base_storage",2035,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"829","GA","intermediate generation","solar","PV_int",2040,0.21,"electricity","PV_int","no cooling","none","fresh"
"830","GA","subpeak generation","solar","PV_subpeak",2040,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"831","GA","peak generation","solar","PV_peak",2040,0.21,"electricity","PV_peak","no cooling","none","fresh"
"832","GA","base load generation","solar","PV_base_storage",2040,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"833","GA","intermediate generation","solar","PV_int",2045,0.21,"electricity","PV_int","no cooling","none","fresh"
"834","GA","subpeak generation","solar","PV_subpeak",2045,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"835","GA","peak generation","solar","PV_peak",2045,0.21,"electricity","PV_peak","no cooling","none","fresh"
"836","GA","base load generation","solar","PV_base_storage",2045,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"837","GA","intermediate generation","solar","PV_int",2050,0.21,"electricity","PV_int","no cooling","none","fresh"
"838","GA","subpeak generation","solar","PV_subpeak",2050,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"839","GA","peak generation","solar","PV_peak",2050,0.21,"electricity","PV_peak","no cooling","none","fresh"
"840","GA","base load generation","solar","PV_base_storage",2050,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"841","GA","intermediate generation","solar","PV_int",2055,0.21,"electricity","PV_int","no cooling","none","fresh"
"842","GA","subpeak generation","solar","PV_subpeak",2055,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"843","GA","peak generation","solar","PV_peak",2055,0.21,"electricity","PV_peak","no cooling","none","fresh"
"844","GA","base load generation","solar","PV_base_storage",2055,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"845","GA","intermediate generation","solar","PV_int",2060,0.21,"electricity","PV_int","no cooling","none","fresh"
"846","GA","subpeak generation","solar","PV_subpeak",2060,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"847","GA","peak generation","solar","PV_peak",2060,0.21,"electricity","PV_peak","no cooling","none","fresh"
"848","GA","base load generation","solar","PV_base_storage",2060,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"849","GA","intermediate generation","solar","PV_int",2065,0.21,"electricity","PV_int","no cooling","none","fresh"
"850","GA","subpeak generation","solar","PV_subpeak",2065,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"851","GA","peak generation","solar","PV_peak",2065,0.21,"electricity","PV_peak","no cooling","none","fresh"
"852","GA","base load generation","solar","PV_base_storage",2065,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"853","GA","intermediate generation","solar","PV_int",2070,0.21,"electricity","PV_int","no cooling","none","fresh"
"854","GA","subpeak generation","solar","PV_subpeak",2070,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"855","GA","peak generation","solar","PV_peak",2070,0.21,"electricity","PV_peak","no cooling","none","fresh"
"856","GA","base load generation","solar","PV_base_storage",2070,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"857","GA","intermediate generation","solar","PV_int",2075,0.21,"electricity","PV_int","no cooling","none","fresh"
"858","GA","subpeak generation","solar","PV_subpeak",2075,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"859","GA","peak generation","solar","PV_peak",2075,0.21,"electricity","PV_peak","no cooling","none","fresh"
"860","GA","base load generation","solar","PV_base_storage",2075,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"861","GA","intermediate generation","solar","PV_int",2080,0.21,"electricity","PV_int","no cooling","none","fresh"
"862","GA","subpeak generation","solar","PV_subpeak",2080,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"863","GA","peak generation","solar","PV_peak",2080,0.21,"electricity","PV_peak","no cooling","none","fresh"
"864","GA","base load generation","solar","PV_base_storage",2080,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"865","GA","intermediate generation","solar","PV_int",2085,0.21,"electricity","PV_int","no cooling","none","fresh"
"866","GA","subpeak generation","solar","PV_subpeak",2085,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"867","GA","peak generation","solar","PV_peak",2085,0.21,"electricity","PV_peak","no cooling","none","fresh"
"868","GA","base load generation","solar","PV_base_storage",2085,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"869","GA","intermediate generation","solar","PV_int",2090,0.21,"electricity","PV_int","no cooling","none","fresh"
"870","GA","subpeak generation","solar","PV_subpeak",2090,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"871","GA","peak generation","solar","PV_peak",2090,0.21,"electricity","PV_peak","no cooling","none","fresh"
"872","GA","base load generation","solar","PV_base_storage",2090,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"873","GA","intermediate generation","solar","PV_int",2095,0.21,"electricity","PV_int","no cooling","none","fresh"
"874","GA","subpeak generation","solar","PV_subpeak",2095,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"875","GA","peak generation","solar","PV_peak",2095,0.21,"electricity","PV_peak","no cooling","none","fresh"
"876","GA","base load generation","solar","PV_base_storage",2095,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"877","GA","intermediate generation","solar","PV_int",2100,0.21,"electricity","PV_int","no cooling","none","fresh"
"878","GA","subpeak generation","solar","PV_subpeak",2100,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"879","GA","peak generation","solar","PV_peak",2100,0.21,"electricity","PV_peak","no cooling","none","fresh"
"880","GA","base load generation","solar","PV_base_storage",2100,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"881","HI","intermediate generation","solar","PV_int",1975,0.21,"electricity","PV_int","no cooling","none","fresh"
"882","HI","subpeak generation","solar","PV_subpeak",1975,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"883","HI","peak generation","solar","PV_peak",1975,0.21,"electricity","PV_peak","no cooling","none","fresh"
"884","HI","base load generation","solar","PV_base_storage",1975,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"885","HI","intermediate generation","solar","PV_int",1990,0.21,"electricity","PV_int","no cooling","none","fresh"
"886","HI","subpeak generation","solar","PV_subpeak",1990,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"887","HI","peak generation","solar","PV_peak",1990,0.21,"electricity","PV_peak","no cooling","none","fresh"
"888","HI","base load generation","solar","PV_base_storage",1990,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"889","HI","intermediate generation","solar","PV_int",2005,0.21,"electricity","PV_int","no cooling","none","fresh"
"890","HI","subpeak generation","solar","PV_subpeak",2005,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"891","HI","peak generation","solar","PV_peak",2005,0.21,"electricity","PV_peak","no cooling","none","fresh"
"892","HI","base load generation","solar","PV_base_storage",2005,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"893","HI","intermediate generation","solar","PV_int",2010,0.21,"electricity","PV_int","no cooling","none","fresh"
"894","HI","subpeak generation","solar","PV_subpeak",2010,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"895","HI","peak generation","solar","PV_peak",2010,0.21,"electricity","PV_peak","no cooling","none","fresh"
"896","HI","base load generation","solar","PV_base_storage",2010,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"897","HI","intermediate generation","solar","PV_int",2015,0.21,"electricity","PV_int","no cooling","none","fresh"
"898","HI","subpeak generation","solar","PV_subpeak",2015,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"899","HI","peak generation","solar","PV_peak",2015,0.21,"electricity","PV_peak","no cooling","none","fresh"
"900","HI","base load generation","solar","PV_base_storage",2015,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"901","HI","intermediate generation","solar","PV_int",2020,0.21,"electricity","PV_int","no cooling","none","fresh"
"902","HI","subpeak generation","solar","PV_subpeak",2020,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"903","HI","peak generation","solar","PV_peak",2020,0.21,"electricity","PV_peak","no cooling","none","fresh"
"904","HI","base load generation","solar","PV_base_storage",2020,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"905","HI","intermediate generation","solar","PV_int",2025,0.21,"electricity","PV_int","no cooling","none","fresh"
"906","HI","subpeak generation","solar","PV_subpeak",2025,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"907","HI","peak generation","solar","PV_peak",2025,0.21,"electricity","PV_peak","no cooling","none","fresh"
"908","HI","base load generation","solar","PV_base_storage",2025,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"909","HI","intermediate generation","solar","PV_int",2030,0.21,"electricity","PV_int","no cooling","none","fresh"
"910","HI","subpeak generation","solar","PV_subpeak",2030,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"911","HI","peak generation","solar","PV_peak",2030,0.21,"electricity","PV_peak","no cooling","none","fresh"
"912","HI","base load generation","solar","PV_base_storage",2030,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"913","HI","intermediate generation","solar","PV_int",2035,0.21,"electricity","PV_int","no cooling","none","fresh"
"914","HI","subpeak generation","solar","PV_subpeak",2035,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"915","HI","peak generation","solar","PV_peak",2035,0.21,"electricity","PV_peak","no cooling","none","fresh"
"916","HI","base load generation","solar","PV_base_storage",2035,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"917","HI","intermediate generation","solar","PV_int",2040,0.21,"electricity","PV_int","no cooling","none","fresh"
"918","HI","subpeak generation","solar","PV_subpeak",2040,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
"919","HI","peak generation","solar","PV_peak",2040,0.21,"electricity","PV_peak","no cooling","none","fresh"
"920","HI","base load generation","solar","PV_base_storage",2040,0.21,"electricity","PV_base_storage","no cooling","none","fresh"
"921","HI","intermediate generation","solar","PV_int",2045,0.21,"electricity","PV_int","no cooling","none","fresh"
"922","HI","subpeak generation","solar","PV_subpeak",2045,0.21,"electricity","PV_subpeak","no cooling","none","fresh"
