"","sector.name","subsector.name0","subsector.name","year","lifetime","technology"
"1795","intermediate generation","biomass","biomass_int_IGCC_CCS",2080,60,"biomass (IGCC CCS) (recirculating)"
"1796","intermediate generation","biomass","biomass_int_IGCC_CCS",2080,60,"biomass (IGCC CCS) (dry cooling)"
"1797","intermediate generation","coal","coal_int_conv pul",2080,60,"coal (conv pul) (once through)"
"1798","intermediate generation","coal","coal_int_conv pul",2080,60,"coal (conv pul) (seawater)"
"1799","intermediate generation","coal","coal_int_conv pul",2080,60,"coal (conv pul) (recirculating)"
"1800","intermediate generation","coal","coal_int_conv pul",2080,60,"coal (conv pul) (cooling pond)"
"1801","intermediate generation","coal","coal_int_conv pul",2080,60,"coal (conv pul) (dry cooling)"
"1802","intermediate generation","coal","coal_int_conv pul_CCS",2080,60,"coal (conv pul CCS) (once through)"
"1803","intermediate generation","coal","coal_int_conv pul_CCS",2080,60,"coal (conv pul CCS) (seawater)"
"1804","intermediate generation","coal","coal_int_conv pul_CCS",2080,60,"coal (conv pul CCS) (recirculating)"
"1805","intermediate generation","coal","coal_int_conv pul_CCS",2080,60,"coal (conv pul CCS) (dry cooling)"
"1806","intermediate generation","coal","coal_int_IGCC",2080,60,"coal (IGCC) (once through)"
"1807","intermediate generation","coal","coal_int_IGCC",2080,60,"coal (IGCC) (seawater)"
"1808","intermediate generation","coal","coal_int_IGCC",2080,60,"coal (IGCC) (recirculating)"
"1809","intermediate generation","coal","coal_int_IGCC",2080,60,"coal (IGCC) (dry cooling)"
"1810","intermediate generation","coal","coal_int_IGCC_CCS",2080,60,"coal (IGCC CCS) (once through)"
"1811","intermediate generation","coal","coal_int_IGCC_CCS",2080,60,"coal (IGCC CCS) (seawater)"
"1812","intermediate generation","coal","coal_int_IGCC_CCS",2080,60,"coal (IGCC CCS) (recirculating)"
"1813","intermediate generation","coal","coal_int_IGCC_CCS",2080,60,"coal (IGCC CCS) (dry cooling)"
"1814","intermediate generation","gas","gas_int_CC",2080,45,"gas (CC) (once through)"
"1815","intermediate generation","gas","gas_int_CC",2080,45,"gas (CC) (seawater)"
"1816","intermediate generation","gas","gas_int_CC",2080,45,"gas (CC) (recirculating)"
"1817","intermediate generation","gas","gas_int_CC",2080,45,"gas (CC) (cooling pond)"
"1818","intermediate generation","gas","gas_int_CC",2080,45,"gas (CC) (dry cooling)"
"1819","intermediate generation","gas","gas_int_CC_CCS",2080,45,"gas (CC CCS) (once through)"
"1820","intermediate generation","gas","gas_int_CC_CCS",2080,45,"gas (CC CCS) (seawater)"
"1821","intermediate generation","gas","gas_int_CC_CCS",2080,45,"gas (CC CCS) (recirculating)"
"1822","intermediate generation","gas","gas_int_CC_CCS",2080,45,"gas (CC CCS) (dry cooling)"
"1823","intermediate generation","refined liquids","refined liquids_int_steam/CT",2080,45,"refined liquids (steam/CT) (once through)"
"1824","intermediate generation","refined liquids","refined liquids_int_steam/CT",2080,45,"refined liquids (steam/CT) (seawater)"
"1825","intermediate generation","refined liquids","refined liquids_int_steam/CT",2080,45,"refined liquids (steam/CT) (recirculating)"
"1826","intermediate generation","refined liquids","refined liquids_int_steam/CT",2080,45,"refined liquids (steam/CT) (cooling pond)"
"1827","intermediate generation","refined liquids","refined liquids_int_steam/CT",2080,45,"refined liquids (steam/CT) (dry cooling)"
"1828","intermediate generation","refined liquids","refined liquids_int_CC",2080,45,"refined liquids (CC) (once through)"
"1829","intermediate generation","refined liquids","refined liquids_int_CC",2080,45,"refined liquids (CC) (seawater)"
"1830","intermediate generation","refined liquids","refined liquids_int_CC",2080,45,"refined liquids (CC) (recirculating)"
"1831","intermediate generation","refined liquids","refined liquids_int_CC",2080,45,"refined liquids (CC) (dry cooling)"
"1832","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2080,45,"refined liquids (CC CCS) (once through)"
"1833","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2080,45,"refined liquids (CC CCS) (seawater)"
"1834","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2080,45,"refined liquids (CC CCS) (recirculating)"
"1835","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2080,45,"refined liquids (CC CCS) (dry cooling)"
"1836","intermediate generation","biomass","biomass_int_conv",2085,60,"biomass (conv) (once through)"
"1837","intermediate generation","biomass","biomass_int_conv",2085,60,"biomass (conv) (seawater)"
"1838","intermediate generation","biomass","biomass_int_conv",2085,60,"biomass (conv) (recirculating)"
"1839","intermediate generation","biomass","biomass_int_conv",2085,60,"biomass (conv) (cooling pond)"
"1840","intermediate generation","biomass","biomass_int_conv",2085,60,"biomass (conv) (dry cooling)"
"1841","intermediate generation","biomass","biomass_int_conv_CCS",2085,60,"biomass (conv CCS) (once through)"
"1842","intermediate generation","biomass","biomass_int_conv_CCS",2085,60,"biomass (conv CCS) (seawater)"
"1843","intermediate generation","biomass","biomass_int_conv_CCS",2085,60,"biomass (conv CCS) (recirculating)"
"1844","intermediate generation","biomass","biomass_int_conv_CCS",2085,60,"biomass (conv CCS) (dry cooling)"
"1845","intermediate generation","biomass","biomass_int_IGCC",2085,60,"biomass (IGCC) (once through)"
"1846","intermediate generation","biomass","biomass_int_IGCC",2085,60,"biomass (IGCC) (seawater)"
"1847","intermediate generation","biomass","biomass_int_IGCC",2085,60,"biomass (IGCC) (recirculating)"
"1848","intermediate generation","biomass","biomass_int_IGCC",2085,60,"biomass (IGCC) (dry cooling)"
"1849","intermediate generation","biomass","biomass_int_IGCC_CCS",2085,60,"biomass (IGCC CCS) (once through)"
"1850","intermediate generation","biomass","biomass_int_IGCC_CCS",2085,60,"biomass (IGCC CCS) (seawater)"
"1851","intermediate generation","biomass","biomass_int_IGCC_CCS",2085,60,"biomass (IGCC CCS) (recirculating)"
"1852","intermediate generation","biomass","biomass_int_IGCC_CCS",2085,60,"biomass (IGCC CCS) (dry cooling)"
"1853","intermediate generation","coal","coal_int_conv pul",2085,60,"coal (conv pul) (once through)"
"1854","intermediate generation","coal","coal_int_conv pul",2085,60,"coal (conv pul) (seawater)"
"1855","intermediate generation","coal","coal_int_conv pul",2085,60,"coal (conv pul) (recirculating)"
"1856","intermediate generation","coal","coal_int_conv pul",2085,60,"coal (conv pul) (cooling pond)"
"1857","intermediate generation","coal","coal_int_conv pul",2085,60,"coal (conv pul) (dry cooling)"
"1858","intermediate generation","coal","coal_int_conv pul_CCS",2085,60,"coal (conv pul CCS) (once through)"
"1859","intermediate generation","coal","coal_int_conv pul_CCS",2085,60,"coal (conv pul CCS) (seawater)"
"1860","intermediate generation","coal","coal_int_conv pul_CCS",2085,60,"coal (conv pul CCS) (recirculating)"
"1861","intermediate generation","coal","coal_int_conv pul_CCS",2085,60,"coal (conv pul CCS) (dry cooling)"
"1862","intermediate generation","coal","coal_int_IGCC",2085,60,"coal (IGCC) (once through)"
"1863","intermediate generation","coal","coal_int_IGCC",2085,60,"coal (IGCC) (seawater)"
"1864","intermediate generation","coal","coal_int_IGCC",2085,60,"coal (IGCC) (recirculating)"
"1865","intermediate generation","coal","coal_int_IGCC",2085,60,"coal (IGCC) (dry cooling)"
"1866","intermediate generation","coal","coal_int_IGCC_CCS",2085,60,"coal (IGCC CCS) (once through)"
"1867","intermediate generation","coal","coal_int_IGCC_CCS",2085,60,"coal (IGCC CCS) (seawater)"
"1868","intermediate generation","coal","coal_int_IGCC_CCS",2085,60,"coal (IGCC CCS) (recirculating)"
"1869","intermediate generation","coal","coal_int_IGCC_CCS",2085,60,"coal (IGCC CCS) (dry cooling)"
"1870","intermediate generation","gas","gas_int_CC",2085,45,"gas (CC) (once through)"
"1871","intermediate generation","gas","gas_int_CC",2085,45,"gas (CC) (seawater)"
"1872","intermediate generation","gas","gas_int_CC",2085,45,"gas (CC) (recirculating)"
"1873","intermediate generation","gas","gas_int_CC",2085,45,"gas (CC) (cooling pond)"
"1874","intermediate generation","gas","gas_int_CC",2085,45,"gas (CC) (dry cooling)"
"1875","intermediate generation","gas","gas_int_CC_CCS",2085,45,"gas (CC CCS) (once through)"
"1876","intermediate generation","gas","gas_int_CC_CCS",2085,45,"gas (CC CCS) (seawater)"
"1877","intermediate generation","gas","gas_int_CC_CCS",2085,45,"gas (CC CCS) (recirculating)"
"1878","intermediate generation","gas","gas_int_CC_CCS",2085,45,"gas (CC CCS) (dry cooling)"
"1879","intermediate generation","refined liquids","refined liquids_int_steam/CT",2085,45,"refined liquids (steam/CT) (once through)"
"1880","intermediate generation","refined liquids","refined liquids_int_steam/CT",2085,45,"refined liquids (steam/CT) (seawater)"
"1881","intermediate generation","refined liquids","refined liquids_int_steam/CT",2085,45,"refined liquids (steam/CT) (recirculating)"
"1882","intermediate generation","refined liquids","refined liquids_int_steam/CT",2085,45,"refined liquids (steam/CT) (cooling pond)"
"1883","intermediate generation","refined liquids","refined liquids_int_steam/CT",2085,45,"refined liquids (steam/CT) (dry cooling)"
"1884","intermediate generation","refined liquids","refined liquids_int_CC",2085,45,"refined liquids (CC) (once through)"
"1885","intermediate generation","refined liquids","refined liquids_int_CC",2085,45,"refined liquids (CC) (seawater)"
"1886","intermediate generation","refined liquids","refined liquids_int_CC",2085,45,"refined liquids (CC) (recirculating)"
"1887","intermediate generation","refined liquids","refined liquids_int_CC",2085,45,"refined liquids (CC) (dry cooling)"
"1888","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2085,45,"refined liquids (CC CCS) (once through)"
"1889","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2085,45,"refined liquids (CC CCS) (seawater)"
"1890","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2085,45,"refined liquids (CC CCS) (recirculating)"
"1891","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2085,45,"refined liquids (CC CCS) (dry cooling)"
"1892","intermediate generation","biomass","biomass_int_conv",2090,60,"biomass (conv) (once through)"
"1893","intermediate generation","biomass","biomass_int_conv",2090,60,"biomass (conv) (seawater)"
"1894","intermediate generation","biomass","biomass_int_conv",2090,60,"biomass (conv) (recirculating)"
"1895","intermediate generation","biomass","biomass_int_conv",2090,60,"biomass (conv) (cooling pond)"
"1896","intermediate generation","biomass","biomass_int_conv",2090,60,"biomass (conv) (dry cooling)"
"1897","intermediate generation","biomass","biomass_int_conv_CCS",2090,60,"biomass (conv CCS) (once through)"
"1898","intermediate generation","biomass","biomass_int_conv_CCS",2090,60,"biomass (conv CCS) (seawater)"
"1899","intermediate generation","biomass","biomass_int_conv_CCS",2090,60,"biomass (conv CCS) (recirculating)"
"1900","intermediate generation","biomass","biomass_int_conv_CCS",2090,60,"biomass (conv CCS) (dry cooling)"
"1901","intermediate generation","biomass","biomass_int_IGCC",2090,60,"biomass (IGCC) (once through)"
"1902","intermediate generation","biomass","biomass_int_IGCC",2090,60,"biomass (IGCC) (seawater)"
"1903","intermediate generation","biomass","biomass_int_IGCC",2090,60,"biomass (IGCC) (recirculating)"
"1904","intermediate generation","biomass","biomass_int_IGCC",2090,60,"biomass (IGCC) (dry cooling)"
"1905","intermediate generation","biomass","biomass_int_IGCC_CCS",2090,60,"biomass (IGCC CCS) (once through)"
"1906","intermediate generation","biomass","biomass_int_IGCC_CCS",2090,60,"biomass (IGCC CCS) (seawater)"
"1907","intermediate generation","biomass","biomass_int_IGCC_CCS",2090,60,"biomass (IGCC CCS) (recirculating)"
"1908","intermediate generation","biomass","biomass_int_IGCC_CCS",2090,60,"biomass (IGCC CCS) (dry cooling)"
"1909","intermediate generation","coal","coal_int_conv pul",2090,60,"coal (conv pul) (once through)"
"1910","intermediate generation","coal","coal_int_conv pul",2090,60,"coal (conv pul) (seawater)"
"1911","intermediate generation","coal","coal_int_conv pul",2090,60,"coal (conv pul) (recirculating)"
"1912","intermediate generation","coal","coal_int_conv pul",2090,60,"coal (conv pul) (cooling pond)"
"1913","intermediate generation","coal","coal_int_conv pul",2090,60,"coal (conv pul) (dry cooling)"
"1914","intermediate generation","coal","coal_int_conv pul_CCS",2090,60,"coal (conv pul CCS) (once through)"
"1915","intermediate generation","coal","coal_int_conv pul_CCS",2090,60,"coal (conv pul CCS) (seawater)"
"1916","intermediate generation","coal","coal_int_conv pul_CCS",2090,60,"coal (conv pul CCS) (recirculating)"
"1917","intermediate generation","coal","coal_int_conv pul_CCS",2090,60,"coal (conv pul CCS) (dry cooling)"
"1918","intermediate generation","coal","coal_int_IGCC",2090,60,"coal (IGCC) (once through)"
"1919","intermediate generation","coal","coal_int_IGCC",2090,60,"coal (IGCC) (seawater)"
"1920","intermediate generation","coal","coal_int_IGCC",2090,60,"coal (IGCC) (recirculating)"
"1921","intermediate generation","coal","coal_int_IGCC",2090,60,"coal (IGCC) (dry cooling)"
"1922","intermediate generation","coal","coal_int_IGCC_CCS",2090,60,"coal (IGCC CCS) (once through)"
"1923","intermediate generation","coal","coal_int_IGCC_CCS",2090,60,"coal (IGCC CCS) (seawater)"
"1924","intermediate generation","coal","coal_int_IGCC_CCS",2090,60,"coal (IGCC CCS) (recirculating)"
"1925","intermediate generation","coal","coal_int_IGCC_CCS",2090,60,"coal (IGCC CCS) (dry cooling)"
"1926","intermediate generation","gas","gas_int_CC",2090,45,"gas (CC) (once through)"
"1927","intermediate generation","gas","gas_int_CC",2090,45,"gas (CC) (seawater)"
"1928","intermediate generation","gas","gas_int_CC",2090,45,"gas (CC) (recirculating)"
"1929","intermediate generation","gas","gas_int_CC",2090,45,"gas (CC) (cooling pond)"
"1930","intermediate generation","gas","gas_int_CC",2090,45,"gas (CC) (dry cooling)"
"1931","intermediate generation","gas","gas_int_CC_CCS",2090,45,"gas (CC CCS) (once through)"
"1932","intermediate generation","gas","gas_int_CC_CCS",2090,45,"gas (CC CCS) (seawater)"
"1933","intermediate generation","gas","gas_int_CC_CCS",2090,45,"gas (CC CCS) (recirculating)"
"1934","intermediate generation","gas","gas_int_CC_CCS",2090,45,"gas (CC CCS) (dry cooling)"
"1935","intermediate generation","refined liquids","refined liquids_int_steam/CT",2090,45,"refined liquids (steam/CT) (once through)"
"1936","intermediate generation","refined liquids","refined liquids_int_steam/CT",2090,45,"refined liquids (steam/CT) (seawater)"
"1937","intermediate generation","refined liquids","refined liquids_int_steam/CT",2090,45,"refined liquids (steam/CT) (recirculating)"
"1938","intermediate generation","refined liquids","refined liquids_int_steam/CT",2090,45,"refined liquids (steam/CT) (cooling pond)"
"1939","intermediate generation","refined liquids","refined liquids_int_steam/CT",2090,45,"refined liquids (steam/CT) (dry cooling)"
"1940","intermediate generation","refined liquids","refined liquids_int_CC",2090,45,"refined liquids (CC) (once through)"
"1941","intermediate generation","refined liquids","refined liquids_int_CC",2090,45,"refined liquids (CC) (seawater)"
"1942","intermediate generation","refined liquids","refined liquids_int_CC",2090,45,"refined liquids (CC) (recirculating)"
"1943","intermediate generation","refined liquids","refined liquids_int_CC",2090,45,"refined liquids (CC) (dry cooling)"
"1944","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2090,45,"refined liquids (CC CCS) (once through)"
"1945","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2090,45,"refined liquids (CC CCS) (seawater)"
"1946","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2090,45,"refined liquids (CC CCS) (recirculating)"
"1947","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2090,45,"refined liquids (CC CCS) (dry cooling)"
"1948","intermediate generation","biomass","biomass_int_conv",2095,60,"biomass (conv) (once through)"
"1949","intermediate generation","biomass","biomass_int_conv",2095,60,"biomass (conv) (seawater)"
"1950","intermediate generation","biomass","biomass_int_conv",2095,60,"biomass (conv) (recirculating)"
"1951","intermediate generation","biomass","biomass_int_conv",2095,60,"biomass (conv) (cooling pond)"
"1952","intermediate generation","biomass","biomass_int_conv",2095,60,"biomass (conv) (dry cooling)"
"1953","intermediate generation","biomass","biomass_int_conv_CCS",2095,60,"biomass (conv CCS) (once through)"
"1954","intermediate generation","biomass","biomass_int_conv_CCS",2095,60,"biomass (conv CCS) (seawater)"
"1955","intermediate generation","biomass","biomass_int_conv_CCS",2095,60,"biomass (conv CCS) (recirculating)"
"1956","intermediate generation","biomass","biomass_int_conv_CCS",2095,60,"biomass (conv CCS) (dry cooling)"
"1957","intermediate generation","biomass","biomass_int_IGCC",2095,60,"biomass (IGCC) (once through)"
"1958","intermediate generation","biomass","biomass_int_IGCC",2095,60,"biomass (IGCC) (seawater)"
"1959","intermediate generation","biomass","biomass_int_IGCC",2095,60,"biomass (IGCC) (recirculating)"
"1960","intermediate generation","biomass","biomass_int_IGCC",2095,60,"biomass (IGCC) (dry cooling)"
"1961","intermediate generation","biomass","biomass_int_IGCC_CCS",2095,60,"biomass (IGCC CCS) (once through)"
"1962","intermediate generation","biomass","biomass_int_IGCC_CCS",2095,60,"biomass (IGCC CCS) (seawater)"
"1963","intermediate generation","biomass","biomass_int_IGCC_CCS",2095,60,"biomass (IGCC CCS) (recirculating)"
"1964","intermediate generation","biomass","biomass_int_IGCC_CCS",2095,60,"biomass (IGCC CCS) (dry cooling)"
"1965","intermediate generation","coal","coal_int_conv pul",2095,60,"coal (conv pul) (once through)"
"1966","intermediate generation","coal","coal_int_conv pul",2095,60,"coal (conv pul) (seawater)"
"1967","intermediate generation","coal","coal_int_conv pul",2095,60,"coal (conv pul) (recirculating)"
"1968","intermediate generation","coal","coal_int_conv pul",2095,60,"coal (conv pul) (cooling pond)"
"1969","intermediate generation","coal","coal_int_conv pul",2095,60,"coal (conv pul) (dry cooling)"
"1970","intermediate generation","coal","coal_int_conv pul_CCS",2095,60,"coal (conv pul CCS) (once through)"
"1971","intermediate generation","coal","coal_int_conv pul_CCS",2095,60,"coal (conv pul CCS) (seawater)"
"1972","intermediate generation","coal","coal_int_conv pul_CCS",2095,60,"coal (conv pul CCS) (recirculating)"
"1973","intermediate generation","coal","coal_int_conv pul_CCS",2095,60,"coal (conv pul CCS) (dry cooling)"
"1974","intermediate generation","coal","coal_int_IGCC",2095,60,"coal (IGCC) (once through)"
"1975","intermediate generation","coal","coal_int_IGCC",2095,60,"coal (IGCC) (seawater)"
"1976","intermediate generation","coal","coal_int_IGCC",2095,60,"coal (IGCC) (recirculating)"
"1977","intermediate generation","coal","coal_int_IGCC",2095,60,"coal (IGCC) (dry cooling)"
"1978","intermediate generation","coal","coal_int_IGCC_CCS",2095,60,"coal (IGCC CCS) (once through)"
"1979","intermediate generation","coal","coal_int_IGCC_CCS",2095,60,"coal (IGCC CCS) (seawater)"
"1980","intermediate generation","coal","coal_int_IGCC_CCS",2095,60,"coal (IGCC CCS) (recirculating)"
"1981","intermediate generation","coal","coal_int_IGCC_CCS",2095,60,"coal (IGCC CCS) (dry cooling)"
"1982","intermediate generation","gas","gas_int_CC",2095,45,"gas (CC) (once through)"
"1983","intermediate generation","gas","gas_int_CC",2095,45,"gas (CC) (seawater)"
"1984","intermediate generation","gas","gas_int_CC",2095,45,"gas (CC) (recirculating)"
"1985","intermediate generation","gas","gas_int_CC",2095,45,"gas (CC) (cooling pond)"
"1986","intermediate generation","gas","gas_int_CC",2095,45,"gas (CC) (dry cooling)"
"1987","intermediate generation","gas","gas_int_CC_CCS",2095,45,"gas (CC CCS) (once through)"
"1988","intermediate generation","gas","gas_int_CC_CCS",2095,45,"gas (CC CCS) (seawater)"
"1989","intermediate generation","gas","gas_int_CC_CCS",2095,45,"gas (CC CCS) (recirculating)"
"1990","intermediate generation","gas","gas_int_CC_CCS",2095,45,"gas (CC CCS) (dry cooling)"
"1991","intermediate generation","refined liquids","refined liquids_int_steam/CT",2095,45,"refined liquids (steam/CT) (once through)"
"1992","intermediate generation","refined liquids","refined liquids_int_steam/CT",2095,45,"refined liquids (steam/CT) (seawater)"
"1993","intermediate generation","refined liquids","refined liquids_int_steam/CT",2095,45,"refined liquids (steam/CT) (recirculating)"
"1994","intermediate generation","refined liquids","refined liquids_int_steam/CT",2095,45,"refined liquids (steam/CT) (cooling pond)"
"1995","intermediate generation","refined liquids","refined liquids_int_steam/CT",2095,45,"refined liquids (steam/CT) (dry cooling)"
"1996","intermediate generation","refined liquids","refined liquids_int_CC",2095,45,"refined liquids (CC) (once through)"
"1997","intermediate generation","refined liquids","refined liquids_int_CC",2095,45,"refined liquids (CC) (seawater)"
"1998","intermediate generation","refined liquids","refined liquids_int_CC",2095,45,"refined liquids (CC) (recirculating)"
"1999","intermediate generation","refined liquids","refined liquids_int_CC",2095,45,"refined liquids (CC) (dry cooling)"
"2000","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2095,45,"refined liquids (CC CCS) (once through)"
"2001","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2095,45,"refined liquids (CC CCS) (seawater)"
"2002","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2095,45,"refined liquids (CC CCS) (recirculating)"
"2003","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2095,45,"refined liquids (CC CCS) (dry cooling)"
"2004","intermediate generation","biomass","biomass_int_conv",2100,60,"biomass (conv) (once through)"
"2005","intermediate generation","biomass","biomass_int_conv",2100,60,"biomass (conv) (seawater)"
"2006","intermediate generation","biomass","biomass_int_conv",2100,60,"biomass (conv) (recirculating)"
"2007","intermediate generation","biomass","biomass_int_conv",2100,60,"biomass (conv) (cooling pond)"
"2008","intermediate generation","biomass","biomass_int_conv",2100,60,"biomass (conv) (dry cooling)"
"2009","intermediate generation","biomass","biomass_int_conv_CCS",2100,60,"biomass (conv CCS) (once through)"
"2010","intermediate generation","biomass","biomass_int_conv_CCS",2100,60,"biomass (conv CCS) (seawater)"
"2011","intermediate generation","biomass","biomass_int_conv_CCS",2100,60,"biomass (conv CCS) (recirculating)"
"2012","intermediate generation","biomass","biomass_int_conv_CCS",2100,60,"biomass (conv CCS) (dry cooling)"
"2013","intermediate generation","biomass","biomass_int_IGCC",2100,60,"biomass (IGCC) (once through)"
"2014","intermediate generation","biomass","biomass_int_IGCC",2100,60,"biomass (IGCC) (seawater)"
"2015","intermediate generation","biomass","biomass_int_IGCC",2100,60,"biomass (IGCC) (recirculating)"
"2016","intermediate generation","biomass","biomass_int_IGCC",2100,60,"biomass (IGCC) (dry cooling)"
"2017","intermediate generation","biomass","biomass_int_IGCC_CCS",2100,60,"biomass (IGCC CCS) (once through)"
"2018","intermediate generation","biomass","biomass_int_IGCC_CCS",2100,60,"biomass (IGCC CCS) (seawater)"
"2019","intermediate generation","biomass","biomass_int_IGCC_CCS",2100,60,"biomass (IGCC CCS) (recirculating)"
"2020","intermediate generation","biomass","biomass_int_IGCC_CCS",2100,60,"biomass (IGCC CCS) (dry cooling)"
"2021","intermediate generation","coal","coal_int_conv pul",2100,60,"coal (conv pul) (once through)"
"2022","intermediate generation","coal","coal_int_conv pul",2100,60,"coal (conv pul) (seawater)"
"2023","intermediate generation","coal","coal_int_conv pul",2100,60,"coal (conv pul) (recirculating)"
"2024","intermediate generation","coal","coal_int_conv pul",2100,60,"coal (conv pul) (cooling pond)"
"2025","intermediate generation","coal","coal_int_conv pul",2100,60,"coal (conv pul) (dry cooling)"
"2026","intermediate generation","coal","coal_int_conv pul_CCS",2100,60,"coal (conv pul CCS) (once through)"
"2027","intermediate generation","coal","coal_int_conv pul_CCS",2100,60,"coal (conv pul CCS) (seawater)"
"2028","intermediate generation","coal","coal_int_conv pul_CCS",2100,60,"coal (conv pul CCS) (recirculating)"
"2029","intermediate generation","coal","coal_int_conv pul_CCS",2100,60,"coal (conv pul CCS) (dry cooling)"
"2030","intermediate generation","coal","coal_int_IGCC",2100,60,"coal (IGCC) (once through)"
"2031","intermediate generation","coal","coal_int_IGCC",2100,60,"coal (IGCC) (seawater)"
"2032","intermediate generation","coal","coal_int_IGCC",2100,60,"coal (IGCC) (recirculating)"
"2033","intermediate generation","coal","coal_int_IGCC",2100,60,"coal (IGCC) (dry cooling)"
"2034","intermediate generation","coal","coal_int_IGCC_CCS",2100,60,"coal (IGCC CCS) (once through)"
"2035","intermediate generation","coal","coal_int_IGCC_CCS",2100,60,"coal (IGCC CCS) (seawater)"
"2036","intermediate generation","coal","coal_int_IGCC_CCS",2100,60,"coal (IGCC CCS) (recirculating)"
"2037","intermediate generation","coal","coal_int_IGCC_CCS",2100,60,"coal (IGCC CCS) (dry cooling)"
"2038","intermediate generation","gas","gas_int_CC",2100,45,"gas (CC) (once through)"
"2039","intermediate generation","gas","gas_int_CC",2100,45,"gas (CC) (seawater)"
"2040","intermediate generation","gas","gas_int_CC",2100,45,"gas (CC) (recirculating)"
"2041","intermediate generation","gas","gas_int_CC",2100,45,"gas (CC) (cooling pond)"
"2042","intermediate generation","gas","gas_int_CC",2100,45,"gas (CC) (dry cooling)"
"2043","intermediate generation","gas","gas_int_CC_CCS",2100,45,"gas (CC CCS) (once through)"
"2044","intermediate generation","gas","gas_int_CC_CCS",2100,45,"gas (CC CCS) (seawater)"
"2045","intermediate generation","gas","gas_int_CC_CCS",2100,45,"gas (CC CCS) (recirculating)"
"2046","intermediate generation","gas","gas_int_CC_CCS",2100,45,"gas (CC CCS) (dry cooling)"
"2047","intermediate generation","refined liquids","refined liquids_int_steam/CT",2100,45,"refined liquids (steam/CT) (once through)"
"2048","intermediate generation","refined liquids","refined liquids_int_steam/CT",2100,45,"refined liquids (steam/CT) (seawater)"
"2049","intermediate generation","refined liquids","refined liquids_int_steam/CT",2100,45,"refined liquids (steam/CT) (recirculating)"
"2050","intermediate generation","refined liquids","refined liquids_int_steam/CT",2100,45,"refined liquids (steam/CT) (cooling pond)"
"2051","intermediate generation","refined liquids","refined liquids_int_steam/CT",2100,45,"refined liquids (steam/CT) (dry cooling)"
"2052","intermediate generation","refined liquids","refined liquids_int_CC",2100,45,"refined liquids (CC) (once through)"
"2053","intermediate generation","refined liquids","refined liquids_int_CC",2100,45,"refined liquids (CC) (seawater)"
"2054","intermediate generation","refined liquids","refined liquids_int_CC",2100,45,"refined liquids (CC) (recirculating)"
"2055","intermediate generation","refined liquids","refined liquids_int_CC",2100,45,"refined liquids (CC) (dry cooling)"
"2056","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2100,45,"refined liquids (CC CCS) (once through)"
"2057","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2100,45,"refined liquids (CC CCS) (seawater)"
"2058","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2100,45,"refined liquids (CC CCS) (recirculating)"
"2059","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2100,45,"refined liquids (CC CCS) (dry cooling)"
"2060","peak generation","grid_storage","battery",1975,-1,"grid_storage"
"2061","peak generation","grid_storage","battery",1990,-1,"grid_storage"
"2062","peak generation","grid_storage","battery",2005,-1,"grid_storage"
"2063","peak generation","grid_storage","battery",2010,-1,"grid_storage"
"2064","peak generation","grid_storage","battery",2015,15,"grid_storage"
"2065","peak generation","coal","coal_peak_conv pul",2020,60,"coal (conv pul) (once through)"
"2066","peak generation","coal","coal_peak_conv pul",2020,60,"coal (conv pul) (seawater)"
"2067","peak generation","coal","coal_peak_conv pul",2020,60,"coal (conv pul) (recirculating)"
"2068","peak generation","coal","coal_peak_conv pul",2020,60,"coal (conv pul) (cooling pond)"
"2069","peak generation","coal","coal_peak_conv pul",2020,60,"coal (conv pul) (dry cooling)"
"2070","peak generation","gas","gas_peak_steam/CT",2020,45,"gas (steam/CT) (once through)"
"2071","peak generation","gas","gas_peak_steam/CT",2020,45,"gas (steam/CT) (seawater)"
"2072","peak generation","gas","gas_peak_steam/CT",2020,45,"gas (steam/CT) (recirculating)"
"2073","peak generation","gas","gas_peak_steam/CT",2020,45,"gas (steam/CT) (cooling pond)"
"2074","peak generation","gas","gas_peak_steam/CT",2020,45,"gas (steam/CT) (dry cooling)"
"2075","peak generation","gas","gas_peak_CC",2020,45,"gas (CC) (once through)"
"2076","peak generation","gas","gas_peak_CC",2020,45,"gas (CC) (seawater)"
