"","sector.name","subsector.name0","subsector.name","year","capacity.factor","technology"
"3507","intermediate generation","coal","coal_int_conv pul 1971-1975",2005,0.289,"coal (conv pul) (once through)"
"3508","intermediate generation","coal","coal_int_conv pul 1971-1975",2005,0.289,"coal (conv pul) (seawater)"
"3509","intermediate generation","coal","coal_int_conv pul 1971-1975",2005,0.289,"coal (conv pul) (recirculating)"
"3510","intermediate generation","coal","coal_int_conv pul 1971-1975",2005,0.289,"coal (conv pul) (cooling pond)"
"3511","intermediate generation","coal","coal_int_conv pul 1971-1975",2005,0.289,"coal (conv pul) (dry cooling)"
"3512","intermediate generation","coal","coal_int_conv pul 1976-1980",2005,0.289,"coal (conv pul) (once through)"
"3513","intermediate generation","coal","coal_int_conv pul 1976-1980",2005,0.289,"coal (conv pul) (seawater)"
"3514","intermediate generation","coal","coal_int_conv pul 1976-1980",2005,0.289,"coal (conv pul) (recirculating)"
"3515","intermediate generation","coal","coal_int_conv pul 1976-1980",2005,0.289,"coal (conv pul) (cooling pond)"
"3516","intermediate generation","coal","coal_int_conv pul 1976-1980",2005,0.289,"coal (conv pul) (dry cooling)"
"3517","intermediate generation","coal","coal_int_conv pul 1981-1985",2005,0.289,"coal (conv pul) (once through)"
"3518","intermediate generation","coal","coal_int_conv pul 1981-1985",2005,0.289,"coal (conv pul) (seawater)"
"3519","intermediate generation","coal","coal_int_conv pul 1981-1985",2005,0.289,"coal (conv pul) (recirculating)"
"3520","intermediate generation","coal","coal_int_conv pul 1981-1985",2005,0.289,"coal (conv pul) (cooling pond)"
"3521","intermediate generation","coal","coal_int_conv pul 1981-1985",2005,0.289,"coal (conv pul) (dry cooling)"
"3522","intermediate generation","coal","coal_int_conv pul 1986-1990",2005,0.289,"coal (conv pul) (once through)"
"3523","intermediate generation","coal","coal_int_conv pul 1986-1990",2005,0.289,"coal (conv pul) (seawater)"
"3524","intermediate generation","coal","coal_int_conv pul 1986-1990",2005,0.289,"coal (conv pul) (recirculating)"
"3525","intermediate generation","coal","coal_int_conv pul 1986-1990",2005,0.289,"coal (conv pul) (cooling pond)"
"3526","intermediate generation","coal","coal_int_conv pul 1986-1990",2005,0.289,"coal (conv pul) (dry cooling)"
"3527","intermediate generation","coal","coal_int_conv pul 1991-1995",2005,0.289,"coal (conv pul) (once through)"
"3528","intermediate generation","coal","coal_int_conv pul 1991-1995",2005,0.289,"coal (conv pul) (seawater)"
"3529","intermediate generation","coal","coal_int_conv pul 1991-1995",2005,0.289,"coal (conv pul) (recirculating)"
"3530","intermediate generation","coal","coal_int_conv pul 1991-1995",2005,0.289,"coal (conv pul) (cooling pond)"
"3531","intermediate generation","coal","coal_int_conv pul 1991-1995",2005,0.289,"coal (conv pul) (dry cooling)"
"3532","intermediate generation","coal","coal_int_conv pul 1996-2000",2005,0.289,"coal (conv pul) (once through)"
"3533","intermediate generation","coal","coal_int_conv pul 1996-2000",2005,0.289,"coal (conv pul) (seawater)"
"3534","intermediate generation","coal","coal_int_conv pul 1996-2000",2005,0.289,"coal (conv pul) (recirculating)"
"3535","intermediate generation","coal","coal_int_conv pul 1996-2000",2005,0.289,"coal (conv pul) (cooling pond)"
"3536","intermediate generation","coal","coal_int_conv pul 1996-2000",2005,0.289,"coal (conv pul) (dry cooling)"
"3537","intermediate generation","coal","coal_int_conv pul 2001-2005",2005,0.289,"coal (conv pul) (once through)"
"3538","intermediate generation","coal","coal_int_conv pul 2001-2005",2005,0.289,"coal (conv pul) (seawater)"
"3539","intermediate generation","coal","coal_int_conv pul 2001-2005",2005,0.289,"coal (conv pul) (recirculating)"
"3540","intermediate generation","coal","coal_int_conv pul 2001-2005",2005,0.289,"coal (conv pul) (cooling pond)"
"3541","intermediate generation","coal","coal_int_conv pul 2001-2005",2005,0.289,"coal (conv pul) (dry cooling)"
"3542","intermediate generation","coal","coal_int_conv pul 2006-2010",2005,0.289,"coal (conv pul) (once through)"
"3543","intermediate generation","coal","coal_int_conv pul 2006-2010",2005,0.289,"coal (conv pul) (seawater)"
"3544","intermediate generation","coal","coal_int_conv pul 2006-2010",2005,0.289,"coal (conv pul) (recirculating)"
"3545","intermediate generation","coal","coal_int_conv pul 2006-2010",2005,0.289,"coal (conv pul) (cooling pond)"
"3546","intermediate generation","coal","coal_int_conv pul 2006-2010",2005,0.289,"coal (conv pul) (dry cooling)"
"3547","intermediate generation","coal","coal_int_conv pul 2011-2015",2005,0.289,"coal (conv pul) (once through)"
"3548","intermediate generation","coal","coal_int_conv pul 2011-2015",2005,0.289,"coal (conv pul) (seawater)"
"3549","intermediate generation","coal","coal_int_conv pul 2011-2015",2005,0.289,"coal (conv pul) (recirculating)"
"3550","intermediate generation","coal","coal_int_conv pul 2011-2015",2005,0.289,"coal (conv pul) (cooling pond)"
"3551","intermediate generation","coal","coal_int_conv pul 2011-2015",2005,0.289,"coal (conv pul) (dry cooling)"
"3552","intermediate generation","coal","coal_int_conv pul before 1950",2005,0.289,"coal (conv pul) (once through)"
"3553","intermediate generation","coal","coal_int_conv pul before 1950",2005,0.289,"coal (conv pul) (seawater)"
"3554","intermediate generation","coal","coal_int_conv pul before 1950",2005,0.289,"coal (conv pul) (recirculating)"
"3555","intermediate generation","coal","coal_int_conv pul before 1950",2005,0.289,"coal (conv pul) (cooling pond)"
"3556","intermediate generation","coal","coal_int_conv pul before 1950",2005,0.289,"coal (conv pul) (dry cooling)"
"3557","intermediate generation","coal","coal_int_conv pul_retire_2020",2005,0.289,"coal (conv pul) (once through)"
"3558","intermediate generation","coal","coal_int_conv pul_retire_2020",2005,0.289,"coal (conv pul) (seawater)"
"3559","intermediate generation","coal","coal_int_conv pul_retire_2020",2005,0.289,"coal (conv pul) (recirculating)"
"3560","intermediate generation","coal","coal_int_conv pul_retire_2020",2005,0.289,"coal (conv pul) (cooling pond)"
"3561","intermediate generation","coal","coal_int_conv pul_retire_2020",2005,0.289,"coal (conv pul) (dry cooling)"
"3562","intermediate generation","biomass","biomass_int_conv",2010,0.289,"biomass (conv) (once through)"
"3563","intermediate generation","biomass","biomass_int_conv",2010,0.289,"biomass (conv) (seawater)"
"3564","intermediate generation","biomass","biomass_int_conv",2010,0.289,"biomass (conv) (recirculating)"
"3565","intermediate generation","biomass","biomass_int_conv",2010,0.289,"biomass (conv) (cooling pond)"
"3566","intermediate generation","biomass","biomass_int_conv",2010,0.289,"biomass (conv) (dry cooling)"
"3567","intermediate generation","biomass","biomass_int_conv_CCS",2010,0.289,"biomass (conv CCS) (once through)"
"3568","intermediate generation","biomass","biomass_int_conv_CCS",2010,0.289,"biomass (conv CCS) (seawater)"
"3569","intermediate generation","biomass","biomass_int_conv_CCS",2010,0.289,"biomass (conv CCS) (recirculating)"
"3570","intermediate generation","biomass","biomass_int_conv_CCS",2010,0.289,"biomass (conv CCS) (dry cooling)"
"3571","intermediate generation","biomass","biomass_int_IGCC",2010,0.272,"biomass (IGCC) (once through)"
"3572","intermediate generation","biomass","biomass_int_IGCC",2010,0.272,"biomass (IGCC) (seawater)"
"3573","intermediate generation","biomass","biomass_int_IGCC",2010,0.272,"biomass (IGCC) (recirculating)"
"3574","intermediate generation","biomass","biomass_int_IGCC",2010,0.272,"biomass (IGCC) (dry cooling)"
"3575","intermediate generation","biomass","biomass_int_IGCC_CCS",2010,0.272,"biomass (IGCC CCS) (once through)"
"3576","intermediate generation","biomass","biomass_int_IGCC_CCS",2010,0.272,"biomass (IGCC CCS) (seawater)"
"3577","intermediate generation","biomass","biomass_int_IGCC_CCS",2010,0.272,"biomass (IGCC CCS) (recirculating)"
"3578","intermediate generation","biomass","biomass_int_IGCC_CCS",2010,0.272,"biomass (IGCC CCS) (dry cooling)"
"3579","intermediate generation","coal","coal_int_conv pul",2010,0.289,"coal (conv pul) (once through)"
"3580","intermediate generation","coal","coal_int_conv pul",2010,0.289,"coal (conv pul) (seawater)"
"3581","intermediate generation","coal","coal_int_conv pul",2010,0.289,"coal (conv pul) (recirculating)"
"3582","intermediate generation","coal","coal_int_conv pul",2010,0.289,"coal (conv pul) (cooling pond)"
"3583","intermediate generation","coal","coal_int_conv pul",2010,0.289,"coal (conv pul) (dry cooling)"
"3584","intermediate generation","coal","coal_int_conv pul_CCS",2010,0.272,"coal (conv pul CCS) (once through)"
"3585","intermediate generation","coal","coal_int_conv pul_CCS",2010,0.272,"coal (conv pul CCS) (seawater)"
"3586","intermediate generation","coal","coal_int_conv pul_CCS",2010,0.272,"coal (conv pul CCS) (recirculating)"
"3587","intermediate generation","coal","coal_int_conv pul_CCS",2010,0.272,"coal (conv pul CCS) (dry cooling)"
"3588","intermediate generation","coal","coal_int_IGCC",2010,0.272,"coal (IGCC) (once through)"
"3589","intermediate generation","coal","coal_int_IGCC",2010,0.272,"coal (IGCC) (seawater)"
"3590","intermediate generation","coal","coal_int_IGCC",2010,0.272,"coal (IGCC) (recirculating)"
"3591","intermediate generation","coal","coal_int_IGCC",2010,0.272,"coal (IGCC) (dry cooling)"
"3592","intermediate generation","coal","coal_int_IGCC_CCS",2010,0.272,"coal (IGCC CCS) (once through)"
"3593","intermediate generation","coal","coal_int_IGCC_CCS",2010,0.272,"coal (IGCC CCS) (seawater)"
"3594","intermediate generation","coal","coal_int_IGCC_CCS",2010,0.272,"coal (IGCC CCS) (recirculating)"
"3595","intermediate generation","coal","coal_int_IGCC_CCS",2010,0.272,"coal (IGCC CCS) (dry cooling)"
"3596","intermediate generation","gas","gas_int_CC",2010,0.289,"gas (CC) (once through)"
"3597","intermediate generation","gas","gas_int_CC",2010,0.289,"gas (CC) (seawater)"
"3598","intermediate generation","gas","gas_int_CC",2010,0.289,"gas (CC) (recirculating)"
"3599","intermediate generation","gas","gas_int_CC",2010,0.289,"gas (CC) (cooling pond)"
"3600","intermediate generation","gas","gas_int_CC",2010,0.289,"gas (CC) (dry cooling)"
"3601","intermediate generation","gas","gas_int_CC_CCS",2010,0.272,"gas (CC CCS) (once through)"
"3602","intermediate generation","gas","gas_int_CC_CCS",2010,0.272,"gas (CC CCS) (seawater)"
"3603","intermediate generation","gas","gas_int_CC_CCS",2010,0.272,"gas (CC CCS) (recirculating)"
"3604","intermediate generation","gas","gas_int_CC_CCS",2010,0.272,"gas (CC CCS) (dry cooling)"
"3605","intermediate generation","refined liquids","refined liquids_int_steam/CT",2010,0.272,"refined liquids (steam/CT) (once through)"
"3606","intermediate generation","refined liquids","refined liquids_int_steam/CT",2010,0.272,"refined liquids (steam/CT) (seawater)"
"3607","intermediate generation","refined liquids","refined liquids_int_steam/CT",2010,0.272,"refined liquids (steam/CT) (recirculating)"
"3608","intermediate generation","refined liquids","refined liquids_int_steam/CT",2010,0.272,"refined liquids (steam/CT) (cooling pond)"
"3609","intermediate generation","refined liquids","refined liquids_int_steam/CT",2010,0.272,"refined liquids (steam/CT) (dry cooling)"
"3610","intermediate generation","refined liquids","refined liquids_int_CC",2010,0.289,"refined liquids (CC) (once through)"
"3611","intermediate generation","refined liquids","refined liquids_int_CC",2010,0.289,"refined liquids (CC) (seawater)"
"3612","intermediate generation","refined liquids","refined liquids_int_CC",2010,0.289,"refined liquids (CC) (recirculating)"
"3613","intermediate generation","refined liquids","refined liquids_int_CC",2010,0.289,"refined liquids (CC) (dry cooling)"
"3614","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2010,0.272,"refined liquids (CC CCS) (once through)"
"3615","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2010,0.272,"refined liquids (CC CCS) (seawater)"
"3616","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2010,0.272,"refined liquids (CC CCS) (recirculating)"
"3617","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2010,0.272,"refined liquids (CC CCS) (dry cooling)"
"3618","intermediate generation","coal","coal_int_conv pul 1951-1955",2010,0.289,"coal (conv pul) (once through)"
"3619","intermediate generation","coal","coal_int_conv pul 1951-1955",2010,0.289,"coal (conv pul) (seawater)"
"3620","intermediate generation","coal","coal_int_conv pul 1951-1955",2010,0.289,"coal (conv pul) (recirculating)"
"3621","intermediate generation","coal","coal_int_conv pul 1951-1955",2010,0.289,"coal (conv pul) (cooling pond)"
"3622","intermediate generation","coal","coal_int_conv pul 1951-1955",2010,0.289,"coal (conv pul) (dry cooling)"
"3623","intermediate generation","coal","coal_int_conv pul 1956-1960",2010,0.289,"coal (conv pul) (once through)"
"3624","intermediate generation","coal","coal_int_conv pul 1956-1960",2010,0.289,"coal (conv pul) (seawater)"
"3625","intermediate generation","coal","coal_int_conv pul 1956-1960",2010,0.289,"coal (conv pul) (recirculating)"
"3626","intermediate generation","coal","coal_int_conv pul 1956-1960",2010,0.289,"coal (conv pul) (cooling pond)"
"3627","intermediate generation","coal","coal_int_conv pul 1956-1960",2010,0.289,"coal (conv pul) (dry cooling)"
"3628","intermediate generation","coal","coal_int_conv pul 1961-1965",2010,0.289,"coal (conv pul) (once through)"
"3629","intermediate generation","coal","coal_int_conv pul 1961-1965",2010,0.289,"coal (conv pul) (seawater)"
"3630","intermediate generation","coal","coal_int_conv pul 1961-1965",2010,0.289,"coal (conv pul) (recirculating)"
"3631","intermediate generation","coal","coal_int_conv pul 1961-1965",2010,0.289,"coal (conv pul) (cooling pond)"
"3632","intermediate generation","coal","coal_int_conv pul 1961-1965",2010,0.289,"coal (conv pul) (dry cooling)"
"3633","intermediate generation","coal","coal_int_conv pul 1966-1970",2010,0.289,"coal (conv pul) (once through)"
"3634","intermediate generation","coal","coal_int_conv pul 1966-1970",2010,0.289,"coal (conv pul) (seawater)"
"3635","intermediate generation","coal","coal_int_conv pul 1966-1970",2010,0.289,"coal (conv pul) (recirculating)"
"3636","intermediate generation","coal","coal_int_conv pul 1966-1970",2010,0.289,"coal (conv pul) (cooling pond)"
"3637","intermediate generation","coal","coal_int_conv pul 1966-1970",2010,0.289,"coal (conv pul) (dry cooling)"
"3638","intermediate generation","coal","coal_int_conv pul 1971-1975",2010,0.289,"coal (conv pul) (once through)"
"3639","intermediate generation","coal","coal_int_conv pul 1971-1975",2010,0.289,"coal (conv pul) (seawater)"
"3640","intermediate generation","coal","coal_int_conv pul 1971-1975",2010,0.289,"coal (conv pul) (recirculating)"
"3641","intermediate generation","coal","coal_int_conv pul 1971-1975",2010,0.289,"coal (conv pul) (cooling pond)"
"3642","intermediate generation","coal","coal_int_conv pul 1971-1975",2010,0.289,"coal (conv pul) (dry cooling)"
"3643","intermediate generation","coal","coal_int_conv pul 1976-1980",2010,0.289,"coal (conv pul) (once through)"
"3644","intermediate generation","coal","coal_int_conv pul 1976-1980",2010,0.289,"coal (conv pul) (seawater)"
"3645","intermediate generation","coal","coal_int_conv pul 1976-1980",2010,0.289,"coal (conv pul) (recirculating)"
"3646","intermediate generation","coal","coal_int_conv pul 1976-1980",2010,0.289,"coal (conv pul) (cooling pond)"
"3647","intermediate generation","coal","coal_int_conv pul 1976-1980",2010,0.289,"coal (conv pul) (dry cooling)"
"3648","intermediate generation","coal","coal_int_conv pul 1981-1985",2010,0.289,"coal (conv pul) (once through)"
"3649","intermediate generation","coal","coal_int_conv pul 1981-1985",2010,0.289,"coal (conv pul) (seawater)"
"3650","intermediate generation","coal","coal_int_conv pul 1981-1985",2010,0.289,"coal (conv pul) (recirculating)"
"3651","intermediate generation","coal","coal_int_conv pul 1981-1985",2010,0.289,"coal (conv pul) (cooling pond)"
"3652","intermediate generation","coal","coal_int_conv pul 1981-1985",2010,0.289,"coal (conv pul) (dry cooling)"
"3653","intermediate generation","coal","coal_int_conv pul 1986-1990",2010,0.289,"coal (conv pul) (once through)"
"3654","intermediate generation","coal","coal_int_conv pul 1986-1990",2010,0.289,"coal (conv pul) (seawater)"
"3655","intermediate generation","coal","coal_int_conv pul 1986-1990",2010,0.289,"coal (conv pul) (recirculating)"
"3656","intermediate generation","coal","coal_int_conv pul 1986-1990",2010,0.289,"coal (conv pul) (cooling pond)"
"3657","intermediate generation","coal","coal_int_conv pul 1986-1990",2010,0.289,"coal (conv pul) (dry cooling)"
"3658","intermediate generation","coal","coal_int_conv pul 1991-1995",2010,0.289,"coal (conv pul) (once through)"
"3659","intermediate generation","coal","coal_int_conv pul 1991-1995",2010,0.289,"coal (conv pul) (seawater)"
"3660","intermediate generation","coal","coal_int_conv pul 1991-1995",2010,0.289,"coal (conv pul) (recirculating)"
"3661","intermediate generation","coal","coal_int_conv pul 1991-1995",2010,0.289,"coal (conv pul) (cooling pond)"
"3662","intermediate generation","coal","coal_int_conv pul 1991-1995",2010,0.289,"coal (conv pul) (dry cooling)"
"3663","intermediate generation","coal","coal_int_conv pul 1996-2000",2010,0.289,"coal (conv pul) (once through)"
"3664","intermediate generation","coal","coal_int_conv pul 1996-2000",2010,0.289,"coal (conv pul) (seawater)"
"3665","intermediate generation","coal","coal_int_conv pul 1996-2000",2010,0.289,"coal (conv pul) (recirculating)"
"3666","intermediate generation","coal","coal_int_conv pul 1996-2000",2010,0.289,"coal (conv pul) (cooling pond)"
"3667","intermediate generation","coal","coal_int_conv pul 1996-2000",2010,0.289,"coal (conv pul) (dry cooling)"
"3668","intermediate generation","coal","coal_int_conv pul 2001-2005",2010,0.289,"coal (conv pul) (once through)"
"3669","intermediate generation","coal","coal_int_conv pul 2001-2005",2010,0.289,"coal (conv pul) (seawater)"
"3670","intermediate generation","coal","coal_int_conv pul 2001-2005",2010,0.289,"coal (conv pul) (recirculating)"
"3671","intermediate generation","coal","coal_int_conv pul 2001-2005",2010,0.289,"coal (conv pul) (cooling pond)"
"3672","intermediate generation","coal","coal_int_conv pul 2001-2005",2010,0.289,"coal (conv pul) (dry cooling)"
"3673","intermediate generation","coal","coal_int_conv pul 2006-2010",2010,0.289,"coal (conv pul) (once through)"
"3674","intermediate generation","coal","coal_int_conv pul 2006-2010",2010,0.289,"coal (conv pul) (seawater)"
"3675","intermediate generation","coal","coal_int_conv pul 2006-2010",2010,0.289,"coal (conv pul) (recirculating)"
"3676","intermediate generation","coal","coal_int_conv pul 2006-2010",2010,0.289,"coal (conv pul) (cooling pond)"
"3677","intermediate generation","coal","coal_int_conv pul 2006-2010",2010,0.289,"coal (conv pul) (dry cooling)"
"3678","intermediate generation","coal","coal_int_conv pul 2011-2015",2010,0.289,"coal (conv pul) (once through)"
"3679","intermediate generation","coal","coal_int_conv pul 2011-2015",2010,0.289,"coal (conv pul) (seawater)"
"3680","intermediate generation","coal","coal_int_conv pul 2011-2015",2010,0.289,"coal (conv pul) (recirculating)"
"3681","intermediate generation","coal","coal_int_conv pul 2011-2015",2010,0.289,"coal (conv pul) (cooling pond)"
"3682","intermediate generation","coal","coal_int_conv pul 2011-2015",2010,0.289,"coal (conv pul) (dry cooling)"
"3683","intermediate generation","coal","coal_int_conv pul before 1950",2010,0.289,"coal (conv pul) (once through)"
"3684","intermediate generation","coal","coal_int_conv pul before 1950",2010,0.289,"coal (conv pul) (seawater)"
"3685","intermediate generation","coal","coal_int_conv pul before 1950",2010,0.289,"coal (conv pul) (recirculating)"
"3686","intermediate generation","coal","coal_int_conv pul before 1950",2010,0.289,"coal (conv pul) (cooling pond)"
"3687","intermediate generation","coal","coal_int_conv pul before 1950",2010,0.289,"coal (conv pul) (dry cooling)"
"3688","intermediate generation","coal","coal_int_conv pul_retire_2020",2010,0.289,"coal (conv pul) (once through)"
"3689","intermediate generation","coal","coal_int_conv pul_retire_2020",2010,0.289,"coal (conv pul) (seawater)"
"3690","intermediate generation","coal","coal_int_conv pul_retire_2020",2010,0.289,"coal (conv pul) (recirculating)"
"3691","intermediate generation","coal","coal_int_conv pul_retire_2020",2010,0.289,"coal (conv pul) (cooling pond)"
"3692","intermediate generation","coal","coal_int_conv pul_retire_2020",2010,0.289,"coal (conv pul) (dry cooling)"
"3693","intermediate generation","biomass","biomass_int_conv",2015,0.289,"biomass (conv) (once through)"
"3694","intermediate generation","biomass","biomass_int_conv",2015,0.289,"biomass (conv) (seawater)"
"3695","intermediate generation","biomass","biomass_int_conv",2015,0.289,"biomass (conv) (recirculating)"
"3696","intermediate generation","biomass","biomass_int_conv",2015,0.289,"biomass (conv) (cooling pond)"
"3697","intermediate generation","biomass","biomass_int_conv",2015,0.289,"biomass (conv) (dry cooling)"
"3698","intermediate generation","biomass","biomass_int_conv_CCS",2015,0.289,"biomass (conv CCS) (once through)"
"3699","intermediate generation","biomass","biomass_int_conv_CCS",2015,0.289,"biomass (conv CCS) (seawater)"
"3700","intermediate generation","biomass","biomass_int_conv_CCS",2015,0.289,"biomass (conv CCS) (recirculating)"
"3701","intermediate generation","biomass","biomass_int_conv_CCS",2015,0.289,"biomass (conv CCS) (dry cooling)"
"3702","intermediate generation","biomass","biomass_int_IGCC",2015,0.272,"biomass (IGCC) (once through)"
"3703","intermediate generation","biomass","biomass_int_IGCC",2015,0.272,"biomass (IGCC) (seawater)"
"3704","intermediate generation","biomass","biomass_int_IGCC",2015,0.272,"biomass (IGCC) (recirculating)"
"3705","intermediate generation","biomass","biomass_int_IGCC",2015,0.272,"biomass (IGCC) (dry cooling)"
"3706","intermediate generation","biomass","biomass_int_IGCC_CCS",2015,0.272,"biomass (IGCC CCS) (once through)"
"3707","intermediate generation","biomass","biomass_int_IGCC_CCS",2015,0.272,"biomass (IGCC CCS) (seawater)"
"3708","intermediate generation","biomass","biomass_int_IGCC_CCS",2015,0.272,"biomass (IGCC CCS) (recirculating)"
"3709","intermediate generation","biomass","biomass_int_IGCC_CCS",2015,0.272,"biomass (IGCC CCS) (dry cooling)"
"3710","intermediate generation","coal","coal_int_conv pul",2015,0.289,"coal (conv pul) (once through)"
"3711","intermediate generation","coal","coal_int_conv pul",2015,0.289,"coal (conv pul) (seawater)"
"3712","intermediate generation","coal","coal_int_conv pul",2015,0.289,"coal (conv pul) (recirculating)"
"3713","intermediate generation","coal","coal_int_conv pul",2015,0.289,"coal (conv pul) (cooling pond)"
"3714","intermediate generation","coal","coal_int_conv pul",2015,0.289,"coal (conv pul) (dry cooling)"
"3715","intermediate generation","coal","coal_int_conv pul_CCS",2015,0.272,"coal (conv pul CCS) (once through)"
"3716","intermediate generation","coal","coal_int_conv pul_CCS",2015,0.272,"coal (conv pul CCS) (seawater)"
"3717","intermediate generation","coal","coal_int_conv pul_CCS",2015,0.272,"coal (conv pul CCS) (recirculating)"
"3718","intermediate generation","coal","coal_int_conv pul_CCS",2015,0.272,"coal (conv pul CCS) (dry cooling)"
"3719","intermediate generation","coal","coal_int_IGCC",2015,0.272,"coal (IGCC) (once through)"
"3720","intermediate generation","coal","coal_int_IGCC",2015,0.272,"coal (IGCC) (seawater)"
"3721","intermediate generation","coal","coal_int_IGCC",2015,0.272,"coal (IGCC) (recirculating)"
"3722","intermediate generation","coal","coal_int_IGCC",2015,0.272,"coal (IGCC) (dry cooling)"
"3723","intermediate generation","coal","coal_int_IGCC_CCS",2015,0.272,"coal (IGCC CCS) (once through)"
"3724","intermediate generation","coal","coal_int_IGCC_CCS",2015,0.272,"coal (IGCC CCS) (seawater)"
"3725","intermediate generation","coal","coal_int_IGCC_CCS",2015,0.272,"coal (IGCC CCS) (recirculating)"
"3726","intermediate generation","coal","coal_int_IGCC_CCS",2015,0.272,"coal (IGCC CCS) (dry cooling)"
"3727","intermediate generation","gas","gas_int_CC",2015,0.289,"gas (CC) (once through)"
"3728","intermediate generation","gas","gas_int_CC",2015,0.289,"gas (CC) (seawater)"
"3729","intermediate generation","gas","gas_int_CC",2015,0.289,"gas (CC) (recirculating)"
"3730","intermediate generation","gas","gas_int_CC",2015,0.289,"gas (CC) (cooling pond)"
"3731","intermediate generation","gas","gas_int_CC",2015,0.289,"gas (CC) (dry cooling)"
"3732","intermediate generation","gas","gas_int_CC_CCS",2015,0.272,"gas (CC CCS) (once through)"
"3733","intermediate generation","gas","gas_int_CC_CCS",2015,0.272,"gas (CC CCS) (seawater)"
"3734","intermediate generation","gas","gas_int_CC_CCS",2015,0.272,"gas (CC CCS) (recirculating)"
"3735","intermediate generation","gas","gas_int_CC_CCS",2015,0.272,"gas (CC CCS) (dry cooling)"
"3736","intermediate generation","refined liquids","refined liquids_int_steam/CT",2015,0.272,"refined liquids (steam/CT) (once through)"
"3737","intermediate generation","refined liquids","refined liquids_int_steam/CT",2015,0.272,"refined liquids (steam/CT) (seawater)"
"3738","intermediate generation","refined liquids","refined liquids_int_steam/CT",2015,0.272,"refined liquids (steam/CT) (recirculating)"
"3739","intermediate generation","refined liquids","refined liquids_int_steam/CT",2015,0.272,"refined liquids (steam/CT) (cooling pond)"
"3740","intermediate generation","refined liquids","refined liquids_int_steam/CT",2015,0.272,"refined liquids (steam/CT) (dry cooling)"
"3741","intermediate generation","refined liquids","refined liquids_int_CC",2015,0.289,"refined liquids (CC) (once through)"
"3742","intermediate generation","refined liquids","refined liquids_int_CC",2015,0.289,"refined liquids (CC) (seawater)"
"3743","intermediate generation","refined liquids","refined liquids_int_CC",2015,0.289,"refined liquids (CC) (recirculating)"
"3744","intermediate generation","refined liquids","refined liquids_int_CC",2015,0.289,"refined liquids (CC) (dry cooling)"
"3745","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2015,0.272,"refined liquids (CC CCS) (once through)"
"3746","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2015,0.272,"refined liquids (CC CCS) (seawater)"
"3747","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2015,0.272,"refined liquids (CC CCS) (recirculating)"
"3748","intermediate generation","refined liquids","refined liquids_int_CC_CCS",2015,0.272,"refined liquids (CC CCS) (dry cooling)"
"3749","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,0.289,"coal (conv pul) (once through)"
"3750","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,0.289,"coal (conv pul) (seawater)"
"3751","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,0.289,"coal (conv pul) (recirculating)"
"3752","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,0.289,"coal (conv pul) (cooling pond)"
"3753","intermediate generation","coal","coal_int_conv pul 1951-1955",2015,0.289,"coal (conv pul) (dry cooling)"
"3754","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,0.289,"coal (conv pul) (once through)"
"3755","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,0.289,"coal (conv pul) (seawater)"
"3756","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,0.289,"coal (conv pul) (recirculating)"
"3757","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,0.289,"coal (conv pul) (cooling pond)"
"3758","intermediate generation","coal","coal_int_conv pul 1956-1960",2015,0.289,"coal (conv pul) (dry cooling)"
"3759","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,0.289,"coal (conv pul) (once through)"
"3760","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,0.289,"coal (conv pul) (seawater)"
"3761","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,0.289,"coal (conv pul) (recirculating)"
"3762","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,0.289,"coal (conv pul) (cooling pond)"
"3763","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,0.289,"coal (conv pul) (dry cooling)"
"3764","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,0.289,"coal (conv pul) (once through)"
"3765","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,0.289,"coal (conv pul) (seawater)"
"3766","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,0.289,"coal (conv pul) (recirculating)"
"3767","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,0.289,"coal (conv pul) (cooling pond)"
"3768","intermediate generation","coal","coal_int_conv pul 1966-1970",2015,0.289,"coal (conv pul) (dry cooling)"
"3769","intermediate generation","coal","coal_int_conv pul 1971-1975",2015,0.289,"coal (conv pul) (once through)"
