"","region","supplysector","subsector","stub.technology","year","capacity.factor"
"2410","UT","intermediate generation","wind","wind_int",2060,0.25
"2411","VA","intermediate generation","wind","wind_int",2060,0.35
"2412","VT","intermediate generation","wind","wind_int",2060,0.32
"2413","WA","intermediate generation","wind","wind_int",2060,0.44
"2414","WI","intermediate generation","wind","wind_int",2060,0.44
"2415","WV","intermediate generation","wind","wind_int",2060,0.29
"2416","WY","intermediate generation","wind","wind_int",2060,0.35
"2417","AK","intermediate generation","wind","wind_int",2065,0.45
"2418","AL","intermediate generation","wind","wind_int",2065,0.31
"2419","AR","intermediate generation","wind","wind_int",2065,0.3
"2420","AZ","intermediate generation","wind","wind_int",2065,0.26
"2421","CA","intermediate generation","wind","wind_int",2065,0.44
"2422","CO","intermediate generation","wind","wind_int",2065,0.34
"2423","CT","intermediate generation","wind","wind_int",2065,0.44
"2424","DE","intermediate generation","wind","wind_int",2065,0.33
"2425","FL","intermediate generation","wind","wind_int",2065,0.38
"2426","GA","intermediate generation","wind","wind_int",2065,0.24
"2427","HI","intermediate generation","wind","wind_int",2065,0.29
"2428","IA","intermediate generation","wind","wind_int",2065,0.33
"2429","ID","intermediate generation","wind","wind_int",2065,0.26
"2430","IL","intermediate generation","wind","wind_int",2065,0.38
"2431","IN","intermediate generation","wind","wind_int",2065,0.32
"2432","KS","intermediate generation","wind","wind_int",2065,0.35
"2433","KY","intermediate generation","wind","wind_int",2065,0.26
"2434","LA","intermediate generation","wind","wind_int",2065,0.41
"2435","MA","intermediate generation","wind","wind_int",2065,0.44
"2436","MD","intermediate generation","wind","wind_int",2065,0.37
"2437","ME","intermediate generation","wind","wind_int",2065,0.41
"2438","MI","intermediate generation","wind","wind_int",2065,0.45
"2439","MN","intermediate generation","wind","wind_int",2065,0.45
"2440","MO","intermediate generation","wind","wind_int",2065,0.31
"2441","MS","intermediate generation","wind","wind_int",2065,0.27
"2442","MT","intermediate generation","wind","wind_int",2065,0.36
"2443","NC","intermediate generation","wind","wind_int",2065,0.35
"2444","ND","intermediate generation","wind","wind_int",2065,0.34
"2445","NE","intermediate generation","wind","wind_int",2065,0.36
"2446","NH","intermediate generation","wind","wind_int",2065,0.38
"2447","NJ","intermediate generation","wind","wind_int",2065,0.33
"2448","NM","intermediate generation","wind","wind_int",2065,0.35
"2449","NV","intermediate generation","wind","wind_int",2065,0.25
"2450","NY","intermediate generation","wind","wind_int",2065,0.38
"2451","OH","intermediate generation","wind","wind_int",2065,0.34
"2452","OK","intermediate generation","wind","wind_int",2065,0.36
"2453","OR","intermediate generation","wind","wind_int",2065,0.4
"2454","PA","intermediate generation","wind","wind_int",2065,0.34
"2455","RI","intermediate generation","wind","wind_int",2065,0.34
"2456","SC","intermediate generation","wind","wind_int",2065,0.25
"2457","SD","intermediate generation","wind","wind_int",2065,0.36
"2458","TN","intermediate generation","wind","wind_int",2065,0.26
"2459","TX","intermediate generation","wind","wind_int",2065,0.38
"2460","UT","intermediate generation","wind","wind_int",2065,0.25
"2461","VA","intermediate generation","wind","wind_int",2065,0.35
"2462","VT","intermediate generation","wind","wind_int",2065,0.32
"2463","WA","intermediate generation","wind","wind_int",2065,0.44
"2464","WI","intermediate generation","wind","wind_int",2065,0.44
"2465","WV","intermediate generation","wind","wind_int",2065,0.29
"2466","WY","intermediate generation","wind","wind_int",2065,0.35
"2467","AK","intermediate generation","wind","wind_int",2070,0.45
"2468","AL","intermediate generation","wind","wind_int",2070,0.31
"2469","AR","intermediate generation","wind","wind_int",2070,0.3
"2470","AZ","intermediate generation","wind","wind_int",2070,0.26
"2471","CA","intermediate generation","wind","wind_int",2070,0.44
"2472","CO","intermediate generation","wind","wind_int",2070,0.34
"2473","CT","intermediate generation","wind","wind_int",2070,0.44
"2474","DE","intermediate generation","wind","wind_int",2070,0.33
"2475","FL","intermediate generation","wind","wind_int",2070,0.38
"2476","GA","intermediate generation","wind","wind_int",2070,0.24
"2477","HI","intermediate generation","wind","wind_int",2070,0.29
"2478","IA","intermediate generation","wind","wind_int",2070,0.33
"2479","ID","intermediate generation","wind","wind_int",2070,0.26
"2480","IL","intermediate generation","wind","wind_int",2070,0.38
"2481","IN","intermediate generation","wind","wind_int",2070,0.32
"2482","KS","intermediate generation","wind","wind_int",2070,0.35
"2483","KY","intermediate generation","wind","wind_int",2070,0.26
"2484","LA","intermediate generation","wind","wind_int",2070,0.41
"2485","MA","intermediate generation","wind","wind_int",2070,0.44
"2486","MD","intermediate generation","wind","wind_int",2070,0.37
"2487","ME","intermediate generation","wind","wind_int",2070,0.41
"2488","MI","intermediate generation","wind","wind_int",2070,0.45
"2489","MN","intermediate generation","wind","wind_int",2070,0.45
"2490","MO","intermediate generation","wind","wind_int",2070,0.31
"2491","MS","intermediate generation","wind","wind_int",2070,0.27
"2492","MT","intermediate generation","wind","wind_int",2070,0.36
"2493","NC","intermediate generation","wind","wind_int",2070,0.35
"2494","ND","intermediate generation","wind","wind_int",2070,0.34
"2495","NE","intermediate generation","wind","wind_int",2070,0.36
"2496","NH","intermediate generation","wind","wind_int",2070,0.38
"2497","NJ","intermediate generation","wind","wind_int",2070,0.33
"2498","NM","intermediate generation","wind","wind_int",2070,0.35
"2499","NV","intermediate generation","wind","wind_int",2070,0.25
"2500","NY","intermediate generation","wind","wind_int",2070,0.38
"2501","OH","intermediate generation","wind","wind_int",2070,0.34
"2502","OK","intermediate generation","wind","wind_int",2070,0.36
"2503","OR","intermediate generation","wind","wind_int",2070,0.4
"2504","PA","intermediate generation","wind","wind_int",2070,0.34
"2505","RI","intermediate generation","wind","wind_int",2070,0.34
"2506","SC","intermediate generation","wind","wind_int",2070,0.25
"2507","SD","intermediate generation","wind","wind_int",2070,0.36
"2508","TN","intermediate generation","wind","wind_int",2070,0.26
"2509","TX","intermediate generation","wind","wind_int",2070,0.38
"2510","UT","intermediate generation","wind","wind_int",2070,0.25
"2511","VA","intermediate generation","wind","wind_int",2070,0.35
"2512","VT","intermediate generation","wind","wind_int",2070,0.32
"2513","WA","intermediate generation","wind","wind_int",2070,0.44
"2514","WI","intermediate generation","wind","wind_int",2070,0.44
"2515","WV","intermediate generation","wind","wind_int",2070,0.29
"2516","WY","intermediate generation","wind","wind_int",2070,0.35
"2517","AK","intermediate generation","wind","wind_int",2075,0.45
"2518","AL","intermediate generation","wind","wind_int",2075,0.31
"2519","AR","intermediate generation","wind","wind_int",2075,0.3
"2520","AZ","intermediate generation","wind","wind_int",2075,0.26
"2521","CA","intermediate generation","wind","wind_int",2075,0.44
"2522","CO","intermediate generation","wind","wind_int",2075,0.34
"2523","CT","intermediate generation","wind","wind_int",2075,0.44
"2524","DE","intermediate generation","wind","wind_int",2075,0.33
"2525","FL","intermediate generation","wind","wind_int",2075,0.38
"2526","GA","intermediate generation","wind","wind_int",2075,0.24
"2527","HI","intermediate generation","wind","wind_int",2075,0.29
"2528","IA","intermediate generation","wind","wind_int",2075,0.33
"2529","ID","intermediate generation","wind","wind_int",2075,0.26
"2530","IL","intermediate generation","wind","wind_int",2075,0.38
"2531","IN","intermediate generation","wind","wind_int",2075,0.32
"2532","KS","intermediate generation","wind","wind_int",2075,0.35
"2533","KY","intermediate generation","wind","wind_int",2075,0.26
"2534","LA","intermediate generation","wind","wind_int",2075,0.41
"2535","MA","intermediate generation","wind","wind_int",2075,0.44
"2536","MD","intermediate generation","wind","wind_int",2075,0.37
"2537","ME","intermediate generation","wind","wind_int",2075,0.41
"2538","MI","intermediate generation","wind","wind_int",2075,0.45
"2539","MN","intermediate generation","wind","wind_int",2075,0.45
"2540","MO","intermediate generation","wind","wind_int",2075,0.31
"2541","MS","intermediate generation","wind","wind_int",2075,0.27
"2542","MT","intermediate generation","wind","wind_int",2075,0.36
"2543","NC","intermediate generation","wind","wind_int",2075,0.35
"2544","ND","intermediate generation","wind","wind_int",2075,0.34
"2545","NE","intermediate generation","wind","wind_int",2075,0.36
"2546","NH","intermediate generation","wind","wind_int",2075,0.38
"2547","NJ","intermediate generation","wind","wind_int",2075,0.33
"2548","NM","intermediate generation","wind","wind_int",2075,0.35
"2549","NV","intermediate generation","wind","wind_int",2075,0.25
"2550","NY","intermediate generation","wind","wind_int",2075,0.38
"2551","OH","intermediate generation","wind","wind_int",2075,0.34
"2552","OK","intermediate generation","wind","wind_int",2075,0.36
"2553","OR","intermediate generation","wind","wind_int",2075,0.4
"2554","PA","intermediate generation","wind","wind_int",2075,0.34
"2555","RI","intermediate generation","wind","wind_int",2075,0.34
"2556","SC","intermediate generation","wind","wind_int",2075,0.25
"2557","SD","intermediate generation","wind","wind_int",2075,0.36
"2558","TN","intermediate generation","wind","wind_int",2075,0.26
"2559","TX","intermediate generation","wind","wind_int",2075,0.38
"2560","UT","intermediate generation","wind","wind_int",2075,0.25
"2561","VA","intermediate generation","wind","wind_int",2075,0.35
"2562","VT","intermediate generation","wind","wind_int",2075,0.32
"2563","WA","intermediate generation","wind","wind_int",2075,0.44
"2564","WI","intermediate generation","wind","wind_int",2075,0.44
"2565","WV","intermediate generation","wind","wind_int",2075,0.29
"2566","WY","intermediate generation","wind","wind_int",2075,0.35
"2567","AK","intermediate generation","wind","wind_int",2080,0.45
"2568","AL","intermediate generation","wind","wind_int",2080,0.31
"2569","AR","intermediate generation","wind","wind_int",2080,0.3
"2570","AZ","intermediate generation","wind","wind_int",2080,0.26
"2571","CA","intermediate generation","wind","wind_int",2080,0.44
"2572","CO","intermediate generation","wind","wind_int",2080,0.34
"2573","CT","intermediate generation","wind","wind_int",2080,0.44
"2574","DE","intermediate generation","wind","wind_int",2080,0.33
"2575","FL","intermediate generation","wind","wind_int",2080,0.38
"2576","GA","intermediate generation","wind","wind_int",2080,0.24
"2577","HI","intermediate generation","wind","wind_int",2080,0.29
"2578","IA","intermediate generation","wind","wind_int",2080,0.33
"2579","ID","intermediate generation","wind","wind_int",2080,0.26
"2580","IL","intermediate generation","wind","wind_int",2080,0.38
"2581","IN","intermediate generation","wind","wind_int",2080,0.32
"2582","KS","intermediate generation","wind","wind_int",2080,0.35
"2583","KY","intermediate generation","wind","wind_int",2080,0.26
"2584","LA","intermediate generation","wind","wind_int",2080,0.41
"2585","MA","intermediate generation","wind","wind_int",2080,0.44
"2586","MD","intermediate generation","wind","wind_int",2080,0.37
"2587","ME","intermediate generation","wind","wind_int",2080,0.41
"2588","MI","intermediate generation","wind","wind_int",2080,0.45
"2589","MN","intermediate generation","wind","wind_int",2080,0.45
"2590","MO","intermediate generation","wind","wind_int",2080,0.31
"2591","MS","intermediate generation","wind","wind_int",2080,0.27
"2592","MT","intermediate generation","wind","wind_int",2080,0.36
"2593","NC","intermediate generation","wind","wind_int",2080,0.35
"2594","ND","intermediate generation","wind","wind_int",2080,0.34
"2595","NE","intermediate generation","wind","wind_int",2080,0.36
"2596","NH","intermediate generation","wind","wind_int",2080,0.38
"2597","NJ","intermediate generation","wind","wind_int",2080,0.33
"2598","NM","intermediate generation","wind","wind_int",2080,0.35
"2599","NV","intermediate generation","wind","wind_int",2080,0.25
"2600","NY","intermediate generation","wind","wind_int",2080,0.38
"2601","OH","intermediate generation","wind","wind_int",2080,0.34
"2602","OK","intermediate generation","wind","wind_int",2080,0.36
"2603","OR","intermediate generation","wind","wind_int",2080,0.4
"2604","PA","intermediate generation","wind","wind_int",2080,0.34
"2605","RI","intermediate generation","wind","wind_int",2080,0.34
"2606","SC","intermediate generation","wind","wind_int",2080,0.25
"2607","SD","intermediate generation","wind","wind_int",2080,0.36
"2608","TN","intermediate generation","wind","wind_int",2080,0.26
"2609","TX","intermediate generation","wind","wind_int",2080,0.38
"2610","UT","intermediate generation","wind","wind_int",2080,0.25
"2611","VA","intermediate generation","wind","wind_int",2080,0.35
"2612","VT","intermediate generation","wind","wind_int",2080,0.32
"2613","WA","intermediate generation","wind","wind_int",2080,0.44
"2614","WI","intermediate generation","wind","wind_int",2080,0.44
"2615","WV","intermediate generation","wind","wind_int",2080,0.29
"2616","WY","intermediate generation","wind","wind_int",2080,0.35
"2617","AK","intermediate generation","wind","wind_int",2085,0.45
"2618","AL","intermediate generation","wind","wind_int",2085,0.31
"2619","AR","intermediate generation","wind","wind_int",2085,0.3
"2620","AZ","intermediate generation","wind","wind_int",2085,0.26
"2621","CA","intermediate generation","wind","wind_int",2085,0.44
"2622","CO","intermediate generation","wind","wind_int",2085,0.34
"2623","CT","intermediate generation","wind","wind_int",2085,0.44
"2624","DE","intermediate generation","wind","wind_int",2085,0.33
"2625","FL","intermediate generation","wind","wind_int",2085,0.38
"2626","GA","intermediate generation","wind","wind_int",2085,0.24
"2627","HI","intermediate generation","wind","wind_int",2085,0.29
"2628","IA","intermediate generation","wind","wind_int",2085,0.33
"2629","ID","intermediate generation","wind","wind_int",2085,0.26
"2630","IL","intermediate generation","wind","wind_int",2085,0.38
"2631","IN","intermediate generation","wind","wind_int",2085,0.32
"2632","KS","intermediate generation","wind","wind_int",2085,0.35
"2633","KY","intermediate generation","wind","wind_int",2085,0.26
"2634","LA","intermediate generation","wind","wind_int",2085,0.41
"2635","MA","intermediate generation","wind","wind_int",2085,0.44
"2636","MD","intermediate generation","wind","wind_int",2085,0.37
"2637","ME","intermediate generation","wind","wind_int",2085,0.41
"2638","MI","intermediate generation","wind","wind_int",2085,0.45
"2639","MN","intermediate generation","wind","wind_int",2085,0.45
"2640","MO","intermediate generation","wind","wind_int",2085,0.31
"2641","MS","intermediate generation","wind","wind_int",2085,0.27
"2642","MT","intermediate generation","wind","wind_int",2085,0.36
"2643","NC","intermediate generation","wind","wind_int",2085,0.35
"2644","ND","intermediate generation","wind","wind_int",2085,0.34
"2645","NE","intermediate generation","wind","wind_int",2085,0.36
"2646","NH","intermediate generation","wind","wind_int",2085,0.38
"2647","NJ","intermediate generation","wind","wind_int",2085,0.33
"2648","NM","intermediate generation","wind","wind_int",2085,0.35
"2649","NV","intermediate generation","wind","wind_int",2085,0.25
"2650","NY","intermediate generation","wind","wind_int",2085,0.38
"2651","OH","intermediate generation","wind","wind_int",2085,0.34
"2652","OK","intermediate generation","wind","wind_int",2085,0.36
"2653","OR","intermediate generation","wind","wind_int",2085,0.4
"2654","PA","intermediate generation","wind","wind_int",2085,0.34
"2655","RI","intermediate generation","wind","wind_int",2085,0.34
"2656","SC","intermediate generation","wind","wind_int",2085,0.25
"2657","SD","intermediate generation","wind","wind_int",2085,0.36
"2658","TN","intermediate generation","wind","wind_int",2085,0.26
"2659","TX","intermediate generation","wind","wind_int",2085,0.38
"2660","UT","intermediate generation","wind","wind_int",2085,0.25
"2661","VA","intermediate generation","wind","wind_int",2085,0.35
"2662","VT","intermediate generation","wind","wind_int",2085,0.32
"2663","WA","intermediate generation","wind","wind_int",2085,0.44
"2664","WI","intermediate generation","wind","wind_int",2085,0.44
"2665","WV","intermediate generation","wind","wind_int",2085,0.29
"2666","WY","intermediate generation","wind","wind_int",2085,0.35
"2667","AK","intermediate generation","wind","wind_int",2090,0.45
"2668","AL","intermediate generation","wind","wind_int",2090,0.31
"2669","AR","intermediate generation","wind","wind_int",2090,0.3
"2670","AZ","intermediate generation","wind","wind_int",2090,0.26
"2671","CA","intermediate generation","wind","wind_int",2090,0.44
"2672","CO","intermediate generation","wind","wind_int",2090,0.34
"2673","CT","intermediate generation","wind","wind_int",2090,0.44
"2674","DE","intermediate generation","wind","wind_int",2090,0.33
"2675","FL","intermediate generation","wind","wind_int",2090,0.38
"2676","GA","intermediate generation","wind","wind_int",2090,0.24
"2677","HI","intermediate generation","wind","wind_int",2090,0.29
"2678","IA","intermediate generation","wind","wind_int",2090,0.33
"2679","ID","intermediate generation","wind","wind_int",2090,0.26
"2680","IL","intermediate generation","wind","wind_int",2090,0.38
"2681","IN","intermediate generation","wind","wind_int",2090,0.32
"2682","KS","intermediate generation","wind","wind_int",2090,0.35
"2683","KY","intermediate generation","wind","wind_int",2090,0.26
"2684","LA","intermediate generation","wind","wind_int",2090,0.41
"2685","MA","intermediate generation","wind","wind_int",2090,0.44
"2686","MD","intermediate generation","wind","wind_int",2090,0.37
"2687","ME","intermediate generation","wind","wind_int",2090,0.41
"2688","MI","intermediate generation","wind","wind_int",2090,0.45
"2689","MN","intermediate generation","wind","wind_int",2090,0.45
"2690","MO","intermediate generation","wind","wind_int",2090,0.31
"2691","MS","intermediate generation","wind","wind_int",2090,0.27
"2692","MT","intermediate generation","wind","wind_int",2090,0.36
"2693","NC","intermediate generation","wind","wind_int",2090,0.35
"2694","ND","intermediate generation","wind","wind_int",2090,0.34
"2695","NE","intermediate generation","wind","wind_int",2090,0.36
"2696","NH","intermediate generation","wind","wind_int",2090,0.38
"2697","NJ","intermediate generation","wind","wind_int",2090,0.33
"2698","NM","intermediate generation","wind","wind_int",2090,0.35
"2699","NV","intermediate generation","wind","wind_int",2090,0.25
"2700","NY","intermediate generation","wind","wind_int",2090,0.38
"2701","OH","intermediate generation","wind","wind_int",2090,0.34
"2702","OK","intermediate generation","wind","wind_int",2090,0.36
"2703","OR","intermediate generation","wind","wind_int",2090,0.4
"2704","PA","intermediate generation","wind","wind_int",2090,0.34
"2705","RI","intermediate generation","wind","wind_int",2090,0.34
"2706","SC","intermediate generation","wind","wind_int",2090,0.25
"2707","SD","intermediate generation","wind","wind_int",2090,0.36
"2708","TN","intermediate generation","wind","wind_int",2090,0.26
"2709","TX","intermediate generation","wind","wind_int",2090,0.38
"2710","UT","intermediate generation","wind","wind_int",2090,0.25
"2711","VA","intermediate generation","wind","wind_int",2090,0.35
"2712","VT","intermediate generation","wind","wind_int",2090,0.32
"2713","WA","intermediate generation","wind","wind_int",2090,0.44
"2714","WI","intermediate generation","wind","wind_int",2090,0.44
"2715","WV","intermediate generation","wind","wind_int",2090,0.29
"2716","WY","intermediate generation","wind","wind_int",2090,0.35
"2717","AK","intermediate generation","wind","wind_int",2095,0.45
"2718","AL","intermediate generation","wind","wind_int",2095,0.31
"2719","AR","intermediate generation","wind","wind_int",2095,0.3
"2720","AZ","intermediate generation","wind","wind_int",2095,0.26
"2721","CA","intermediate generation","wind","wind_int",2095,0.44
"2722","CO","intermediate generation","wind","wind_int",2095,0.34
"2723","CT","intermediate generation","wind","wind_int",2095,0.44
"2724","DE","intermediate generation","wind","wind_int",2095,0.33
"2725","FL","intermediate generation","wind","wind_int",2095,0.38
"2726","GA","intermediate generation","wind","wind_int",2095,0.24
"2727","HI","intermediate generation","wind","wind_int",2095,0.29
"2728","IA","intermediate generation","wind","wind_int",2095,0.33
"2729","ID","intermediate generation","wind","wind_int",2095,0.26
"2730","IL","intermediate generation","wind","wind_int",2095,0.38
"2731","IN","intermediate generation","wind","wind_int",2095,0.32
"2732","KS","intermediate generation","wind","wind_int",2095,0.35
"2733","KY","intermediate generation","wind","wind_int",2095,0.26
"2734","LA","intermediate generation","wind","wind_int",2095,0.41
"2735","MA","intermediate generation","wind","wind_int",2095,0.44
"2736","MD","intermediate generation","wind","wind_int",2095,0.37
"2737","ME","intermediate generation","wind","wind_int",2095,0.41
"2738","MI","intermediate generation","wind","wind_int",2095,0.45
"2739","MN","intermediate generation","wind","wind_int",2095,0.45
"2740","MO","intermediate generation","wind","wind_int",2095,0.31
"2741","MS","intermediate generation","wind","wind_int",2095,0.27
"2742","MT","intermediate generation","wind","wind_int",2095,0.36
"2743","NC","intermediate generation","wind","wind_int",2095,0.35
"2744","ND","intermediate generation","wind","wind_int",2095,0.34
"2745","NE","intermediate generation","wind","wind_int",2095,0.36
"2746","NH","intermediate generation","wind","wind_int",2095,0.38
"2747","NJ","intermediate generation","wind","wind_int",2095,0.33
"2748","NM","intermediate generation","wind","wind_int",2095,0.35
"2749","NV","intermediate generation","wind","wind_int",2095,0.25
"2750","NY","intermediate generation","wind","wind_int",2095,0.38
"2751","OH","intermediate generation","wind","wind_int",2095,0.34
"2752","OK","intermediate generation","wind","wind_int",2095,0.36
"2753","OR","intermediate generation","wind","wind_int",2095,0.4
"2754","PA","intermediate generation","wind","wind_int",2095,0.34
"2755","RI","intermediate generation","wind","wind_int",2095,0.34
"2756","SC","intermediate generation","wind","wind_int",2095,0.25
"2757","SD","intermediate generation","wind","wind_int",2095,0.36
"2758","TN","intermediate generation","wind","wind_int",2095,0.26
"2759","TX","intermediate generation","wind","wind_int",2095,0.38
"2760","UT","intermediate generation","wind","wind_int",2095,0.25
"2761","VA","intermediate generation","wind","wind_int",2095,0.35
"2762","VT","intermediate generation","wind","wind_int",2095,0.32
"2763","WA","intermediate generation","wind","wind_int",2095,0.44
"2764","WI","intermediate generation","wind","wind_int",2095,0.44
"2765","WV","intermediate generation","wind","wind_int",2095,0.29
"2766","WY","intermediate generation","wind","wind_int",2095,0.35
"2767","AK","intermediate generation","wind","wind_int",2100,0.45
"2768","AL","intermediate generation","wind","wind_int",2100,0.31
"2769","AR","intermediate generation","wind","wind_int",2100,0.3
"2770","AZ","intermediate generation","wind","wind_int",2100,0.26
"2771","CA","intermediate generation","wind","wind_int",2100,0.44
"2772","CO","intermediate generation","wind","wind_int",2100,0.34
"2773","CT","intermediate generation","wind","wind_int",2100,0.44
"2774","DE","intermediate generation","wind","wind_int",2100,0.33
"2775","FL","intermediate generation","wind","wind_int",2100,0.38
"2776","GA","intermediate generation","wind","wind_int",2100,0.24
"2777","HI","intermediate generation","wind","wind_int",2100,0.29
"2778","IA","intermediate generation","wind","wind_int",2100,0.33
"2779","ID","intermediate generation","wind","wind_int",2100,0.26
"2780","IL","intermediate generation","wind","wind_int",2100,0.38
"2781","IN","intermediate generation","wind","wind_int",2100,0.32
"2782","KS","intermediate generation","wind","wind_int",2100,0.35
"2783","KY","intermediate generation","wind","wind_int",2100,0.26
"2784","LA","intermediate generation","wind","wind_int",2100,0.41
"2785","MA","intermediate generation","wind","wind_int",2100,0.44
"2786","MD","intermediate generation","wind","wind_int",2100,0.37
"2787","ME","intermediate generation","wind","wind_int",2100,0.41
"2788","MI","intermediate generation","wind","wind_int",2100,0.45
"2789","MN","intermediate generation","wind","wind_int",2100,0.45
"2790","MO","intermediate generation","wind","wind_int",2100,0.31
"2791","MS","intermediate generation","wind","wind_int",2100,0.27
"2792","MT","intermediate generation","wind","wind_int",2100,0.36
"2793","NC","intermediate generation","wind","wind_int",2100,0.35
"2794","ND","intermediate generation","wind","wind_int",2100,0.34
"2795","NE","intermediate generation","wind","wind_int",2100,0.36
"2796","NH","intermediate generation","wind","wind_int",2100,0.38
"2797","NJ","intermediate generation","wind","wind_int",2100,0.33
"2798","NM","intermediate generation","wind","wind_int",2100,0.35
"2799","NV","intermediate generation","wind","wind_int",2100,0.25
"2800","NY","intermediate generation","wind","wind_int",2100,0.38
"2801","OH","intermediate generation","wind","wind_int",2100,0.34
"2802","OK","intermediate generation","wind","wind_int",2100,0.36
"2803","OR","intermediate generation","wind","wind_int",2100,0.4
"2804","PA","intermediate generation","wind","wind_int",2100,0.34
"2805","RI","intermediate generation","wind","wind_int",2100,0.34
"2806","SC","intermediate generation","wind","wind_int",2100,0.25
"2807","SD","intermediate generation","wind","wind_int",2100,0.36
"2808","TN","intermediate generation","wind","wind_int",2100,0.26
"2809","TX","intermediate generation","wind","wind_int",2100,0.38
"2810","UT","intermediate generation","wind","wind_int",2100,0.25
"2811","VA","intermediate generation","wind","wind_int",2100,0.35
"2812","VT","intermediate generation","wind","wind_int",2100,0.32
"2813","WA","intermediate generation","wind","wind_int",2100,0.44
"2814","WI","intermediate generation","wind","wind_int",2100,0.44
"2815","WV","intermediate generation","wind","wind_int",2100,0.29
"2816","WY","intermediate generation","wind","wind_int",2100,0.35
"2817","AK","subpeak generation","wind","wind_subpeak",1975,0.45
"2818","AL","subpeak generation","wind","wind_subpeak",1975,0.31
"2819","AR","subpeak generation","wind","wind_subpeak",1975,0.3
"2820","AZ","subpeak generation","wind","wind_subpeak",1975,0.26
"2821","CA","subpeak generation","wind","wind_subpeak",1975,0.44
"2822","CO","subpeak generation","wind","wind_subpeak",1975,0.34
"2823","CT","subpeak generation","wind","wind_subpeak",1975,0.44
"2824","DE","subpeak generation","wind","wind_subpeak",1975,0.33
"2825","FL","subpeak generation","wind","wind_subpeak",1975,0.38
"2826","GA","subpeak generation","wind","wind_subpeak",1975,0.24
"2827","HI","subpeak generation","wind","wind_subpeak",1975,0.29
"2828","IA","subpeak generation","wind","wind_subpeak",1975,0.33
"2829","ID","subpeak generation","wind","wind_subpeak",1975,0.26
"2830","IL","subpeak generation","wind","wind_subpeak",1975,0.38
"2831","IN","subpeak generation","wind","wind_subpeak",1975,0.32
"2832","KS","subpeak generation","wind","wind_subpeak",1975,0.35
"2833","KY","subpeak generation","wind","wind_subpeak",1975,0.26
"2834","LA","subpeak generation","wind","wind_subpeak",1975,0.41
"2835","MA","subpeak generation","wind","wind_subpeak",1975,0.44
"2836","MD","subpeak generation","wind","wind_subpeak",1975,0.37
"2837","ME","subpeak generation","wind","wind_subpeak",1975,0.41
"2838","MI","subpeak generation","wind","wind_subpeak",1975,0.45
"2839","MN","subpeak generation","wind","wind_subpeak",1975,0.45
"2840","MO","subpeak generation","wind","wind_subpeak",1975,0.31
"2841","MS","subpeak generation","wind","wind_subpeak",1975,0.27
"2842","MT","subpeak generation","wind","wind_subpeak",1975,0.36
"2843","NC","subpeak generation","wind","wind_subpeak",1975,0.35
"2844","ND","subpeak generation","wind","wind_subpeak",1975,0.34
"2845","NE","subpeak generation","wind","wind_subpeak",1975,0.36
"2846","NH","subpeak generation","wind","wind_subpeak",1975,0.38
"2847","NJ","subpeak generation","wind","wind_subpeak",1975,0.33
"2848","NM","subpeak generation","wind","wind_subpeak",1975,0.35
"2849","NV","subpeak generation","wind","wind_subpeak",1975,0.25
"2850","NY","subpeak generation","wind","wind_subpeak",1975,0.38
"2851","OH","subpeak generation","wind","wind_subpeak",1975,0.34
"2852","OK","subpeak generation","wind","wind_subpeak",1975,0.36
"2853","OR","subpeak generation","wind","wind_subpeak",1975,0.4
"2854","PA","subpeak generation","wind","wind_subpeak",1975,0.34
"2855","RI","subpeak generation","wind","wind_subpeak",1975,0.34
"2856","SC","subpeak generation","wind","wind_subpeak",1975,0.25
"2857","SD","subpeak generation","wind","wind_subpeak",1975,0.36
"2858","TN","subpeak generation","wind","wind_subpeak",1975,0.26
"2859","TX","subpeak generation","wind","wind_subpeak",1975,0.38
"2860","UT","subpeak generation","wind","wind_subpeak",1975,0.25
"2861","VA","subpeak generation","wind","wind_subpeak",1975,0.35
"2862","VT","subpeak generation","wind","wind_subpeak",1975,0.32
"2863","WA","subpeak generation","wind","wind_subpeak",1975,0.44
"2864","WI","subpeak generation","wind","wind_subpeak",1975,0.44
"2865","WV","subpeak generation","wind","wind_subpeak",1975,0.29
"2866","WY","subpeak generation","wind","wind_subpeak",1975,0.35
"2867","AK","subpeak generation","wind","wind_subpeak",1990,0.45
"2868","AL","subpeak generation","wind","wind_subpeak",1990,0.31
"2869","AR","subpeak generation","wind","wind_subpeak",1990,0.3
"2870","AZ","subpeak generation","wind","wind_subpeak",1990,0.26
"2871","CA","subpeak generation","wind","wind_subpeak",1990,0.44
"2872","CO","subpeak generation","wind","wind_subpeak",1990,0.34
"2873","CT","subpeak generation","wind","wind_subpeak",1990,0.44
"2874","DE","subpeak generation","wind","wind_subpeak",1990,0.33
"2875","FL","subpeak generation","wind","wind_subpeak",1990,0.38
"2876","GA","subpeak generation","wind","wind_subpeak",1990,0.24
"2877","HI","subpeak generation","wind","wind_subpeak",1990,0.29
"2878","IA","subpeak generation","wind","wind_subpeak",1990,0.33
"2879","ID","subpeak generation","wind","wind_subpeak",1990,0.26
"2880","IL","subpeak generation","wind","wind_subpeak",1990,0.38
"2881","IN","subpeak generation","wind","wind_subpeak",1990,0.32
"2882","KS","subpeak generation","wind","wind_subpeak",1990,0.35
"2883","KY","subpeak generation","wind","wind_subpeak",1990,0.26
