"","region","supplysector","subsector0","subsector","year","capacity.factor","supplysector.y","technology","plant_type","cooling_system","water_type"
"2310","MS","base load generation","wind","wind_base",2060,0.29,"electricity","wind_base","no cooling","none","none"
"2311","MS","base load generation","wind","wind_base_offshore",2060,0.29,"electricity","wind_base_offshore","no cooling","none","none"
"2312","MS","intermediate generation","wind","wind_int",2060,0.29,"electricity","wind_int","no cooling","none","none"
"2313","MS","subpeak generation","wind","wind_subpeak",2060,0.29,"electricity","wind_subpeak","no cooling","none","none"
"2314","MS","base load generation","wind","wind_base_storage",2060,0.29,"electricity","wind_base_storage","no cooling","none","none"
"2315","MS","base load generation","wind","wind_base",2065,0.29,"electricity","wind_base","no cooling","none","none"
"2316","MS","base load generation","wind","wind_base_offshore",2065,0.29,"electricity","wind_base_offshore","no cooling","none","none"
"2317","MS","intermediate generation","wind","wind_int",2065,0.29,"electricity","wind_int","no cooling","none","none"
"2318","MS","subpeak generation","wind","wind_subpeak",2065,0.29,"electricity","wind_subpeak","no cooling","none","none"
"2319","MS","base load generation","wind","wind_base_storage",2065,0.29,"electricity","wind_base_storage","no cooling","none","none"
"2320","MS","base load generation","wind","wind_base",2070,0.29,"electricity","wind_base","no cooling","none","none"
"2321","MS","base load generation","wind","wind_base_offshore",2070,0.29,"electricity","wind_base_offshore","no cooling","none","none"
"2322","MS","intermediate generation","wind","wind_int",2070,0.29,"electricity","wind_int","no cooling","none","none"
"2323","MS","subpeak generation","wind","wind_subpeak",2070,0.29,"electricity","wind_subpeak","no cooling","none","none"
"2324","MS","base load generation","wind","wind_base_storage",2070,0.29,"electricity","wind_base_storage","no cooling","none","none"
"2325","MS","base load generation","wind","wind_base",2075,0.29,"electricity","wind_base","no cooling","none","none"
"2326","MS","base load generation","wind","wind_base_offshore",2075,0.29,"electricity","wind_base_offshore","no cooling","none","none"
"2327","MS","intermediate generation","wind","wind_int",2075,0.29,"electricity","wind_int","no cooling","none","none"
"2328","MS","subpeak generation","wind","wind_subpeak",2075,0.29,"electricity","wind_subpeak","no cooling","none","none"
"2329","MS","base load generation","wind","wind_base_storage",2075,0.29,"electricity","wind_base_storage","no cooling","none","none"
"2330","MS","base load generation","wind","wind_base",2080,0.29,"electricity","wind_base","no cooling","none","none"
"2331","MS","base load generation","wind","wind_base_offshore",2080,0.29,"electricity","wind_base_offshore","no cooling","none","none"
"2332","MS","intermediate generation","wind","wind_int",2080,0.29,"electricity","wind_int","no cooling","none","none"
"2333","MS","subpeak generation","wind","wind_subpeak",2080,0.29,"electricity","wind_subpeak","no cooling","none","none"
"2334","MS","base load generation","wind","wind_base_storage",2080,0.29,"electricity","wind_base_storage","no cooling","none","none"
"2335","MS","base load generation","wind","wind_base",2085,0.29,"electricity","wind_base","no cooling","none","none"
"2336","MS","base load generation","wind","wind_base_offshore",2085,0.29,"electricity","wind_base_offshore","no cooling","none","none"
"2337","MS","intermediate generation","wind","wind_int",2085,0.29,"electricity","wind_int","no cooling","none","none"
"2338","MS","subpeak generation","wind","wind_subpeak",2085,0.29,"electricity","wind_subpeak","no cooling","none","none"
"2339","MS","base load generation","wind","wind_base_storage",2085,0.29,"electricity","wind_base_storage","no cooling","none","none"
"2340","MS","base load generation","wind","wind_base",2090,0.29,"electricity","wind_base","no cooling","none","none"
"2341","MS","base load generation","wind","wind_base_offshore",2090,0.29,"electricity","wind_base_offshore","no cooling","none","none"
"2342","MS","intermediate generation","wind","wind_int",2090,0.29,"electricity","wind_int","no cooling","none","none"
"2343","MS","subpeak generation","wind","wind_subpeak",2090,0.29,"electricity","wind_subpeak","no cooling","none","none"
"2344","MS","base load generation","wind","wind_base_storage",2090,0.29,"electricity","wind_base_storage","no cooling","none","none"
"2345","MS","base load generation","wind","wind_base",2095,0.29,"electricity","wind_base","no cooling","none","none"
"2346","MS","base load generation","wind","wind_base_offshore",2095,0.29,"electricity","wind_base_offshore","no cooling","none","none"
"2347","MS","intermediate generation","wind","wind_int",2095,0.29,"electricity","wind_int","no cooling","none","none"
"2348","MS","subpeak generation","wind","wind_subpeak",2095,0.29,"electricity","wind_subpeak","no cooling","none","none"
"2349","MS","base load generation","wind","wind_base_storage",2095,0.29,"electricity","wind_base_storage","no cooling","none","none"
"2350","MS","base load generation","wind","wind_base",2100,0.29,"electricity","wind_base","no cooling","none","none"
"2351","MS","base load generation","wind","wind_base_offshore",2100,0.29,"electricity","wind_base_offshore","no cooling","none","none"
"2352","MS","intermediate generation","wind","wind_int",2100,0.29,"electricity","wind_int","no cooling","none","none"
"2353","MS","subpeak generation","wind","wind_subpeak",2100,0.29,"electricity","wind_subpeak","no cooling","none","none"
"2354","MS","base load generation","wind","wind_base_storage",2100,0.29,"electricity","wind_base_storage","no cooling","none","none"
"2355","MT","base load generation","wind","wind_base",1975,0.47,"electricity","wind_base","no cooling","none","none"
"2356","MT","intermediate generation","wind","wind_int",1975,0.47,"electricity","wind_int","no cooling","none","none"
"2357","MT","subpeak generation","wind","wind_subpeak",1975,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2358","MT","base load generation","wind","wind_base_storage",1975,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2359","MT","base load generation","wind","wind_base",1990,0.47,"electricity","wind_base","no cooling","none","none"
"2360","MT","intermediate generation","wind","wind_int",1990,0.47,"electricity","wind_int","no cooling","none","none"
"2361","MT","subpeak generation","wind","wind_subpeak",1990,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2362","MT","base load generation","wind","wind_base_storage",1990,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2363","MT","base load generation","wind","wind_base",2005,0.47,"electricity","wind_base","no cooling","none","none"
"2364","MT","intermediate generation","wind","wind_int",2005,0.47,"electricity","wind_int","no cooling","none","none"
"2365","MT","subpeak generation","wind","wind_subpeak",2005,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2366","MT","base load generation","wind","wind_base_storage",2005,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2367","MT","base load generation","wind","wind_base",2010,0.47,"electricity","wind_base","no cooling","none","none"
"2368","MT","intermediate generation","wind","wind_int",2010,0.47,"electricity","wind_int","no cooling","none","none"
"2369","MT","subpeak generation","wind","wind_subpeak",2010,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2370","MT","base load generation","wind","wind_base_storage",2010,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2371","MT","base load generation","wind","wind_base",2015,0.47,"electricity","wind_base","no cooling","none","none"
"2372","MT","intermediate generation","wind","wind_int",2015,0.47,"electricity","wind_int","no cooling","none","none"
"2373","MT","subpeak generation","wind","wind_subpeak",2015,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2374","MT","base load generation","wind","wind_base_storage",2015,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2375","MT","base load generation","wind","wind_base",2020,0.47,"electricity","wind_base","no cooling","none","none"
"2376","MT","intermediate generation","wind","wind_int",2020,0.47,"electricity","wind_int","no cooling","none","none"
"2377","MT","subpeak generation","wind","wind_subpeak",2020,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2378","MT","base load generation","wind","wind_base_storage",2020,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2379","MT","base load generation","wind","wind_base",2025,0.47,"electricity","wind_base","no cooling","none","none"
"2380","MT","intermediate generation","wind","wind_int",2025,0.47,"electricity","wind_int","no cooling","none","none"
"2381","MT","subpeak generation","wind","wind_subpeak",2025,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2382","MT","base load generation","wind","wind_base_storage",2025,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2383","MT","base load generation","wind","wind_base",2030,0.47,"electricity","wind_base","no cooling","none","none"
"2384","MT","intermediate generation","wind","wind_int",2030,0.47,"electricity","wind_int","no cooling","none","none"
"2385","MT","subpeak generation","wind","wind_subpeak",2030,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2386","MT","base load generation","wind","wind_base_storage",2030,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2387","MT","base load generation","wind","wind_base",2035,0.47,"electricity","wind_base","no cooling","none","none"
"2388","MT","intermediate generation","wind","wind_int",2035,0.47,"electricity","wind_int","no cooling","none","none"
"2389","MT","subpeak generation","wind","wind_subpeak",2035,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2390","MT","base load generation","wind","wind_base_storage",2035,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2391","MT","base load generation","wind","wind_base",2040,0.47,"electricity","wind_base","no cooling","none","none"
"2392","MT","intermediate generation","wind","wind_int",2040,0.47,"electricity","wind_int","no cooling","none","none"
"2393","MT","subpeak generation","wind","wind_subpeak",2040,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2394","MT","base load generation","wind","wind_base_storage",2040,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2395","MT","base load generation","wind","wind_base",2045,0.47,"electricity","wind_base","no cooling","none","none"
"2396","MT","intermediate generation","wind","wind_int",2045,0.47,"electricity","wind_int","no cooling","none","none"
"2397","MT","subpeak generation","wind","wind_subpeak",2045,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2398","MT","base load generation","wind","wind_base_storage",2045,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2399","MT","base load generation","wind","wind_base",2050,0.47,"electricity","wind_base","no cooling","none","none"
"2400","MT","intermediate generation","wind","wind_int",2050,0.47,"electricity","wind_int","no cooling","none","none"
"2401","MT","subpeak generation","wind","wind_subpeak",2050,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2402","MT","base load generation","wind","wind_base_storage",2050,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2403","MT","base load generation","wind","wind_base",2055,0.47,"electricity","wind_base","no cooling","none","none"
"2404","MT","intermediate generation","wind","wind_int",2055,0.47,"electricity","wind_int","no cooling","none","none"
"2405","MT","subpeak generation","wind","wind_subpeak",2055,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2406","MT","base load generation","wind","wind_base_storage",2055,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2407","MT","base load generation","wind","wind_base",2060,0.47,"electricity","wind_base","no cooling","none","none"
"2408","MT","intermediate generation","wind","wind_int",2060,0.47,"electricity","wind_int","no cooling","none","none"
"2409","MT","subpeak generation","wind","wind_subpeak",2060,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2410","MT","base load generation","wind","wind_base_storage",2060,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2411","MT","base load generation","wind","wind_base",2065,0.47,"electricity","wind_base","no cooling","none","none"
"2412","MT","intermediate generation","wind","wind_int",2065,0.47,"electricity","wind_int","no cooling","none","none"
"2413","MT","subpeak generation","wind","wind_subpeak",2065,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2414","MT","base load generation","wind","wind_base_storage",2065,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2415","MT","base load generation","wind","wind_base",2070,0.47,"electricity","wind_base","no cooling","none","none"
"2416","MT","intermediate generation","wind","wind_int",2070,0.47,"electricity","wind_int","no cooling","none","none"
"2417","MT","subpeak generation","wind","wind_subpeak",2070,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2418","MT","base load generation","wind","wind_base_storage",2070,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2419","MT","base load generation","wind","wind_base",2075,0.47,"electricity","wind_base","no cooling","none","none"
"2420","MT","intermediate generation","wind","wind_int",2075,0.47,"electricity","wind_int","no cooling","none","none"
"2421","MT","subpeak generation","wind","wind_subpeak",2075,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2422","MT","base load generation","wind","wind_base_storage",2075,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2423","MT","base load generation","wind","wind_base",2080,0.47,"electricity","wind_base","no cooling","none","none"
"2424","MT","intermediate generation","wind","wind_int",2080,0.47,"electricity","wind_int","no cooling","none","none"
"2425","MT","subpeak generation","wind","wind_subpeak",2080,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2426","MT","base load generation","wind","wind_base_storage",2080,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2427","MT","base load generation","wind","wind_base",2085,0.47,"electricity","wind_base","no cooling","none","none"
"2428","MT","intermediate generation","wind","wind_int",2085,0.47,"electricity","wind_int","no cooling","none","none"
"2429","MT","subpeak generation","wind","wind_subpeak",2085,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2430","MT","base load generation","wind","wind_base_storage",2085,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2431","MT","base load generation","wind","wind_base",2090,0.47,"electricity","wind_base","no cooling","none","none"
"2432","MT","intermediate generation","wind","wind_int",2090,0.47,"electricity","wind_int","no cooling","none","none"
"2433","MT","subpeak generation","wind","wind_subpeak",2090,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2434","MT","base load generation","wind","wind_base_storage",2090,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2435","MT","base load generation","wind","wind_base",2095,0.47,"electricity","wind_base","no cooling","none","none"
"2436","MT","intermediate generation","wind","wind_int",2095,0.47,"electricity","wind_int","no cooling","none","none"
"2437","MT","subpeak generation","wind","wind_subpeak",2095,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2438","MT","base load generation","wind","wind_base_storage",2095,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2439","MT","base load generation","wind","wind_base",2100,0.47,"electricity","wind_base","no cooling","none","none"
"2440","MT","intermediate generation","wind","wind_int",2100,0.47,"electricity","wind_int","no cooling","none","none"
"2441","MT","subpeak generation","wind","wind_subpeak",2100,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2442","MT","base load generation","wind","wind_base_storage",2100,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2443","NC","base load generation","wind","wind_base",1975,0.45,"electricity","wind_base","no cooling","none","none"
"2444","NC","base load generation","wind","wind_base_offshore",1975,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2445","NC","intermediate generation","wind","wind_int",1975,0.45,"electricity","wind_int","no cooling","none","none"
"2446","NC","subpeak generation","wind","wind_subpeak",1975,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2447","NC","base load generation","wind","wind_base_storage",1975,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2448","NC","base load generation","wind","wind_base",1990,0.45,"electricity","wind_base","no cooling","none","none"
"2449","NC","base load generation","wind","wind_base_offshore",1990,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2450","NC","intermediate generation","wind","wind_int",1990,0.45,"electricity","wind_int","no cooling","none","none"
"2451","NC","subpeak generation","wind","wind_subpeak",1990,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2452","NC","base load generation","wind","wind_base_storage",1990,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2453","NC","base load generation","wind","wind_base",2005,0.45,"electricity","wind_base","no cooling","none","none"
"2454","NC","base load generation","wind","wind_base_offshore",2005,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2455","NC","intermediate generation","wind","wind_int",2005,0.45,"electricity","wind_int","no cooling","none","none"
"2456","NC","subpeak generation","wind","wind_subpeak",2005,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2457","NC","base load generation","wind","wind_base_storage",2005,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2458","NC","base load generation","wind","wind_base",2010,0.45,"electricity","wind_base","no cooling","none","none"
"2459","NC","base load generation","wind","wind_base_offshore",2010,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2460","NC","intermediate generation","wind","wind_int",2010,0.45,"electricity","wind_int","no cooling","none","none"
"2461","NC","subpeak generation","wind","wind_subpeak",2010,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2462","NC","base load generation","wind","wind_base_storage",2010,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2463","NC","base load generation","wind","wind_base",2015,0.45,"electricity","wind_base","no cooling","none","none"
"2464","NC","base load generation","wind","wind_base_offshore",2015,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2465","NC","intermediate generation","wind","wind_int",2015,0.45,"electricity","wind_int","no cooling","none","none"
"2466","NC","subpeak generation","wind","wind_subpeak",2015,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2467","NC","base load generation","wind","wind_base_storage",2015,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2468","NC","base load generation","wind","wind_base",2020,0.45,"electricity","wind_base","no cooling","none","none"
"2469","NC","base load generation","wind","wind_base_offshore",2020,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2470","NC","intermediate generation","wind","wind_int",2020,0.45,"electricity","wind_int","no cooling","none","none"
"2471","NC","subpeak generation","wind","wind_subpeak",2020,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2472","NC","base load generation","wind","wind_base_storage",2020,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2473","NC","base load generation","wind","wind_base",2025,0.45,"electricity","wind_base","no cooling","none","none"
"2474","NC","base load generation","wind","wind_base_offshore",2025,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2475","NC","intermediate generation","wind","wind_int",2025,0.45,"electricity","wind_int","no cooling","none","none"
"2476","NC","subpeak generation","wind","wind_subpeak",2025,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2477","NC","base load generation","wind","wind_base_storage",2025,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2478","NC","base load generation","wind","wind_base",2030,0.45,"electricity","wind_base","no cooling","none","none"
"2479","NC","base load generation","wind","wind_base_offshore",2030,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2480","NC","intermediate generation","wind","wind_int",2030,0.45,"electricity","wind_int","no cooling","none","none"
"2481","NC","subpeak generation","wind","wind_subpeak",2030,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2482","NC","base load generation","wind","wind_base_storage",2030,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2483","NC","base load generation","wind","wind_base",2035,0.45,"electricity","wind_base","no cooling","none","none"
"2484","NC","base load generation","wind","wind_base_offshore",2035,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2485","NC","intermediate generation","wind","wind_int",2035,0.45,"electricity","wind_int","no cooling","none","none"
"2486","NC","subpeak generation","wind","wind_subpeak",2035,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2487","NC","base load generation","wind","wind_base_storage",2035,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2488","NC","base load generation","wind","wind_base",2040,0.45,"electricity","wind_base","no cooling","none","none"
"2489","NC","base load generation","wind","wind_base_offshore",2040,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2490","NC","intermediate generation","wind","wind_int",2040,0.45,"electricity","wind_int","no cooling","none","none"
"2491","NC","subpeak generation","wind","wind_subpeak",2040,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2492","NC","base load generation","wind","wind_base_storage",2040,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2493","NC","base load generation","wind","wind_base",2045,0.45,"electricity","wind_base","no cooling","none","none"
"2494","NC","base load generation","wind","wind_base_offshore",2045,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2495","NC","intermediate generation","wind","wind_int",2045,0.45,"electricity","wind_int","no cooling","none","none"
"2496","NC","subpeak generation","wind","wind_subpeak",2045,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2497","NC","base load generation","wind","wind_base_storage",2045,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2498","NC","base load generation","wind","wind_base",2050,0.45,"electricity","wind_base","no cooling","none","none"
"2499","NC","base load generation","wind","wind_base_offshore",2050,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2500","NC","intermediate generation","wind","wind_int",2050,0.45,"electricity","wind_int","no cooling","none","none"
"2501","NC","subpeak generation","wind","wind_subpeak",2050,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2502","NC","base load generation","wind","wind_base_storage",2050,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2503","NC","base load generation","wind","wind_base",2055,0.45,"electricity","wind_base","no cooling","none","none"
"2504","NC","base load generation","wind","wind_base_offshore",2055,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2505","NC","intermediate generation","wind","wind_int",2055,0.45,"electricity","wind_int","no cooling","none","none"
"2506","NC","subpeak generation","wind","wind_subpeak",2055,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2507","NC","base load generation","wind","wind_base_storage",2055,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2508","NC","base load generation","wind","wind_base",2060,0.45,"electricity","wind_base","no cooling","none","none"
"2509","NC","base load generation","wind","wind_base_offshore",2060,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2510","NC","intermediate generation","wind","wind_int",2060,0.45,"electricity","wind_int","no cooling","none","none"
"2511","NC","subpeak generation","wind","wind_subpeak",2060,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2512","NC","base load generation","wind","wind_base_storage",2060,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2513","NC","base load generation","wind","wind_base",2065,0.45,"electricity","wind_base","no cooling","none","none"
"2514","NC","base load generation","wind","wind_base_offshore",2065,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2515","NC","intermediate generation","wind","wind_int",2065,0.45,"electricity","wind_int","no cooling","none","none"
"2516","NC","subpeak generation","wind","wind_subpeak",2065,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2517","NC","base load generation","wind","wind_base_storage",2065,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2518","NC","base load generation","wind","wind_base",2070,0.45,"electricity","wind_base","no cooling","none","none"
"2519","NC","base load generation","wind","wind_base_offshore",2070,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2520","NC","intermediate generation","wind","wind_int",2070,0.45,"electricity","wind_int","no cooling","none","none"
"2521","NC","subpeak generation","wind","wind_subpeak",2070,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2522","NC","base load generation","wind","wind_base_storage",2070,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2523","NC","base load generation","wind","wind_base",2075,0.45,"electricity","wind_base","no cooling","none","none"
"2524","NC","base load generation","wind","wind_base_offshore",2075,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2525","NC","intermediate generation","wind","wind_int",2075,0.45,"electricity","wind_int","no cooling","none","none"
"2526","NC","subpeak generation","wind","wind_subpeak",2075,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2527","NC","base load generation","wind","wind_base_storage",2075,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2528","NC","base load generation","wind","wind_base",2080,0.45,"electricity","wind_base","no cooling","none","none"
"2529","NC","base load generation","wind","wind_base_offshore",2080,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2530","NC","intermediate generation","wind","wind_int",2080,0.45,"electricity","wind_int","no cooling","none","none"
"2531","NC","subpeak generation","wind","wind_subpeak",2080,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2532","NC","base load generation","wind","wind_base_storage",2080,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2533","NC","base load generation","wind","wind_base",2085,0.45,"electricity","wind_base","no cooling","none","none"
"2534","NC","base load generation","wind","wind_base_offshore",2085,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2535","NC","intermediate generation","wind","wind_int",2085,0.45,"electricity","wind_int","no cooling","none","none"
"2536","NC","subpeak generation","wind","wind_subpeak",2085,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2537","NC","base load generation","wind","wind_base_storage",2085,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2538","NC","base load generation","wind","wind_base",2090,0.45,"electricity","wind_base","no cooling","none","none"
"2539","NC","base load generation","wind","wind_base_offshore",2090,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2540","NC","intermediate generation","wind","wind_int",2090,0.45,"electricity","wind_int","no cooling","none","none"
"2541","NC","subpeak generation","wind","wind_subpeak",2090,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2542","NC","base load generation","wind","wind_base_storage",2090,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2543","NC","base load generation","wind","wind_base",2095,0.45,"electricity","wind_base","no cooling","none","none"
"2544","NC","base load generation","wind","wind_base_offshore",2095,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2545","NC","intermediate generation","wind","wind_int",2095,0.45,"electricity","wind_int","no cooling","none","none"
"2546","NC","subpeak generation","wind","wind_subpeak",2095,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2547","NC","base load generation","wind","wind_base_storage",2095,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2548","NC","base load generation","wind","wind_base",2100,0.45,"electricity","wind_base","no cooling","none","none"
"2549","NC","base load generation","wind","wind_base_offshore",2100,0.45,"electricity","wind_base_offshore","no cooling","none","none"
"2550","NC","intermediate generation","wind","wind_int",2100,0.45,"electricity","wind_int","no cooling","none","none"
"2551","NC","subpeak generation","wind","wind_subpeak",2100,0.45,"electricity","wind_subpeak","no cooling","none","none"
"2552","NC","base load generation","wind","wind_base_storage",2100,0.45,"electricity","wind_base_storage","no cooling","none","none"
"2553","ND","base load generation","wind","wind_base",1975,0.47,"electricity","wind_base","no cooling","none","none"
"2554","ND","intermediate generation","wind","wind_int",1975,0.47,"electricity","wind_int","no cooling","none","none"
"2555","ND","subpeak generation","wind","wind_subpeak",1975,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2556","ND","base load generation","wind","wind_base_storage",1975,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2557","ND","base load generation","wind","wind_base",1990,0.47,"electricity","wind_base","no cooling","none","none"
"2558","ND","intermediate generation","wind","wind_int",1990,0.47,"electricity","wind_int","no cooling","none","none"
"2559","ND","subpeak generation","wind","wind_subpeak",1990,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2560","ND","base load generation","wind","wind_base_storage",1990,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2561","ND","base load generation","wind","wind_base",2005,0.47,"electricity","wind_base","no cooling","none","none"
"2562","ND","intermediate generation","wind","wind_int",2005,0.47,"electricity","wind_int","no cooling","none","none"
"2563","ND","subpeak generation","wind","wind_subpeak",2005,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2564","ND","base load generation","wind","wind_base_storage",2005,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2565","ND","base load generation","wind","wind_base",2010,0.47,"electricity","wind_base","no cooling","none","none"
"2566","ND","intermediate generation","wind","wind_int",2010,0.47,"electricity","wind_int","no cooling","none","none"
"2567","ND","subpeak generation","wind","wind_subpeak",2010,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2568","ND","base load generation","wind","wind_base_storage",2010,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2569","ND","base load generation","wind","wind_base",2015,0.47,"electricity","wind_base","no cooling","none","none"
"2570","ND","intermediate generation","wind","wind_int",2015,0.47,"electricity","wind_int","no cooling","none","none"
"2571","ND","subpeak generation","wind","wind_subpeak",2015,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2572","ND","base load generation","wind","wind_base_storage",2015,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2573","ND","base load generation","wind","wind_base",2020,0.47,"electricity","wind_base","no cooling","none","none"
"2574","ND","intermediate generation","wind","wind_int",2020,0.47,"electricity","wind_int","no cooling","none","none"
"2575","ND","subpeak generation","wind","wind_subpeak",2020,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2576","ND","base load generation","wind","wind_base_storage",2020,0.47,"electricity","wind_base_storage","no cooling","none","none"
"2577","ND","base load generation","wind","wind_base",2025,0.47,"electricity","wind_base","no cooling","none","none"
"2578","ND","intermediate generation","wind","wind_int",2025,0.47,"electricity","wind_int","no cooling","none","none"
"2579","ND","subpeak generation","wind","wind_subpeak",2025,0.47,"electricity","wind_subpeak","no cooling","none","none"
"2580","ND","base load generation","wind","wind_base_storage",2025,0.47,"electricity","wind_base_storage","no cooling","none","none"
