"","sector.name","subsector.name0","subsector.name","year","technology","input.capital","capital.overnight","fixed.charge.rate"
"6047","intermediate generation","coal","coal_int_conv pul_retire_2020",2100,"coal (conv pul) (seawater)","cooling system",6,0.15
"6048","intermediate generation","coal","coal_int_conv pul_retire_2020",2100,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6049","intermediate generation","coal","coal_int_conv pul_retire_2020",2100,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6050","intermediate generation","coal","coal_int_conv pul_retire_2020",2100,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6051","peak generation","coal","coal_peak_conv pul",1975,"coal (conv pul) (once through)","cooling system",6,0.15
"6052","peak generation","coal","coal_peak_conv pul",1975,"coal (conv pul) (seawater)","cooling system",6,0.15
"6053","peak generation","coal","coal_peak_conv pul",1975,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6054","peak generation","coal","coal_peak_conv pul",1975,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6055","peak generation","coal","coal_peak_conv pul",1975,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6056","peak generation","gas","gas_peak_steam/CT",1975,"gas (steam/CT) (once through)","cooling system",6,0.15
"6057","peak generation","gas","gas_peak_steam/CT",1975,"gas (steam/CT) (seawater)","cooling system",6,0.15
"6058","peak generation","gas","gas_peak_steam/CT",1975,"gas (steam/CT) (recirculating)","cooling system",10,0.15
"6059","peak generation","gas","gas_peak_steam/CT",1975,"gas (steam/CT) (cooling pond)","cooling system",9,0.15
"6060","peak generation","gas","gas_peak_steam/CT",1975,"gas (steam/CT) (dry cooling)","cooling system",62,0.15
"6061","peak generation","gas","gas_peak_CC",1975,"gas (CC) (once through)","cooling system",6,0.15
"6062","peak generation","gas","gas_peak_CC",1975,"gas (CC) (seawater)","cooling system",6,0.15
"6063","peak generation","gas","gas_peak_CC",1975,"gas (CC) (recirculating)","cooling system",10,0.15
"6064","peak generation","gas","gas_peak_CC",1975,"gas (CC) (cooling pond)","cooling system",9,0.15
"6065","peak generation","gas","gas_peak_CC",1975,"gas (CC) (dry cooling)","cooling system",62,0.15
"6066","peak generation","gas","gas_peak_CC_CCS",1975,"gas (CC CCS) (once through)","cooling system",6,0.15
"6067","peak generation","gas","gas_peak_CC_CCS",1975,"gas (CC CCS) (seawater)","cooling system",6,0.15
"6068","peak generation","gas","gas_peak_CC_CCS",1975,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"6069","peak generation","gas","gas_peak_CC_CCS",1975,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"6070","peak generation","refined liquids","refined liquids_peak_steam/CT",1975,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
"6071","peak generation","refined liquids","refined liquids_peak_steam/CT",1975,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
"6072","peak generation","refined liquids","refined liquids_peak_steam/CT",1975,"refined liquids (steam/CT) (recirculating)","cooling system",10,0.15
"6073","peak generation","refined liquids","refined liquids_peak_steam/CT",1975,"refined liquids (steam/CT) (cooling pond)","cooling system",9,0.15
"6074","peak generation","refined liquids","refined liquids_peak_steam/CT",1975,"refined liquids (steam/CT) (dry cooling)","cooling system",62,0.15
"6075","peak generation","refined liquids","refined liquids_peak_CC",1975,"refined liquids (CC) (once through)","cooling system",6,0.15
"6076","peak generation","refined liquids","refined liquids_peak_CC",1975,"refined liquids (CC) (seawater)","cooling system",6,0.15
"6077","peak generation","refined liquids","refined liquids_peak_CC",1975,"refined liquids (CC) (recirculating)","cooling system",10,0.15
"6078","peak generation","refined liquids","refined liquids_peak_CC",1975,"refined liquids (CC) (dry cooling)","cooling system",62,0.15
"6079","peak generation","refined liquids","refined liquids_peak_CC_CCS",1975,"refined liquids (CC CCS) (once through)","cooling system",6,0.15
"6080","peak generation","refined liquids","refined liquids_peak_CC_CCS",1975,"refined liquids (CC CCS) (seawater)","cooling system",6,0.15
"6081","peak generation","refined liquids","refined liquids_peak_CC_CCS",1975,"refined liquids (CC CCS) (recirculating)","cooling system",10,0.15
"6082","peak generation","refined liquids","refined liquids_peak_CC_CCS",1975,"refined liquids (CC CCS) (dry cooling)","cooling system",62,0.15
"6083","peak generation","coal","coal_peak_conv pul_retire_2020",1975,"coal (conv pul) (once through)","cooling system",6,0.15
"6084","peak generation","coal","coal_peak_conv pul_retire_2020",1975,"coal (conv pul) (seawater)","cooling system",6,0.15
"6085","peak generation","coal","coal_peak_conv pul_retire_2020",1975,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6086","peak generation","coal","coal_peak_conv pul_retire_2020",1975,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6087","peak generation","coal","coal_peak_conv pul_retire_2020",1975,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6088","peak generation","coal","coal_peak_conv pul",1990,"coal (conv pul) (once through)","cooling system",6,0.15
"6089","peak generation","coal","coal_peak_conv pul",1990,"coal (conv pul) (seawater)","cooling system",6,0.15
"6090","peak generation","coal","coal_peak_conv pul",1990,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6091","peak generation","coal","coal_peak_conv pul",1990,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6092","peak generation","coal","coal_peak_conv pul",1990,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6093","peak generation","gas","gas_peak_steam/CT",1990,"gas (steam/CT) (once through)","cooling system",6,0.15
"6094","peak generation","gas","gas_peak_steam/CT",1990,"gas (steam/CT) (seawater)","cooling system",6,0.15
"6095","peak generation","gas","gas_peak_steam/CT",1990,"gas (steam/CT) (recirculating)","cooling system",10,0.15
"6096","peak generation","gas","gas_peak_steam/CT",1990,"gas (steam/CT) (cooling pond)","cooling system",9,0.15
"6097","peak generation","gas","gas_peak_steam/CT",1990,"gas (steam/CT) (dry cooling)","cooling system",62,0.15
"6098","peak generation","gas","gas_peak_CC",1990,"gas (CC) (once through)","cooling system",6,0.15
"6099","peak generation","gas","gas_peak_CC",1990,"gas (CC) (seawater)","cooling system",6,0.15
"6100","peak generation","gas","gas_peak_CC",1990,"gas (CC) (recirculating)","cooling system",10,0.15
"6101","peak generation","gas","gas_peak_CC",1990,"gas (CC) (cooling pond)","cooling system",9,0.15
"6102","peak generation","gas","gas_peak_CC",1990,"gas (CC) (dry cooling)","cooling system",62,0.15
"6103","peak generation","gas","gas_peak_CC_CCS",1990,"gas (CC CCS) (once through)","cooling system",6,0.15
"6104","peak generation","gas","gas_peak_CC_CCS",1990,"gas (CC CCS) (seawater)","cooling system",6,0.15
"6105","peak generation","gas","gas_peak_CC_CCS",1990,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"6106","peak generation","gas","gas_peak_CC_CCS",1990,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"6107","peak generation","refined liquids","refined liquids_peak_steam/CT",1990,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
"6108","peak generation","refined liquids","refined liquids_peak_steam/CT",1990,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
"6109","peak generation","refined liquids","refined liquids_peak_steam/CT",1990,"refined liquids (steam/CT) (recirculating)","cooling system",10,0.15
"6110","peak generation","refined liquids","refined liquids_peak_steam/CT",1990,"refined liquids (steam/CT) (cooling pond)","cooling system",9,0.15
"6111","peak generation","refined liquids","refined liquids_peak_steam/CT",1990,"refined liquids (steam/CT) (dry cooling)","cooling system",62,0.15
"6112","peak generation","refined liquids","refined liquids_peak_CC",1990,"refined liquids (CC) (once through)","cooling system",6,0.15
"6113","peak generation","refined liquids","refined liquids_peak_CC",1990,"refined liquids (CC) (seawater)","cooling system",6,0.15
"6114","peak generation","refined liquids","refined liquids_peak_CC",1990,"refined liquids (CC) (recirculating)","cooling system",10,0.15
"6115","peak generation","refined liquids","refined liquids_peak_CC",1990,"refined liquids (CC) (dry cooling)","cooling system",62,0.15
"6116","peak generation","refined liquids","refined liquids_peak_CC_CCS",1990,"refined liquids (CC CCS) (once through)","cooling system",6,0.15
"6117","peak generation","refined liquids","refined liquids_peak_CC_CCS",1990,"refined liquids (CC CCS) (seawater)","cooling system",6,0.15
"6118","peak generation","refined liquids","refined liquids_peak_CC_CCS",1990,"refined liquids (CC CCS) (recirculating)","cooling system",10,0.15
"6119","peak generation","refined liquids","refined liquids_peak_CC_CCS",1990,"refined liquids (CC CCS) (dry cooling)","cooling system",62,0.15
"6120","peak generation","coal","coal_peak_conv pul_retire_2020",1990,"coal (conv pul) (once through)","cooling system",6,0.15
"6121","peak generation","coal","coal_peak_conv pul_retire_2020",1990,"coal (conv pul) (seawater)","cooling system",6,0.15
"6122","peak generation","coal","coal_peak_conv pul_retire_2020",1990,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6123","peak generation","coal","coal_peak_conv pul_retire_2020",1990,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6124","peak generation","coal","coal_peak_conv pul_retire_2020",1990,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6125","peak generation","coal","coal_peak_conv pul",2005,"coal (conv pul) (once through)","cooling system",6,0.15
"6126","peak generation","coal","coal_peak_conv pul",2005,"coal (conv pul) (seawater)","cooling system",6,0.15
"6127","peak generation","coal","coal_peak_conv pul",2005,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6128","peak generation","coal","coal_peak_conv pul",2005,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6129","peak generation","coal","coal_peak_conv pul",2005,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6130","peak generation","gas","gas_peak_steam/CT",2005,"gas (steam/CT) (once through)","cooling system",6,0.15
"6131","peak generation","gas","gas_peak_steam/CT",2005,"gas (steam/CT) (seawater)","cooling system",6,0.15
"6132","peak generation","gas","gas_peak_steam/CT",2005,"gas (steam/CT) (recirculating)","cooling system",10,0.15
"6133","peak generation","gas","gas_peak_steam/CT",2005,"gas (steam/CT) (cooling pond)","cooling system",9,0.15
"6134","peak generation","gas","gas_peak_steam/CT",2005,"gas (steam/CT) (dry cooling)","cooling system",62,0.15
"6135","peak generation","gas","gas_peak_CC",2005,"gas (CC) (once through)","cooling system",6,0.15
"6136","peak generation","gas","gas_peak_CC",2005,"gas (CC) (seawater)","cooling system",6,0.15
"6137","peak generation","gas","gas_peak_CC",2005,"gas (CC) (recirculating)","cooling system",10,0.15
"6138","peak generation","gas","gas_peak_CC",2005,"gas (CC) (cooling pond)","cooling system",9,0.15
"6139","peak generation","gas","gas_peak_CC",2005,"gas (CC) (dry cooling)","cooling system",62,0.15
"6140","peak generation","gas","gas_peak_CC_CCS",2005,"gas (CC CCS) (once through)","cooling system",6,0.15
"6141","peak generation","gas","gas_peak_CC_CCS",2005,"gas (CC CCS) (seawater)","cooling system",6,0.15
"6142","peak generation","gas","gas_peak_CC_CCS",2005,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"6143","peak generation","gas","gas_peak_CC_CCS",2005,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"6144","peak generation","refined liquids","refined liquids_peak_steam/CT",2005,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
"6145","peak generation","refined liquids","refined liquids_peak_steam/CT",2005,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
"6146","peak generation","refined liquids","refined liquids_peak_steam/CT",2005,"refined liquids (steam/CT) (recirculating)","cooling system",10,0.15
"6147","peak generation","refined liquids","refined liquids_peak_steam/CT",2005,"refined liquids (steam/CT) (cooling pond)","cooling system",9,0.15
"6148","peak generation","refined liquids","refined liquids_peak_steam/CT",2005,"refined liquids (steam/CT) (dry cooling)","cooling system",62,0.15
"6149","peak generation","refined liquids","refined liquids_peak_CC",2005,"refined liquids (CC) (once through)","cooling system",6,0.15
"6150","peak generation","refined liquids","refined liquids_peak_CC",2005,"refined liquids (CC) (seawater)","cooling system",6,0.15
"6151","peak generation","refined liquids","refined liquids_peak_CC",2005,"refined liquids (CC) (recirculating)","cooling system",10,0.15
"6152","peak generation","refined liquids","refined liquids_peak_CC",2005,"refined liquids (CC) (dry cooling)","cooling system",62,0.15
"6153","peak generation","refined liquids","refined liquids_peak_CC_CCS",2005,"refined liquids (CC CCS) (once through)","cooling system",6,0.15
"6154","peak generation","refined liquids","refined liquids_peak_CC_CCS",2005,"refined liquids (CC CCS) (seawater)","cooling system",6,0.15
"6155","peak generation","refined liquids","refined liquids_peak_CC_CCS",2005,"refined liquids (CC CCS) (recirculating)","cooling system",10,0.15
"6156","peak generation","refined liquids","refined liquids_peak_CC_CCS",2005,"refined liquids (CC CCS) (dry cooling)","cooling system",62,0.15
"6157","peak generation","coal","coal_peak_conv pul_retire_2020",2005,"coal (conv pul) (once through)","cooling system",6,0.15
"6158","peak generation","coal","coal_peak_conv pul_retire_2020",2005,"coal (conv pul) (seawater)","cooling system",6,0.15
"6159","peak generation","coal","coal_peak_conv pul_retire_2020",2005,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6160","peak generation","coal","coal_peak_conv pul_retire_2020",2005,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6161","peak generation","coal","coal_peak_conv pul_retire_2020",2005,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6162","peak generation","coal","coal_peak_conv pul",2010,"coal (conv pul) (once through)","cooling system",6,0.15
"6163","peak generation","coal","coal_peak_conv pul",2010,"coal (conv pul) (seawater)","cooling system",6,0.15
"6164","peak generation","coal","coal_peak_conv pul",2010,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6165","peak generation","coal","coal_peak_conv pul",2010,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6166","peak generation","coal","coal_peak_conv pul",2010,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6167","peak generation","gas","gas_peak_steam/CT",2010,"gas (steam/CT) (once through)","cooling system",6,0.15
"6168","peak generation","gas","gas_peak_steam/CT",2010,"gas (steam/CT) (seawater)","cooling system",6,0.15
"6169","peak generation","gas","gas_peak_steam/CT",2010,"gas (steam/CT) (recirculating)","cooling system",10,0.15
"6170","peak generation","gas","gas_peak_steam/CT",2010,"gas (steam/CT) (cooling pond)","cooling system",9,0.15
"6171","peak generation","gas","gas_peak_steam/CT",2010,"gas (steam/CT) (dry cooling)","cooling system",62,0.15
"6172","peak generation","gas","gas_peak_CC",2010,"gas (CC) (once through)","cooling system",6,0.15
"6173","peak generation","gas","gas_peak_CC",2010,"gas (CC) (seawater)","cooling system",6,0.15
"6174","peak generation","gas","gas_peak_CC",2010,"gas (CC) (recirculating)","cooling system",10,0.15
"6175","peak generation","gas","gas_peak_CC",2010,"gas (CC) (cooling pond)","cooling system",9,0.15
"6176","peak generation","gas","gas_peak_CC",2010,"gas (CC) (dry cooling)","cooling system",62,0.15
"6177","peak generation","gas","gas_peak_CC_CCS",2010,"gas (CC CCS) (once through)","cooling system",6,0.15
"6178","peak generation","gas","gas_peak_CC_CCS",2010,"gas (CC CCS) (seawater)","cooling system",6,0.15
"6179","peak generation","gas","gas_peak_CC_CCS",2010,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"6180","peak generation","gas","gas_peak_CC_CCS",2010,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"6181","peak generation","refined liquids","refined liquids_peak_steam/CT",2010,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
"6182","peak generation","refined liquids","refined liquids_peak_steam/CT",2010,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
"6183","peak generation","refined liquids","refined liquids_peak_steam/CT",2010,"refined liquids (steam/CT) (recirculating)","cooling system",10,0.15
"6184","peak generation","refined liquids","refined liquids_peak_steam/CT",2010,"refined liquids (steam/CT) (cooling pond)","cooling system",9,0.15
"6185","peak generation","refined liquids","refined liquids_peak_steam/CT",2010,"refined liquids (steam/CT) (dry cooling)","cooling system",62,0.15
"6186","peak generation","refined liquids","refined liquids_peak_CC",2010,"refined liquids (CC) (once through)","cooling system",6,0.15
"6187","peak generation","refined liquids","refined liquids_peak_CC",2010,"refined liquids (CC) (seawater)","cooling system",6,0.15
"6188","peak generation","refined liquids","refined liquids_peak_CC",2010,"refined liquids (CC) (recirculating)","cooling system",10,0.15
"6189","peak generation","refined liquids","refined liquids_peak_CC",2010,"refined liquids (CC) (dry cooling)","cooling system",62,0.15
"6190","peak generation","refined liquids","refined liquids_peak_CC_CCS",2010,"refined liquids (CC CCS) (once through)","cooling system",6,0.15
"6191","peak generation","refined liquids","refined liquids_peak_CC_CCS",2010,"refined liquids (CC CCS) (seawater)","cooling system",6,0.15
"6192","peak generation","refined liquids","refined liquids_peak_CC_CCS",2010,"refined liquids (CC CCS) (recirculating)","cooling system",10,0.15
"6193","peak generation","refined liquids","refined liquids_peak_CC_CCS",2010,"refined liquids (CC CCS) (dry cooling)","cooling system",62,0.15
"6194","peak generation","coal","coal_peak_conv pul_retire_2020",2010,"coal (conv pul) (once through)","cooling system",6,0.15
"6195","peak generation","coal","coal_peak_conv pul_retire_2020",2010,"coal (conv pul) (seawater)","cooling system",6,0.15
"6196","peak generation","coal","coal_peak_conv pul_retire_2020",2010,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6197","peak generation","coal","coal_peak_conv pul_retire_2020",2010,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6198","peak generation","coal","coal_peak_conv pul_retire_2020",2010,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6199","peak generation","coal","coal_peak_conv pul",2015,"coal (conv pul) (once through)","cooling system",6,0.15
"6200","peak generation","coal","coal_peak_conv pul",2015,"coal (conv pul) (seawater)","cooling system",6,0.15
"6201","peak generation","coal","coal_peak_conv pul",2015,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6202","peak generation","coal","coal_peak_conv pul",2015,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6203","peak generation","coal","coal_peak_conv pul",2015,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6204","peak generation","gas","gas_peak_steam/CT",2015,"gas (steam/CT) (once through)","cooling system",6,0.15
"6205","peak generation","gas","gas_peak_steam/CT",2015,"gas (steam/CT) (seawater)","cooling system",6,0.15
"6206","peak generation","gas","gas_peak_steam/CT",2015,"gas (steam/CT) (recirculating)","cooling system",10,0.15
"6207","peak generation","gas","gas_peak_steam/CT",2015,"gas (steam/CT) (cooling pond)","cooling system",9,0.15
"6208","peak generation","gas","gas_peak_steam/CT",2015,"gas (steam/CT) (dry cooling)","cooling system",62,0.15
"6209","peak generation","gas","gas_peak_CC",2015,"gas (CC) (once through)","cooling system",6,0.15
"6210","peak generation","gas","gas_peak_CC",2015,"gas (CC) (seawater)","cooling system",6,0.15
"6211","peak generation","gas","gas_peak_CC",2015,"gas (CC) (recirculating)","cooling system",10,0.15
"6212","peak generation","gas","gas_peak_CC",2015,"gas (CC) (cooling pond)","cooling system",9,0.15
"6213","peak generation","gas","gas_peak_CC",2015,"gas (CC) (dry cooling)","cooling system",62,0.15
"6214","peak generation","gas","gas_peak_CC_CCS",2015,"gas (CC CCS) (once through)","cooling system",6,0.15
"6215","peak generation","gas","gas_peak_CC_CCS",2015,"gas (CC CCS) (seawater)","cooling system",6,0.15
"6216","peak generation","gas","gas_peak_CC_CCS",2015,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"6217","peak generation","gas","gas_peak_CC_CCS",2015,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"6218","peak generation","refined liquids","refined liquids_peak_steam/CT",2015,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
"6219","peak generation","refined liquids","refined liquids_peak_steam/CT",2015,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
"6220","peak generation","refined liquids","refined liquids_peak_steam/CT",2015,"refined liquids (steam/CT) (recirculating)","cooling system",10,0.15
"6221","peak generation","refined liquids","refined liquids_peak_steam/CT",2015,"refined liquids (steam/CT) (cooling pond)","cooling system",9,0.15
"6222","peak generation","refined liquids","refined liquids_peak_steam/CT",2015,"refined liquids (steam/CT) (dry cooling)","cooling system",62,0.15
"6223","peak generation","refined liquids","refined liquids_peak_CC",2015,"refined liquids (CC) (once through)","cooling system",6,0.15
"6224","peak generation","refined liquids","refined liquids_peak_CC",2015,"refined liquids (CC) (seawater)","cooling system",6,0.15
"6225","peak generation","refined liquids","refined liquids_peak_CC",2015,"refined liquids (CC) (recirculating)","cooling system",10,0.15
"6226","peak generation","refined liquids","refined liquids_peak_CC",2015,"refined liquids (CC) (dry cooling)","cooling system",62,0.15
"6227","peak generation","refined liquids","refined liquids_peak_CC_CCS",2015,"refined liquids (CC CCS) (once through)","cooling system",6,0.15
"6228","peak generation","refined liquids","refined liquids_peak_CC_CCS",2015,"refined liquids (CC CCS) (seawater)","cooling system",6,0.15
"6229","peak generation","refined liquids","refined liquids_peak_CC_CCS",2015,"refined liquids (CC CCS) (recirculating)","cooling system",10,0.15
"6230","peak generation","refined liquids","refined liquids_peak_CC_CCS",2015,"refined liquids (CC CCS) (dry cooling)","cooling system",62,0.15
"6231","peak generation","coal","coal_peak_conv pul_retire_2020",2015,"coal (conv pul) (once through)","cooling system",6,0.15
"6232","peak generation","coal","coal_peak_conv pul_retire_2020",2015,"coal (conv pul) (seawater)","cooling system",6,0.15
"6233","peak generation","coal","coal_peak_conv pul_retire_2020",2015,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6234","peak generation","coal","coal_peak_conv pul_retire_2020",2015,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6235","peak generation","coal","coal_peak_conv pul_retire_2020",2015,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6236","peak generation","coal","coal_peak_conv pul",2020,"coal (conv pul) (once through)","cooling system",6,0.15
"6237","peak generation","coal","coal_peak_conv pul",2020,"coal (conv pul) (seawater)","cooling system",6,0.15
"6238","peak generation","coal","coal_peak_conv pul",2020,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6239","peak generation","coal","coal_peak_conv pul",2020,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6240","peak generation","coal","coal_peak_conv pul",2020,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6241","peak generation","gas","gas_peak_steam/CT",2020,"gas (steam/CT) (once through)","cooling system",6,0.15
"6242","peak generation","gas","gas_peak_steam/CT",2020,"gas (steam/CT) (seawater)","cooling system",6,0.15
"6243","peak generation","gas","gas_peak_steam/CT",2020,"gas (steam/CT) (recirculating)","cooling system",10,0.15
"6244","peak generation","gas","gas_peak_steam/CT",2020,"gas (steam/CT) (cooling pond)","cooling system",9,0.15
"6245","peak generation","gas","gas_peak_steam/CT",2020,"gas (steam/CT) (dry cooling)","cooling system",62,0.15
"6246","peak generation","gas","gas_peak_CC",2020,"gas (CC) (once through)","cooling system",6,0.15
"6247","peak generation","gas","gas_peak_CC",2020,"gas (CC) (seawater)","cooling system",6,0.15
"6248","peak generation","gas","gas_peak_CC",2020,"gas (CC) (recirculating)","cooling system",10,0.15
"6249","peak generation","gas","gas_peak_CC",2020,"gas (CC) (cooling pond)","cooling system",9,0.15
"6250","peak generation","gas","gas_peak_CC",2020,"gas (CC) (dry cooling)","cooling system",62,0.15
"6251","peak generation","gas","gas_peak_CC_CCS",2020,"gas (CC CCS) (once through)","cooling system",6,0.15
"6252","peak generation","gas","gas_peak_CC_CCS",2020,"gas (CC CCS) (seawater)","cooling system",6,0.15
"6253","peak generation","gas","gas_peak_CC_CCS",2020,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"6254","peak generation","gas","gas_peak_CC_CCS",2020,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"6255","peak generation","refined liquids","refined liquids_peak_steam/CT",2020,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
"6256","peak generation","refined liquids","refined liquids_peak_steam/CT",2020,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
"6257","peak generation","refined liquids","refined liquids_peak_steam/CT",2020,"refined liquids (steam/CT) (recirculating)","cooling system",10,0.15
"6258","peak generation","refined liquids","refined liquids_peak_steam/CT",2020,"refined liquids (steam/CT) (cooling pond)","cooling system",9,0.15
"6259","peak generation","refined liquids","refined liquids_peak_steam/CT",2020,"refined liquids (steam/CT) (dry cooling)","cooling system",62,0.15
"6260","peak generation","refined liquids","refined liquids_peak_CC",2020,"refined liquids (CC) (once through)","cooling system",6,0.15
"6261","peak generation","refined liquids","refined liquids_peak_CC",2020,"refined liquids (CC) (seawater)","cooling system",6,0.15
"6262","peak generation","refined liquids","refined liquids_peak_CC",2020,"refined liquids (CC) (recirculating)","cooling system",10,0.15
"6263","peak generation","refined liquids","refined liquids_peak_CC",2020,"refined liquids (CC) (dry cooling)","cooling system",62,0.15
"6264","peak generation","refined liquids","refined liquids_peak_CC_CCS",2020,"refined liquids (CC CCS) (once through)","cooling system",6,0.15
"6265","peak generation","refined liquids","refined liquids_peak_CC_CCS",2020,"refined liquids (CC CCS) (seawater)","cooling system",6,0.15
"6266","peak generation","refined liquids","refined liquids_peak_CC_CCS",2020,"refined liquids (CC CCS) (recirculating)","cooling system",10,0.15
"6267","peak generation","refined liquids","refined liquids_peak_CC_CCS",2020,"refined liquids (CC CCS) (dry cooling)","cooling system",62,0.15
"6268","peak generation","coal","coal_peak_conv pul_retire_2020",2020,"coal (conv pul) (once through)","cooling system",6,0.15
"6269","peak generation","coal","coal_peak_conv pul_retire_2020",2020,"coal (conv pul) (seawater)","cooling system",6,0.15
"6270","peak generation","coal","coal_peak_conv pul_retire_2020",2020,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6271","peak generation","coal","coal_peak_conv pul_retire_2020",2020,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6272","peak generation","coal","coal_peak_conv pul_retire_2020",2020,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6273","peak generation","coal","coal_peak_conv pul",2025,"coal (conv pul) (once through)","cooling system",6,0.15
"6274","peak generation","coal","coal_peak_conv pul",2025,"coal (conv pul) (seawater)","cooling system",6,0.15
"6275","peak generation","coal","coal_peak_conv pul",2025,"coal (conv pul) (recirculating)","cooling system",10,0.15
"6276","peak generation","coal","coal_peak_conv pul",2025,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"6277","peak generation","coal","coal_peak_conv pul",2025,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"6278","peak generation","gas","gas_peak_steam/CT",2025,"gas (steam/CT) (once through)","cooling system",6,0.15
"6279","peak generation","gas","gas_peak_steam/CT",2025,"gas (steam/CT) (seawater)","cooling system",6,0.15
"6280","peak generation","gas","gas_peak_steam/CT",2025,"gas (steam/CT) (recirculating)","cooling system",10,0.15
"6281","peak generation","gas","gas_peak_steam/CT",2025,"gas (steam/CT) (cooling pond)","cooling system",9,0.15
"6282","peak generation","gas","gas_peak_steam/CT",2025,"gas (steam/CT) (dry cooling)","cooling system",62,0.15
"6283","peak generation","gas","gas_peak_CC",2025,"gas (CC) (once through)","cooling system",6,0.15
"6284","peak generation","gas","gas_peak_CC",2025,"gas (CC) (seawater)","cooling system",6,0.15
"6285","peak generation","gas","gas_peak_CC",2025,"gas (CC) (recirculating)","cooling system",10,0.15
"6286","peak generation","gas","gas_peak_CC",2025,"gas (CC) (cooling pond)","cooling system",9,0.15
"6287","peak generation","gas","gas_peak_CC",2025,"gas (CC) (dry cooling)","cooling system",62,0.15
"6288","peak generation","gas","gas_peak_CC_CCS",2025,"gas (CC CCS) (once through)","cooling system",6,0.15
"6289","peak generation","gas","gas_peak_CC_CCS",2025,"gas (CC CCS) (seawater)","cooling system",6,0.15
"6290","peak generation","gas","gas_peak_CC_CCS",2025,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"6291","peak generation","gas","gas_peak_CC_CCS",2025,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"6292","peak generation","refined liquids","refined liquids_peak_steam/CT",2025,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
